"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2022-07-01,0.176,0.938,NA
2022-07-01 00:01:00,0.169,0.888,NA
2022-07-01 00:02:00,0.155,0.853,NA
2022-07-01 00:03:00,0.141,0.83,NA
2022-07-01 00:04:00,0.145,0.857,NA
2022-07-01 00:05:00,0.143,0.917,NA
2022-07-01 00:06:00,0.158,0.985,NA
2022-07-01 00:07:00,0.177,1.032,NA
2022-07-01 00:08:00,0.176,1.048,NA
2022-07-01 00:09:00,0.169,1.029,NA
2022-07-01 00:10:00,0.164,1.017,NA
2022-07-01 00:11:00,0.155,0.997,NA
2022-07-01 00:12:00,0.147,0.973,NA
2022-07-01 00:13:00,0.15,0.959,NA
2022-07-01 00:14:00,0.14,0.913,NA
2022-07-01 00:15:00,0.114,0.847,NA
2022-07-01 00:16:00,0.114,0.848,NA
2022-07-01 00:17:00,0.115,0.86,NA
2022-07-01 00:18:00,0.118,0.882,NA
2022-07-01 00:19:00,0.113,0.91,NA
2022-07-01 00:20:00,0.108,0.936,NA
2022-07-01 00:21:00,0.115,0.967,NA
2022-07-01 00:22:00,0.137,1,NA
2022-07-01 00:23:00,0.17,1.067,NA
2022-07-01 00:24:00,0.199,1.128,NA
2022-07-01 00:25:00,0.204,1.152,NA
2022-07-01 00:26:00,0.207,1.183,NA
2022-07-01 00:27:00,0.211,1.223,NA
2022-07-01 00:28:00,0.218,1.292,NA
2022-07-01 00:29:00,0.225,1.364,NA
2022-07-01 00:30:00,0.221,1.425,NA
2022-07-01 00:31:00,0.21,1.495,NA
2022-07-01 00:32:00,0.194,1.53,NA
2022-07-01 00:33:00,0.19,1.627,NA
2022-07-01 00:34:00,0.192,1.734,NA
2022-07-01 00:35:00,0.208,1.854,NA
2022-07-01 00:36:00,0.228,2.016,NA
2022-07-01 00:37:00,0.238,2.126,NA
2022-07-01 00:38:00,0.253,2.198,NA
2022-07-01 00:39:00,0.251,2.282,NA
2022-07-01 00:40:00,0.246,2.394,NA
2022-07-01 00:41:00,0.255,2.479,NA
2022-07-01 00:42:00,0.269,2.561,NA
2022-07-01 00:43:00,0.262,2.635,NA
2022-07-01 00:44:00,0.264,2.688,NA
2022-07-01 00:45:00,0.266,2.745,NA
2022-07-01 00:46:00,0.266,2.753,NA
2022-07-01 00:47:00,0.259,2.759,NA
2022-07-01 00:48:00,0.258,2.75,NA
2022-07-01 00:49:00,0.261,2.681,NA
2022-07-01 00:50:00,0.259,2.635,NA
2022-07-01 00:51:00,0.263,2.594,NA
2022-07-01 00:52:00,0.261,2.53,NA
2022-07-01 00:53:00,0.272,2.431,NA
2022-07-01 00:54:00,0.277,2.377,NA
2022-07-01 00:55:00,0.27,2.367,NA
2022-07-01 00:56:00,0.283,2.351,NA
2022-07-01 00:57:00,0.3,2.323,NA
2022-07-01 00:58:00,0.299,2.281,NA
2022-07-01 00:59:00,0.289,2.213,NA
2022-07-01 01:00:00,0.291,2.155,NA
2022-07-01 01:01:00,0.285,2.087,NA
2022-07-01 01:02:00,0.276,2.003,NA
2022-07-01 01:03:00,0.275,1.891,NA
2022-07-01 01:04:00,0.27,1.791,NA
2022-07-01 01:05:00,0.24,1.681,NA
2022-07-01 01:06:00,0.209,1.623,NA
2022-07-01 01:07:00,0.191,1.572,NA
2022-07-01 01:08:00,0.186,1.501,NA
2022-07-01 01:09:00,0.167,1.434,NA
2022-07-01 01:10:00,0.157,1.388,NA
2022-07-01 01:11:00,0.158,1.416,NA
2022-07-01 01:12:00,0.17,1.462,NA
2022-07-01 01:13:00,0.208,1.478,NA
2022-07-01 01:14:00,0.235,1.496,NA
2022-07-01 01:15:00,0.268,1.49,NA
2022-07-01 01:16:00,0.287,1.508,NA
2022-07-01 01:17:00,0.306,1.557,NA
2022-07-01 01:18:00,0.333,1.628,NA
2022-07-01 01:19:00,0.351,1.649,NA
2022-07-01 01:20:00,0.332,1.63,NA
2022-07-01 01:21:00,0.296,1.631,NA
2022-07-01 01:22:00,0.277,1.65,NA
2022-07-01 01:23:00,0.292,1.618,NA
2022-07-01 01:24:00,0.283,1.61,NA
2022-07-01 01:25:00,0.28,1.582,NA
2022-07-01 01:26:00,0.269,1.513,NA
2022-07-01 01:27:00,0.253,1.464,NA
2022-07-01 01:28:00,0.269,1.404,NA
2022-07-01 01:29:00,0.277,1.342,NA
2022-07-01 01:30:00,0.293,1.28,NA
2022-07-01 01:31:00,0.308,1.222,NA
2022-07-01 01:32:00,0.299,1.194,NA
2022-07-01 01:33:00,0.288,1.256,NA
2022-07-01 01:34:00,0.263,1.35,NA
2022-07-01 01:35:00,0.251,1.428,NA
2022-07-01 01:36:00,0.252,1.522,NA
