"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2022-10-01,0.151,0.28,NA
2022-10-01 00:01:00,0.157,0.298,NA
2022-10-01 00:02:00,0.166,0.301,NA
2022-10-01 00:03:00,0.178,0.324,NA
2022-10-01 00:04:00,0.196,0.34,NA
2022-10-01 00:05:00,0.203,0.375,NA
2022-10-01 00:06:00,0.206,0.398,NA
2022-10-01 00:07:00,0.222,0.428,NA
2022-10-01 00:08:00,0.235,0.407,NA
2022-10-01 00:09:00,0.234,0.38,NA
2022-10-01 00:10:00,0.208,0.316,NA
2022-10-01 00:11:00,0.2,0.279,NA
2022-10-01 00:12:00,0.204,0.242,NA
2022-10-01 00:13:00,0.206,0.207,NA
2022-10-01 00:14:00,0.2,0.141,NA
2022-10-01 00:15:00,0.226,0.15,NA
2022-10-01 00:16:00,0.24,0.162,NA
2022-10-01 00:17:00,0.264,0.141,NA
2022-10-01 00:18:00,0.299,0.197,NA
2022-10-01 00:19:00,0.31,0.229,NA
2022-10-01 00:20:00,0.31,0.203,NA
2022-10-01 00:21:00,0.297,0.158,NA
2022-10-01 00:22:00,0.296,0.14,NA
2022-10-01 00:23:00,0.289,0.11,NA
2022-10-01 00:24:00,0.262,0.054,NA
2022-10-01 00:25:00,0.246,0.007,NA
2022-10-01 00:26:00,0.212,-0.025,NA
2022-10-01 00:27:00,0.191,-0.109,NA
2022-10-01 00:28:00,0.174,-0.123,NA
2022-10-01 00:29:00,0.17,-0.116,NA
2022-10-01 00:30:00,0.184,-0.089,NA
2022-10-01 00:31:00,0.186,-0.085,NA
2022-10-01 00:32:00,0.188,-0.083,NA
2022-10-01 00:33:00,0.184,-0.099,NA
2022-10-01 00:34:00,0.172,-0.129,NA
2022-10-01 00:35:00,0.158,-0.176,NA
2022-10-01 00:36:00,0.159,-0.191,NA
2022-10-01 00:37:00,0.179,-0.176,NA
2022-10-01 00:38:00,0.177,-0.178,NA
2022-10-01 00:39:00,0.17,-0.162,NA
2022-10-01 00:40:00,0.17,-0.151,NA
2022-10-01 00:41:00,0.178,-0.124,NA
2022-10-01 00:42:00,0.182,-0.095,NA
2022-10-01 00:43:00,0.18,-0.04,NA
2022-10-01 00:44:00,0.183,0.008,NA
2022-10-01 00:45:00,0.174,0.013,NA
2022-10-01 00:46:00,0.176,0.084,NA
