"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2022-11-01,0.456,1.381,NA
2022-11-01 00:01:00,0.465,1.43,NA
2022-11-01 00:02:00,0.474,1.439,NA
2022-11-01 00:03:00,0.427,1.295,NA
2022-11-01 00:04:00,0.397,1.213,NA
2022-11-01 00:05:00,0.332,1.108,NA
2022-11-01 00:06:00,0.247,0.881,NA
2022-11-01 00:07:00,0.215,0.768,NA
2022-11-01 00:08:00,0.149,0.624,NA
2022-11-01 00:09:00,0.127,0.554,NA
2022-11-01 00:10:00,0.115,0.556,NA
2022-11-01 00:11:00,0.112,0.633,NA
2022-11-01 00:12:00,0.112,0.691,NA
2022-11-01 00:13:00,0.119,0.737,NA
2022-11-01 00:14:00,0.125,0.775,NA
2022-11-01 00:15:00,0.128,0.846,NA
2022-11-01 00:16:00,0.126,0.871,NA
2022-11-01 00:17:00,0.13,0.874,NA
2022-11-01 00:18:00,0.15,0.872,NA
2022-11-01 00:19:00,0.156,0.855,NA
2022-11-01 00:20:00,0.161,0.813,NA
2022-11-01 00:21:00,0.164,0.767,NA
2022-11-01 00:22:00,0.167,0.751,NA
2022-11-01 00:23:00,0.157,0.75,NA
2022-11-01 00:24:00,0.164,0.779,NA
2022-11-01 00:25:00,0.213,0.908,NA
2022-11-01 00:26:00,0.228,0.963,NA
2022-11-01 00:27:00,0.252,1.077,NA
2022-11-01 00:28:00,0.273,1.171,NA
2022-11-01 00:29:00,0.297,1.257,NA
2022-11-01 00:30:00,0.379,1.43,NA
2022-11-01 00:31:00,0.471,1.58,NA
2022-11-01 00:32:00,0.541,1.642,NA
2022-11-01 00:33:00,0.566,1.6,NA
2022-11-01 00:34:00,0.513,1.381,NA
2022-11-01 00:35:00,0.477,1.199,NA
2022-11-01 00:36:00,0.449,1.028,NA
2022-11-01 00:37:00,0.407,0.825,NA
2022-11-01 00:38:00,0.349,0.648,NA
2022-11-01 00:39:00,0.265,0.404,NA
2022-11-01 00:40:00,0.217,0.259,NA
2022-11-01 00:41:00,0.17,0.153,NA
2022-11-01 00:42:00,0.215,0.241,NA
