"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2022-12-01,0.486,7.655,NA
2022-12-01 00:01:00,0.472,7.665,NA
2022-12-01 00:02:00,0.446,7.733,NA
2022-12-01 00:03:00,0.434,7.792,NA
2022-12-01 00:04:00,0.418,7.751,NA
2022-12-01 00:05:00,0.407,7.597,NA
2022-12-01 00:06:00,0.387,7.462,NA
2022-12-01 00:07:00,0.372,7.314,NA
2022-12-01 00:08:00,0.369,7.289,NA
2022-12-01 00:09:00,0.373,7.306,NA
2022-12-01 00:10:00,0.372,7.265,NA
2022-12-01 00:11:00,0.387,7.194,NA
2022-12-01 00:12:00,0.389,7.166,NA
2022-12-01 00:13:00,0.389,7.172,NA
2022-12-01 00:14:00,0.39,7.176,NA
2022-12-01 00:15:00,0.401,7.238,NA
2022-12-01 00:16:00,0.413,7.252,NA
2022-12-01 00:17:00,0.416,7.09,NA
2022-12-01 00:18:00,0.42,6.989,NA
2022-12-01 00:19:00,0.424,7.087,NA
2022-12-01 00:20:00,0.419,7.098,NA
2022-12-01 00:21:00,0.414,7.163,NA
2022-12-01 00:22:00,0.397,7.264,NA
2022-12-01 00:23:00,0.396,7.348,NA
2022-12-01 00:24:00,0.398,7.235,NA
2022-12-01 00:25:00,0.399,7.212,NA
2022-12-01 00:26:00,0.391,7.203,NA
2022-12-01 00:27:00,0.396,7.129,NA
2022-12-01 00:28:00,0.395,6.994,NA
2022-12-01 00:29:00,0.387,6.891,NA
2022-12-01 00:30:00,0.389,6.816,NA
2022-12-01 00:31:00,0.4,6.729,NA
2022-12-01 00:32:00,0.394,6.76,NA
2022-12-01 00:33:00,0.385,6.792,NA
2022-12-01 00:34:00,0.381,6.858,NA
2022-12-01 00:35:00,0.376,6.881,NA
2022-12-01 00:36:00,0.389,6.883,NA
2022-12-01 00:37:00,0.442,6.99,NA
2022-12-01 00:38:00,0.48,6.937,NA
2022-12-01 00:39:00,0.629,7.056,NA
2022-12-01 00:40:00,0.978,7.52,NA
2022-12-01 00:41:00,1.46,8.34,NA
2022-12-01 00:42:00,1.789,8.86,NA
2022-12-01 00:43:00,2.346,9.764,NA
2022-12-01 00:44:00,3.104,10.977,NA
2022-12-01 00:45:00,3.849,12.226,NA
2022-12-01 00:46:00,4.49,13.327,NA
2022-12-01 00:47:00,4.987,14.222,NA
2022-12-01 00:48:00,5.258,14.588,NA
2022-12-01 00:49:00,5.348,14.61,NA
2022-12-01 00:50:00,5.432,14.602,NA
2022-12-01 00:51:00,5.587,14.71,NA
2022-12-01 00:52:00,5.676,14.823,NA
2022-12-01 00:53:00,5.989,15.023,NA
2022-12-01 00:54:00,6.534,15.496,NA
2022-12-01 00:55:00,7.201,16.084,NA
2022-12-01 00:56:00,8.559,17.767,NA
2022-12-01 00:57:00,10.229,19.702,NA
2022-12-01 00:58:00,11.629,21.286,NA
2022-12-01 00:59:00,13.384,23.177,NA
2022-12-01 01:00:00,14.894,24.928,NA
2022-12-01 01:01:00,15.986,26.139,NA
2022-12-01 01:02:00,15.889,26.199,NA
2022-12-01 01:03:00,15.69,26.274,NA
2022-12-01 01:04:00,15.521,26.039,NA
2022-12-01 01:05:00,14.615,25.099,NA
2022-12-01 01:06:00,12.873,23.438,NA
2022-12-01 01:07:00,10.855,21.364,NA
2022-12-01 01:08:00,9.399,19.785,NA
2022-12-01 01:09:00,7.513,17.65,NA
2022-12-01 01:10:00,5.932,15.855,NA
2022-12-01 01:11:00,5.112,14.68,NA
2022-12-01 01:12:00,4.104,13.336,NA
2022-12-01 01:13:00,2.947,11.975,NA
2022-12-01 01:14:00,2.343,11.044,NA
2022-12-01 01:15:00,2.002,10.399,NA
2022-12-01 01:16:00,1.765,10.172,NA
2022-12-01 01:17:00,1.546,9.877,NA
2022-12-01 01:18:00,1.426,9.654,NA
2022-12-01 01:19:00,1.283,9.557,NA
2022-12-01 01:20:00,1.234,9.58,NA
2022-12-01 01:21:00,1.305,9.699,NA
2022-12-01 01:22:00,1.396,9.726,NA
2022-12-01 01:23:00,1.458,9.848,NA
2022-12-01 01:24:00,1.529,9.95,NA
2022-12-01 01:25:00,1.684,10.049,NA
2022-12-01 01:26:00,1.946,10.395,NA
2022-12-01 01:27:00,2.178,10.618,NA
2022-12-01 01:28:00,2.378,10.729,NA
2022-12-01 01:29:00,2.46,10.865,NA
2022-12-01 01:30:00,2.507,11.1,NA
2022-12-01 01:31:00,2.572,11.298,NA
2022-12-01 01:32:00,2.597,11.455,NA
2022-12-01 01:33:00,2.569,11.458,NA
2022-12-01 01:34:00,2.423,11.414,NA
2022-12-01 01:35:00,2.237,11.403,NA
2022-12-01 01:36:00,2.104,11.459,NA
2022-12-01 01:37:00,1.943,11.349,NA
2022-12-01 01:38:00,1.816,11.041,NA
2022-12-01 01:39:00,1.76,10.736,NA
2022-12-01 01:40:00,1.733,10.54,NA
2022-12-01 01:41:00,1.719,10.363,NA
2022-12-01 01:42:00,1.707,10.188,NA
2022-12-01 01:43:00,1.733,9.969,NA
2022-12-01 01:44:00,1.792,9.619,NA
2022-12-01 01:45:00,1.832,9.428,NA
2022-12-01 01:46:00,1.866,9.375,NA
2022-12-01 01:47:00,1.856,9.339,NA
2022-12-01 01:48:00,1.756,9.306,NA
2022-12-01 01:49:00,1.685,9.201,NA
2022-12-01 01:50:00,1.673,9.117,NA
2022-12-01 01:51:00,1.739,9.215,NA
2022-12-01 01:52:00,1.872,9.537,NA
2022-12-01 01:53:00,2.087,9.928,NA
2022-12-01 01:54:00,2.541,10.586,NA
2022-12-01 01:55:00,2.948,11.141,NA
2022-12-01 01:56:00,3.286,11.586,NA
2022-12-01 01:57:00,3.724,12.147,NA
2022-12-01 01:58:00,4.141,12.68,NA
2022-12-01 01:59:00,4.569,13.194,NA
2022-12-01 02:00:00,4.888,13.506,NA
2022-12-01 02:01:00,5.142,13.739,NA
2022-12-01 02:02:00,5.222,13.701,NA
2022-12-01 02:03:00,5.287,13.606,NA
2022-12-01 02:04:00,5.321,13.483,NA
2022-12-01 02:05:00,5.312,13.447,NA
2022-12-01 02:06:00,5.327,13.438,NA
2022-12-01 02:07:00,5.285,13.342,NA
2022-12-01 02:08:00,4.957,13.297,NA
2022-12-01 02:09:00,4.601,13.31,NA
2022-12-01 02:10:00,4.415,13.262,NA
2022-12-01 02:11:00,4.143,13.117,NA
2022-12-01 02:12:00,3.726,12.916,NA
2022-12-01 02:13:00,3.416,12.693,NA
2022-12-01 02:14:00,3.138,12.431,NA
2022-12-01 02:15:00,2.623,11.999,NA
2022-12-01 02:16:00,2.282,11.627,NA
2022-12-01 02:17:00,2.229,11.246,NA
2022-12-01 02:18:00,2.014,10.712,NA
2022-12-01 02:19:00,1.782,10.467,NA
2022-12-01 02:20:00,1.612,10.21,NA
2022-12-01 02:21:00,1.449,9.998,NA
2022-12-01 02:22:00,1.28,9.774,NA
2022-12-01 02:23:00,1.218,9.598,NA
2022-12-01 02:24:00,1.24,9.596,NA
2022-12-01 02:25:00,1.181,9.5,NA
2022-12-01 02:26:00,1.18,9.465,NA
2022-12-01 02:27:00,1.196,9.546,NA
2022-12-01 02:28:00,1.257,9.579,NA
2022-12-01 02:29:00,1.312,9.702,NA
2022-12-01 02:30:00,1.204,9.6,NA
2022-12-01 02:31:00,1.161,9.496,NA
2022-12-01 02:32:00,1.148,9.436,NA
2022-12-01 02:33:00,1.1,9.334,NA
2022-12-01 02:34:00,1.074,9.288,NA
2022-12-01 02:35:00,0.976,9.068,NA
2022-12-01 02:36:00,0.836,8.759,NA
2022-12-01 02:37:00,0.708,8.457,NA
2022-12-01 02:38:00,0.642,8.204,NA
2022-12-01 02:39:00,0.59,8.003,NA
2022-12-01 02:40:00,0.528,7.879,NA
2022-12-01 02:41:00,0.466,7.746,NA
2022-12-01 02:42:00,0.404,7.592,NA
2022-12-01 02:43:00,0.326,7.444,NA
2022-12-01 02:44:00,0.331,7.406,NA
2022-12-01 02:45:00,0.345,7.328,NA
2022-12-01 02:46:00,0.343,7.194,NA
2022-12-01 02:47:00,0.384,7.167,NA
2022-12-01 02:48:00,0.424,7.16,NA
