"date","source_pm2p5.x","Org.x","NH4.x","SO4.x","NO3.x","Chl.x","source_pm2p5.y","Org.y","NH4.y","SO4.y","NO3.y","Chl.y","PM1","PM2p5","PM10","qc_flag_Org.x","qc_flag_NH4.x","qc_flag_SO4.x","qc_flag_NO3.x","qc_flag_Chl.x","qc_flag_Org.y","qc_flag_NH4.y","qc_flag_SO4.y","qc_flag_NO3.y","qc_flag_Chl.y","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2022-05-18 14:00:00,"BAQS",5.32270347433355,0.0831913588225387,0.644154495885558,0.166181303875239,0.135359700465509,"BAQS",5.32270347433355,0.0831913588225387,0.644154495885558,0.166181303875239,0.135359700465509,3.66817188333333,6.63786305,12.2093403833333,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-18 15:00:00,"BAQS",0,0.0700851619488053,0.315496208300475,0.124593283042197,0.0884918590073839,"BAQS",0,0.0700851619488053,0.315496208300475,0.124593283042197,0.0884918590073839,3.62775876666667,6.58248591666667,12.05041865,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-18 16:00:00,"BAQS",0,0.0265268879893723,0.145430067236339,0.0374959893372259,0.0612308515388852,"BAQS",0,0.0265268879893723,0.145430067236339,0.0374959893372259,0.0612308515388852,3.09776015,5.50316828333333,10.0085691833333,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-18 17:00:00,"BAQS",0.34215528050155,0.136629604286147,0.367169584393232,0.120663113135347,0.14570844928575,"BAQS",0.34215528050155,0.136629604286147,0.367169584393232,0.120663113135347,0.14570844928575,NA,NA,NA,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",2,2,2
2022-05-18 18:00:00,"BAQS",1.38059883292946,0.25154733244754,0.483509137163068,0.138620999235573,0,"BAQS",1.38059883292946,0.25154733244754,0.483509137163068,0.138620999235573,0,NA,NA,NA,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",2,2,2
2022-05-18 19:00:00,"BAQS",4.55419251279596,0.226152689069402,0.0872920886773872,0.284003891750607,0.244694411258916,"BAQS",4.55419251279596,0.226152689069402,0.0872920886773872,0.284003891750607,0.244694411258916,NA,NA,NA,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",2,2,2
2022-05-18 20:00:00,"BAQS",0,0.076925911113116,0.164545034295953,0,0.00202867465143679,"BAQS",0,0.076925911113116,0.164545034295953,0,0.00202867465143679,3.97035111666667,6.7294754,11.7668378833333,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-18 21:00:00,"BAQS",0.894699914725769,0.00981473560214184,0.505035634531892,0.107760768217694,0.125294763008935,"BAQS",0.894699914725769,0.00981473560214184,0.505035634531892,0.107760768217694,0.125294763008935,2.60650041666667,4.18868226666667,6.12205678333333,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-18 22:00:00,"BAQS",0,0.103790583665583,0.286455056490602,0.185178703226649,0.134370438153532,"BAQS",0,0.103790583665583,0.286455056490602,0.185178703226649,0.134370438153532,2.0304134,3.42712053333333,6.7750392,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
2022-05-18 23:00:00,"BAQS",0.593522899465407,0.0385023778565472,0.147837509732814,0.0862642957850357,0,"BAQS",0.593522899465407,0.0385023778565472,0.147837509732814,0.0862642957850357,0,1.80910586666667,2.67951008333333,5.13354605,"3b","3b","3b","3b","2b","3b","3b","3b","3b","2b",1,1,1
