"date","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","PM1","PM2p5","PM10","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2020-04-01,"BAQS",10.8851205327618,2.23098655176711,2.36135511714634,3.34839019303985,0,2.19723333333333,1.8386,1.66453333333333,1.58943333333333,1.46706666666667,1.39793333333333,1.42573333333333,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-04-01 01:00:00,"BAQS",13.209683887052,1.91942444669617,2.39026425684659,3.95049154371012,0,2.22826666666667,1.78495,1.59481666666667,1.51103333333333,1.3911,1.30675,1.33395,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-04-01 02:00:00,"BAQS",10.896715760549,1.92823071971186,2.37825012486058,4.07817882039035,0,1.79988333333333,1.49335,1.33556666666667,1.26668333333333,1.1706,1.08498333333333,1.10908333333333,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-04-01 03:00:00,"BAQS",12.0277888229781,2.40981085277424,2.48129868810897,5.14228072340861,0,2.02971666666667,1.72713333333333,1.55908333333333,1.48613333333333,1.38465,1.28105,1.31081666666667,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-04-01 04:00:00,"BAQS",10.565086336899,2.57027790598264,1.80873750067042,6.32449576058208,0,1.82657142857143,1.40242857142857,1.26117857142857,1.20969642857143,1.14671428571429,1.08166071428571,1.08833928571429,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-04-01 05:00:00,"BAQS",6.27109138869531,1.61912404106747,1.04854443044398,5.33547015886722,0,0.9195,0.802083333333333,0.734466666666667,0.707833333333333,0.672166666666667,0.638716666666667,0.643933333333333,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-04-01 06:00:00,"BAQS",5.21279272564427,1.58958571980613,0.788537567230964,4.4726947946539,0.00729629266472622,1.00723333333333,0.927466666666667,0.858116666666667,0.830866666666667,0.79135,0.756716666666667,0.762416666666667,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-04-01 07:00:00,"BAQS",5.92349902260938,1.6655229696149,1.03912256039051,5.20888679850937,0,1.19013333333333,1.1293,1.0514,1.02375,0.979233333333333,0.94395,0.953766666666667,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-04-01 08:00:00,"BAQS",6.20312422175534,1.26207804174695,0.868933985237858,3.84625330993408,0,0.932333333333333,0.851483333333333,0.778133333333333,0.749,0.7099,0.671666666666667,0.680033333333333,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-04-01 09:00:00,"BAQS",4.60210231876377,0.900067363769253,0.895403763763346,2.19310743272528,0,0.79,0.719533333333333,0.657633333333333,0.632366666666667,0.600366666666667,0.568766666666667,0.578266666666667,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
