"date","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","PM1","PM2p5","PM10","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2020-11-01,"BAQS",0,6.01987542670718,5.08406084217722,0.559959658135352,0.222648072980249,0.56169696969697,0.349606060606061,0.314636363636364,0.304787878787879,0.287363636363636,0.258454545454545,0.269484848484848,6.35342166666667,11.8857222,20.9003654666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-11-01 01:00:00,"BAQS",0,1.17903594713751,1.66106549582858,0.0816179447004971,0.099590635978148,0.3929,0.321816666666667,0.292183333333333,0.277433333333333,0.253516666666667,0.26445,0.253883333333333,6.06743746666667,11.4548502833333,20.6033665,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-11-01 02:00:00,"BAQS",0.399076121714003,0,0,0.152321758472,0,0.2604,0.216383333333333,0.198566666666667,0.191433333333333,0.17655,0.181666666666667,0.175333333333333,5.58612946666667,10.9168568833333,20.3748518833333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-11-01 03:00:00,"BAQS",1.14639355144163,1.69476578359292,0,0,0.0344135503212227,0.1804,0.15655,0.13995,0.13555,0.130316666666667,0.123683333333333,0.1254,5.12745035,9.77641548333333,16.3675754833333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-11-01 04:00:00,"BAQS",3.1417688724947,0.732101512105887,4.17848323026771,0,0,0.125266666666667,0.1045,0.09785,0.0971333333333333,0.0973333333333333,0.0869333333333333,0.0913833333333333,4.34974243333333,8.2546795,13.1989610666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-11-01 05:00:00,"BAQS",0,0.313753407232129,0,0.310021650198285,0,0.0889666666666667,0.0741,0.0688833333333333,0.0684166666666667,0.0692166666666667,0.0584333333333333,0.0653333333333333,2.96920526666667,5.56239336666667,8.73426043333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-11-01 06:00:00,"BAQS",0,0,1.16227154947993,0.240718238263422,0.313312686103011,0.0734,0.0637333333333333,0.0590833333333333,0.0588333333333333,0.0616440677966102,0.0514666666666667,0.05665,1.88997523333333,3.3194042,4.87562998333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-11-01 07:00:00,"BAQS",0,0.597177336472041,2.45192375748321,0,0.082397974814109,0.0656833333333333,0.0573333333333333,0.0538,0.0536666666666667,0.0577966101694915,0.0497413793103448,0.0530833333333333,1.06152283333333,1.77751458333333,2.63137471666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-11-01 08:00:00,"BAQS",4.82551669098195,1.85914220971742,3.22248408919036,0,0.254420714347805,0.0555,0.0771666666666667,0.0729666666666667,0.0709833333333333,0.0671551724137931,0.0778,0.0730166666666667,0.572444083333333,0.937230333333333,1.48639698333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-11-01 09:00:00,"BAQS",0,0,0,0.0610156953178781,0.206900820335046,0.119466666666667,0.12715,0.120216666666667,0.1183,0.107983333333333,0.124816666666667,0.11575,1.5434567,2.9624854,4.6499036,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
