"date","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","PM1","PM2p5","PM10","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2024-10-01,"BAQS",0,1.49316759534366,0.655487910817816,0.59280861581631,0.141659410025485,0.14735,0.140366666666667,0.1307,0.12795,0.119816666666667,0.113766666666667,0.112833333333333,0.675591016666667,0.996815916666667,2.211996,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-10-01 01:00:00,"BAQS",2.00748273288515,2.11062467880269,0.475481416696057,0.798979056706103,0.25368638112704,0.177633333333333,0.171983333333333,0.1603,0.155983333333333,0.14765,0.138983333333333,0.138533333333333,0.9660196,1.39680226666667,3.08260995,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-10-01 02:00:00,"BAQS",0.286029299615467,1.90142183261045,0.351023888387516,0.707287598761938,0.0938808966452632,0.169316666666667,0.165066666666667,0.1543,0.150466666666667,0.1423,0.1354,0.13475,2.14609078333333,2.85687026666667,5.7832145,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-10-01 03:00:00,"BAQS",0.155567913433608,1.37575075155616,0.421601615580557,0.552507521748456,0.161635466611149,0.189866666666667,0.186483333333333,0.174333333333333,0.17055,0.160866666666667,0.153416666666667,0.1527,3.17331848333333,4.03677576666667,7.21697321666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-10-01 04:00:00,"BAQS",1.11349979060953,1.48452840637454,0,0.725308632684455,0.173773038913757,0.27395,0.265766666666667,0.24695,0.2406,0.227716666666667,0.21805,0.218583333333333,2.50327916666667,3.39996305,6.22600473333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-10-01 05:00:00,"BAQS",0.611268158823516,1.42630859887022,1.05071243994408,0.909591664041814,0.494172813889872,0.453266666666667,0.454783333333333,0.428016666666667,0.4217,0.403266666666667,0.394883333333333,0.397533333333333,2.334985,3.27241465,5.95156565,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-10-01 06:00:00,"BAQS",1.02682677491079,2.9152177039188,1.8883185289654,1.05950442427981,0.35560284768419,0.61355,0.622666666666667,0.589466666666667,0.583666666666667,0.557883333333333,0.551,0.554916666666667,2.9203637,4.3229352,8.34715895,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-10-01 07:00:00,"BAQS",2.18878809528317,1.52546129138196,0.00439025400186279,1.03304229393763,0.494443965395379,0.760133333333333,0.766266666666667,0.724916666666667,0.715616666666667,0.684483333333333,0.676833333333333,0.683083333333333,4.091043,5.8991259,10.1010137333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-10-01 08:00:00,"BAQS",0.981571020967714,1.91304723481893,0,0.951486330418302,0.498485396561858,0.7326,0.730483333333333,0.68975,0.678916666666667,0.6479,0.638416666666667,0.64425,4.66410338333333,6.70565686666667,10.4577120833333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-10-01 09:00:00,"BAQS",0,1.13985185672414,0.829511836615243,1.04176346321318,0.350665197371156,0.688666666666667,0.692216666666667,0.6574,0.648166666666667,0.618383333333333,0.608466666666667,0.614316666666667,4.88358328333333,6.59521373333333,9.71188481666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-10-01 10:00:00,"BAQS",2.25907110860431,0.876403555469289,0.857022241626897,0.905542855718823,0.450856978871671,0.703833333333333,0.706966666666667,0.669616666666667,0.661683333333333,0.63105,0.62215,0.628633333333333,4.89102818333333,6.12339821666667,8.17280763333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-10-01 11:00:00,"BAQS",1.97595218971424,2.16704079387396,0.433646853776141,0.902959779174973,0.35745268391013,0.73615,0.73705,0.700016666666667,0.690866666666667,0.66045,0.654,0.661566666666667,4.93810226666667,6.3630527,8.90446485,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-10-01 12:00:00,"BAQS",0.149754391687827,1.25926398718696,0.512000761487832,0.649832501060867,0.412559127944718,0.651183333333333,0.639833333333333,0.604166666666667,0.59605,0.5665,0.557466666666667,0.565033333333333,4.548533,5.8961835,8.45824723333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-10-01 13:00:00,"BAQS",0,2.25674977631213,0,0.377629112754089,0.281729481954434,0.618133333333333,0.612233333333333,0.5811,0.57145,0.546766666666667,0.54315,0.55175,4.42524675,6.26513391666667,9.21487691666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-10-01 14:00:00,"BAQS",0,0.669623860357256,0,0.216669989331305,0.0811818767516661,0.5158,0.511183333333333,0.48225,0.474916666666667,0.4527,0.4501,0.456883333333333,3.61664133333333,5.31939823333333,8.07946336666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-10-01 15:00:00,"BAQS",0,0.439360663979029,1.57669320967785,0.100730294578439,0.156979936182698,0.576283333333333,0.568516666666667,0.536983333333333,0.526766666666667,0.50215,0.49935,0.506516666666667,3.03118095,4.3618761,7.74479603333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-10-01 16:00:00,"BAQS",0,0,0.740532279738538,0.277019274152519,0.21161797373042,0.634483333333333,0.6263,0.59195,0.5818,0.554116666666667,0.551166666666667,0.55855,1.71042458333333,2.41488451666667,4.15784206666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
