"date","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","PM1","PM2p5","PM10","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2023-05-01,"BAQS",NA,NA,NA,NA,NA,0.38275,0.341033333333333,0.315766666666667,0.30365,0.281416666666667,0.273016666666667,0.272,12.1158879833333,13.4148243333333,15.0492673,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-05-01 01:00:00,"BAQS",NA,NA,NA,NA,NA,0.25275,0.2208,0.202283333333333,0.19335,0.176683333333333,0.173583333333333,0.171083333333333,10.2049389,11.5804868833333,13.5572463166667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-05-01 02:00:00,"BAQS",NA,NA,NA,NA,NA,0.184266666666667,0.159283333333333,0.150508474576271,0.14115,0.12775,0.12675,0.125033333333333,7.40562495,8.8989562,11.3838180333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-05-01 03:00:00,"BAQS",NA,NA,NA,NA,NA,0.289666666666667,0.261466666666667,0.2417,0.231166666666667,0.21285,0.210883333333333,0.207633333333333,5.55844805,7.28358185,9.42966713333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-05-01 04:00:00,"BAQS",NA,NA,NA,NA,NA,0.250783333333333,0.2267,0.211066666666667,0.202816666666667,0.1859,0.185616666666667,0.183483333333333,5.50667651666667,7.43107743333333,10.2232895,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-05-01 05:00:00,"BAQS",NA,NA,NA,NA,NA,0.238833333333333,0.21775,0.204366666666667,0.199566666666667,0.184016666666667,0.18235,0.181883333333333,5.78368865,7.6413068,11.02143485,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-05-01 06:00:00,"BAQS",NA,NA,NA,NA,NA,0.430166666666667,0.404266666666667,0.38215,0.370183333333333,0.345983333333333,0.332366666666667,0.335016666666667,4.78830355,6.47187391666667,9.1867922,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-05-01 07:00:00,"BAQS",NA,NA,NA,NA,NA,0.398316666666667,0.3766,0.356783333333333,0.3484,0.32895,0.316783333333333,0.32115,4.539701,6.38132746666667,9.46518143333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-05-01 08:00:00,"BAQS",NA,NA,NA,NA,NA,0.212706896551724,0.204842105263158,0.192245614035088,0.185578947368421,0.186425925925926,0.181211538461538,0.1865,4.40603018333333,6.09745228333333,8.26131275,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-05-01 09:00:00,"BAQS",NA,NA,NA,NA,NA,0.24498275862069,0.227771929824561,0.211034482758621,0.205068965517241,0.196385964912281,0.193462962962963,0.206673076923077,3.49873223333333,4.78229728333333,6.5961513,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
