"date","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm.x","BC_470_nm.x","BC_520_nm.x","BC_590_nm.x","BC_660_nm.x","BC_880_nm.x","BC_950_nm.x","BC_370_nm.y","BC_470_nm.y","BC_520_nm.y","BC_590_nm.y","BC_660_nm.y","BC_880_nm.y","BC_950_nm.y","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm.x","qc_flag_BC_470_nm.x","qc_flag_BC_520_nm.x","qc_flag_BC_590_nm.x","qc_flag_BC_660_nm.x","qc_flag_BC_880_nm.x","qc_flag_BC_950_nm.x","qc_flag_BC_370_nm.y","qc_flag_BC_470_nm.y","qc_flag_BC_520_nm.y","qc_flag_BC_590_nm.y","qc_flag_BC_660_nm.y","qc_flag_BC_880_nm.y","qc_flag_BC_950_nm.y"
2021-09-01,NA,1.79463061848635,1.05393630341458,0.574906795266128,0.833313687770077,0,0.28315,0.291783333333333,0.282166666666667,0.2802,0.268233333333333,0.27245,0.274433333333333,0.28315,0.291783333333333,0.282166666666667,0.2802,0.268233333333333,0.27245,0.274433333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2021-09-01 01:00:00,"LW",3.15371533595738,1.09293341020715,0.514228509533523,0.70692688225775,0,0.2771,0.281333333333333,0.27145,0.268416666666667,0.255233333333333,0.25425,0.25755,0.2771,0.281333333333333,0.27145,0.268416666666667,0.255233333333333,0.25425,0.25755,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2021-09-01 02:00:00,"LW",2.80346581467218,1.48997951978515,0.943290170618825,1.08007920788484,0.0323023962982211,0.3246,0.335483333333333,0.325266666666667,0.322883333333333,0.307933333333333,0.3089,0.310733333333333,0.3246,0.335483333333333,0.325266666666667,0.322883333333333,0.307933333333333,0.3089,0.310733333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2021-09-01 03:00:00,"LW",3.92323639587496,1.97319847141005,1.48241553253255,1.21371965639291,0,0.31285,0.324783333333333,0.3161,0.314533333333333,0.29955,0.3004,0.302133333333333,0.31285,0.324783333333333,0.3161,0.314533333333333,0.29955,0.3004,0.302133333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2021-09-01 04:00:00,"LW",5.22098775096008,1.55182222233151,1.01654032205939,0.982083251496871,0,0.321533333333333,0.329933333333333,0.317866666666667,0.315583333333333,0.298983333333333,0.2988,0.300166666666667,0.321533333333333,0.329933333333333,0.317866666666667,0.315583333333333,0.298983333333333,0.2988,0.300166666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2021-09-01 05:00:00,"LW",5.19592132394085,1.52087042159315,1.01813761665039,1.05379884278059,0,0.417433333333333,0.424166666666667,0.408766666666667,0.40205,0.380966666666667,0.380516666666667,0.382066666666667,0.417433333333333,0.424166666666667,0.408766666666667,0.40205,0.380966666666667,0.380516666666667,0.382066666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2021-09-01 06:00:00,"LW",5.39829834069871,2.49376101820247,1.57883745556667,1.39794678099845,0,0.560183333333333,0.576433333333333,0.554616666666667,0.5491,0.52075,0.524283333333333,0.53,0.560183333333333,0.576433333333333,0.554616666666667,0.5491,0.52075,0.524283333333333,0.53,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2021-09-01 07:00:00,"LW",5.36117682532831,2.7423144650518,1.43190612283052,1.84669834267847,0,0.666966666666667,0.685733333333333,0.659233333333333,0.650466666666667,0.616,0.621,0.625816666666667,0.666966666666667,0.685733333333333,0.659233333333333,0.650466666666667,0.616,0.621,0.625816666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2021-09-01 08:00:00,"LW",6.48907463393879,2.55090927864877,1.36891357972944,1.58412534067812,0,0.691916666666667,0.70575,0.674816666666667,0.6614,0.626216666666667,0.625066666666667,0.632466666666667,0.691916666666667,0.70575,0.674816666666667,0.6614,0.626216666666667,0.625066666666667,0.632466666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2021-09-01 09:00:00,"LW",5.00550338302507,2.52109097542431,1.28371375749241,1.57398014821082,0,0.705,0.723666666666667,0.690395833333333,0.67675,0.638770833333333,0.634541666666667,0.64025,0.705,0.723666666666667,0.690395833333333,0.67675,0.638770833333333,0.634541666666667,0.64025,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
