"date","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","PM1","PM2p5","PM10","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2022-11-01,"BAQS",NA,NA,NA,NA,NA,0.4522,0.4164,0.387633333333333,0.371383333333333,0.349416666666667,0.331866666666667,0.33385,5.62041321666667,7.18609703333333,10.8543067666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2022-11-01 01:00:00,"BAQS",NA,NA,NA,NA,NA,0.128928571428571,0.117916666666667,0.110067796610169,0.109,0.107436363636364,0.100267857142857,0.0991228070175439,3.12552231666667,4.49042098333333,8.58358611666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2022-11-01 02:00:00,"BAQS",NA,NA,NA,NA,NA,0.119,0.122508474576271,0.114766666666667,0.116586206896552,0.110810344827586,0.113862068965517,0.111864406779661,1.44482245,2.61066765,4.9076193,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2022-11-01 03:00:00,"BAQS",NA,NA,NA,NA,NA,0.128483333333333,0.13065,0.125220338983051,0.121237288135593,0.114440677966102,0.116172413793103,0.112966101694915,1.19063698333333,2.0081448,3.88906005,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2022-11-01 04:00:00,"BAQS",NA,NA,NA,NA,NA,0.0812156862745098,0.0805636363636364,0.0806346153846154,0.0774038461538462,0.0713269230769231,0.077875,0.0788888888888889,0.71553255,1.30075721666667,3.18291358333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2022-11-01 05:00:00,"BAQS",NA,NA,NA,NA,NA,0.187216666666667,0.190116666666667,0.184266666666667,0.182033333333333,0.174916666666667,0.185816666666667,0.186683333333333,1.00035751666667,2.1345761,5.40366776666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2022-11-01 06:00:00,"BAQS",NA,NA,NA,NA,NA,0.182767857142857,0.177607142857143,0.168821428571429,0.167589285714286,0.159142857142857,0.173,0.173642857142857,1.77861353333333,4.25377816666667,9.31397811666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2022-11-01 07:00:00,"BAQS",NA,NA,NA,NA,NA,0.407116666666667,0.288233333333333,0.269216666666667,0.269683333333333,0.25895,0.258983333333333,0.264766666666667,2.30521901666667,5.0975565,10.2597059833333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2022-11-01 08:00:00,"BAQS",NA,NA,NA,NA,NA,0.516516666666667,0.51935,0.486533333333333,0.476966666666667,0.4579,0.453633333333333,0.45495,2.48335638333333,5.02459345,8.55931738333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2022-11-01 09:00:00,"BAQS",NA,NA,NA,NA,NA,0.422883333333333,0.433166666666667,0.407466666666667,0.401533333333333,0.387066666666667,0.383983333333333,0.386716666666667,2.09280201666667,4.16970603333333,7.45567461666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2022-11-01 10:00:00,"BAQS",NA,NA,NA,NA,NA,0.510683333333333,0.529083333333333,0.497216666666667,0.48845,0.469716666666667,0.463683333333333,0.466883333333333,1.84080776666667,3.58339785,6.21028836666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2022-11-01 11:00:00,"BAQS",NA,NA,NA,NA,NA,0.492633333333333,0.504133333333333,0.4737,0.465483333333333,0.44795,0.441116666666667,0.44515,1.5285354,2.9007803,4.92224715,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
