"date","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","PM1","PM2p5","PM10","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2025-09-01,"BAQS",NA,NA,NA,NA,NA,0.0738166666666667,0.0740333333333333,0.07035,0.0710666666666667,0.06935,0.0744833333333333,0.0747166666666667,2.49141535,5.48646028333333,10.0636438333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 01:00:00,"BAQS",NA,NA,NA,NA,NA,0.0644833333333333,0.0619333333333333,0.0588833333333333,0.0590166666666667,0.0565,0.0614166666666667,0.06085,2.53214833333333,5.51590791666667,9.8166336,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 02:00:00,"BAQS",NA,NA,NA,NA,NA,0.0471666666666667,0.0455666666666667,0.0428333333333333,0.0432833333333333,0.0424,0.0481034482758621,0.0491578947368421,2.38989995,5.36490431666667,9.88475771666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 03:00:00,"BAQS",NA,NA,NA,NA,NA,0.0502333333333333,0.0483833333333333,0.0470508474576271,0.0464833333333333,0.0452,0.0502333333333333,0.0506333333333333,2.43412528333333,5.38311986666667,9.77717325,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 04:00:00,"BAQS",NA,NA,NA,NA,NA,0.0489833333333333,0.0473166666666667,0.0451333333333333,0.0471694915254237,0.0459833333333333,0.0490166666666667,0.0500166666666667,2.37937006666667,5.28534381666667,9.98000625,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 05:00:00,"BAQS",NA,NA,NA,NA,NA,0.0644833333333333,0.0645333333333333,0.0617166666666667,0.06215,0.0612666666666667,0.0638833333333333,0.0654666666666667,2.3624787,5.08697203333333,9.19693846666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 06:00:00,"BAQS",NA,NA,NA,NA,NA,0.114233333333333,0.117233333333333,0.111716666666667,0.112266666666667,0.109733333333333,0.111866666666667,0.114183333333333,2.44002888333333,5.08972375,8.71636041666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 07:00:00,"BAQS",NA,NA,NA,NA,NA,0.1201,0.123883333333333,0.117816666666667,0.11785,0.115416666666667,0.114666666666667,0.1179,2.27114073333333,4.75771945,9.230114,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 08:00:00,"BAQS",NA,NA,NA,NA,NA,0.115566666666667,0.1171,0.11025,0.111116666666667,0.1084,0.107372881355932,0.109533333333333,2.20702086666667,4.54170588333333,8.7514406,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 09:00:00,"BAQS",NA,NA,NA,NA,NA,0.117033333333333,0.11575,0.109166666666667,0.109333333333333,0.107683333333333,0.102433333333333,0.106333333333333,1.75479151666667,3.55385655,7.13961486666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 10:00:00,"BAQS",NA,NA,NA,NA,NA,0.179783333333333,0.180616666666667,0.17015,0.170883333333333,0.170516666666667,0.150966666666667,0.1626,1.39529983333333,2.66160361666667,5.41074516666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 11:00:00,"BAQS",NA,NA,NA,NA,NA,0.235633333333333,0.2466,0.234566666666667,0.233516666666667,0.2296,0.21725,0.22685,0.89433955,1.605805,3.68666221666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 12:00:00,"BAQS",NA,NA,NA,NA,NA,0.2405,0.242416666666667,0.226083333333333,0.223383333333333,0.21685,0.2051,0.212566666666667,0.915076416666667,1.52641073333333,3.07026955,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 13:00:00,"BAQS",NA,NA,NA,NA,NA,0.156433333333333,0.168716666666667,0.158533333333333,0.15615,0.150583333333333,0.150516666666667,0.15235,0.8935885,1.76832605,4.10436058333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 14:00:00,"BAQS",NA,NA,NA,NA,NA,0.284266666666667,0.3047,0.289666666666667,0.288316666666667,0.27345,0.289733333333333,0.285516666666667,1.04646208333333,1.85098031666667,3.43913711666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 15:00:00,"BAQS",NA,NA,NA,NA,NA,0.263916666666667,0.290633333333333,0.276283333333333,0.27415,0.25815,0.281183333333333,0.273066666666667,1.10624386666667,2.0194759,4.2146108,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 16:00:00,"BAQS",NA,NA,NA,NA,NA,0.241966666666667,0.2596,0.247633333333333,0.247416666666667,0.233583333333333,0.2495,0.246383333333333,1.20987453333333,2.10180438333333,4.159403,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 17:00:00,"BAQS",NA,NA,NA,NA,NA,0.264566666666667,0.283583333333333,0.2707,0.270133333333333,0.259383333333333,0.26685,0.2687,1.59650255,2.82329045,5.25421586666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 18:00:00,"BAQS",NA,NA,NA,NA,NA,0.20985,0.210966666666667,0.198166666666667,0.197133333333333,0.186866666666667,0.192366666666667,0.192433333333333,2.02248148333333,3.1905873,4.5969555,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 19:00:00,"BAQS",NA,NA,NA,NA,NA,0.498116666666667,0.526866666666667,0.5007,0.4977,0.475833333333333,0.486633333333333,0.488,2.31305666666667,4.1145863,7.46799811666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 20:00:00,"BAQS",NA,NA,NA,NA,NA,0.28965,0.299433333333333,0.2843,0.28195,0.268416666666667,0.278233333333333,0.2789,2.43495581666667,4.60368236666667,8.90976336666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 21:00:00,"BAQS",NA,NA,NA,NA,NA,0.211216666666667,0.205716666666667,0.192533333333333,0.190066666666667,0.177783333333333,0.189416666666667,0.187183333333333,2.57028436666667,4.84324596666667,9.29202676666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 22:00:00,"BAQS",NA,NA,NA,NA,NA,0.289683333333333,0.287666666666667,0.269516666666667,0.26615,0.250466666666667,0.262466666666667,0.260966666666667,3.03018633333333,5.55365988333333,10.5088377333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-01 23:00:00,"BAQS",NA,NA,NA,NA,NA,0.225166666666667,0.231033333333333,0.21935,0.217466666666667,0.204233333333333,0.214066666666667,0.212566666666667,2.87736563333333,5.21902635,10.0110854666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02,"BAQS",NA,NA,NA,NA,NA,0.185016666666667,0.194766666666667,0.18605,0.185233333333333,0.174666666666667,0.18485,0.182366666666667,2.82426305,5.46636061666667,9.75635848333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 01:00:00,"BAQS",NA,NA,NA,NA,NA,0.140333333333333,0.14685,0.140966666666667,0.140183333333333,0.1311,0.139033333333333,0.138033333333333,2.58995935,4.76281993333333,8.1080215,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 02:00:00,"BAQS",NA,NA,NA,NA,NA,0.0856833333333333,0.0910166666666667,0.0863166666666667,0.0861833333333333,0.08105,0.0881,0.0868666666666667,2.07442963333333,3.58664345,5.65405146666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 03:00:00,"BAQS",NA,NA,NA,NA,NA,0.0857333333333333,0.0892333333333333,0.0859666666666667,0.0849333333333333,0.0803166666666667,0.0866333333333333,0.0854166666666667,2.304595,3.77326463333333,6.22198203333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 04:00:00,"BAQS",NA,NA,NA,NA,NA,0.114283333333333,0.119516666666667,0.114866666666667,0.116083333333333,0.108483333333333,0.117333333333333,0.116816666666667,2.63346505,4.17876675,6.48376246666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 05:00:00,"BAQS",NA,NA,NA,NA,NA,0.148333333333333,0.155283333333333,0.150183333333333,0.1512,0.1444,0.152133333333333,0.152983333333333,3.2314864,5.38310793333333,9.54695023333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 06:00:00,"BAQS",NA,NA,NA,NA,NA,0.197566666666667,0.209233333333333,0.2009,0.20185,0.193166666666667,0.204316666666667,0.205233333333333,2.47903748333333,4.55378055,8.43955616666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 07:00:00,"BAQS",NA,NA,NA,NA,NA,0.260666666666667,0.2754,0.26425,0.2655,0.253666666666667,0.26385,0.267083333333333,2.33243731666667,4.45823696666667,8.43762751666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 08:00:00,"BAQS",NA,NA,NA,NA,NA,0.206633333333333,0.215683333333333,0.206633333333333,0.206983333333333,0.201883333333333,0.19795,0.205183333333333,2.21087078333333,4.5202254,8.94745893333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 09:00:00,"BAQS",NA,NA,NA,NA,NA,0.19045,0.19035,0.18,0.17875,0.1727,0.166816666666667,0.17175,2.22960373333333,4.1826557,7.60851936666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 10:00:00,"BAQS",NA,NA,NA,NA,NA,0.167516666666667,0.160583333333333,0.150283333333333,0.149116666666667,0.14425,0.13415,0.140866666666667,2.57916751666667,4.79260095,8.65285398333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 11:00:00,"BAQS",NA,NA,NA,NA,NA,0.131433333333333,0.13395,0.12755,0.127933333333333,0.126733333333333,0.116566666666667,0.12335,1.99133328333333,3.78446535,7.23681795,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 12:00:00,"BAQS",NA,NA,NA,NA,NA,0.423916666666667,0.44665,0.425033333333333,0.421783333333333,0.403166666666667,0.410266666666667,0.414433333333333,1.76976771666667,3.06952006666667,5.68015586666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 13:00:00,"BAQS",NA,NA,NA,NA,NA,0.36355,0.362766666666667,0.343516666666667,0.341516666666667,0.32955,0.314316666666667,0.3263,2.08823918333333,3.13264421666667,5.27001088333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 14:00:00,"BAQS",NA,NA,NA,NA,NA,0.193966666666667,0.191316666666667,0.181283333333333,0.178866666666667,0.179366666666667,0.15445,0.166933333333333,1.46831751666667,2.12503363333333,3.4311545,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 15:00:00,"BAQS",NA,NA,NA,NA,NA,0.16545,0.1603,0.151433333333333,0.14845,0.14695,0.132883333333333,0.141666666666667,1.52761493333333,2.15357123333333,3.25096421666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 16:00:00,"BAQS",NA,NA,NA,NA,NA,0.18945,0.18075,0.169883333333333,0.168233333333333,0.166183333333333,0.147133333333333,0.16028813559322,2.33163206666667,3.25791928333333,5.22185956666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 17:00:00,"BAQS",NA,NA,NA,NA,NA,0.242816666666667,0.234916666666667,0.219983333333333,0.215566666666667,0.212683333333333,0.193733333333333,0.2048,2.34037226666667,3.44973066666667,5.78566236666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 18:00:00,"BAQS",NA,NA,NA,NA,NA,0.211,0.207866666666667,0.19535,0.193433333333333,0.189816666666667,0.177983333333333,0.186033333333333,2.15353235,3.05740386666667,4.71039793333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 19:00:00,"BAQS",NA,NA,NA,NA,NA,0.38045,0.364283333333333,0.339433333333333,0.333433333333333,0.3223,0.311616666666667,0.318783333333333,3.01043926666667,3.95692885,5.40861691666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 20:00:00,"BAQS",NA,NA,NA,NA,NA,0.345183333333333,0.33565,0.3141,0.308916666666667,0.299233333333333,0.295033333333333,0.300516666666667,2.75509293333333,3.33227435,4.29894338333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 21:00:00,"BAQS",NA,NA,NA,NA,NA,0.30365,0.2985,0.280383333333333,0.2764,0.266433333333333,0.263433333333333,0.26735,3.3255924,3.97021863333333,5.29951376666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 22:00:00,"BAQS",NA,NA,NA,NA,NA,0.322233333333333,0.324166666666667,0.30745,0.305483333333333,0.296433333333333,0.29075,0.296183333333333,3.6488029,4.49018191666667,6.37689526666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-02 23:00:00,"BAQS",NA,NA,NA,NA,NA,0.264316666666667,0.258966666666667,0.2438,0.24165,0.231616666666667,0.225766666666667,0.230066666666667,3.5626488,4.41286223333333,5.97523055,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03,"BAQS",NA,NA,NA,NA,NA,0.239533333333333,0.226733333333333,0.211333333333333,0.206716666666667,0.198316666666667,0.192066666666667,0.198050847457627,4.17882216666667,5.19225511666667,7.00209666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 01:00:00,"BAQS",NA,NA,NA,NA,NA,0.2153,0.20845,0.19575,0.192733333333333,0.184583333333333,0.179516666666667,0.182016666666667,3.70648403333333,4.68328976666667,6.65400208333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 02:00:00,"BAQS",NA,NA,NA,NA,NA,0.185566666666667,0.187683333333333,0.178266666666667,0.176183333333333,0.1709,0.1702,0.171633333333333,2.82962543333333,3.84015426666667,5.97630658333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 03:00:00,"BAQS",NA,NA,NA,NA,NA,0.132266666666667,0.137533333333333,0.131666666666667,0.132033333333333,0.128383333333333,0.1305,0.13235,1.99031465,2.84141033333333,4.181148,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 04:00:00,"BAQS",NA,NA,NA,NA,NA,0.107883333333333,0.111366666666667,0.106683333333333,0.10665,0.104583333333333,0.107366666666667,0.108966666666667,1.36016448333333,1.85336805,2.85838283333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 05:00:00,"BAQS",NA,NA,NA,NA,NA,0.0803833333333333,0.0860666666666667,0.0827166666666667,0.0829166666666667,0.0804,0.0854,0.0860333333333333,0.680382933333333,0.963509566666667,1.97082391666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 06:00:00,"BAQS",NA,NA,NA,NA,NA,0.1147,0.124983333333333,0.12005,0.1198,0.116633333333333,0.122533333333333,0.124283333333333,0.4657252,0.744927666666667,1.8829894,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 07:00:00,"BAQS",NA,NA,NA,NA,NA,0.2879,0.333683333333333,0.318266666666667,0.316533333333333,0.295,0.34205,0.330616666666667,0.64792465,0.990232816666667,2.34492436666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 08:00:00,"BAQS",NA,NA,NA,NA,NA,0.27125,0.3001,0.288016666666667,0.288283333333333,0.25765,0.32765,0.304516666666667,1.17611283333333,1.80203735,3.4225759,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 09:00:00,"BAQS",NA,NA,NA,NA,NA,0.161483333333333,0.170583333333333,0.1641,0.163683333333333,0.14915,0.173133333333333,0.167933333333333,0.70484105,1.22749926666667,3.169942,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 10:00:00,"BAQS",NA,NA,NA,NA,NA,0.191983333333333,0.1992,0.188633333333333,0.1861,0.177916666666667,0.175366666666667,0.178183333333333,0.6948283,1.19835975,3.23859545,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 11:00:00,"BAQS",NA,NA,NA,NA,NA,0.44695,0.443116666666667,0.426316666666667,0.427016666666667,0.4166,0.434583333333333,0.447466666666667,0.908106133333333,1.39348718333333,3.16198145,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 12:00:00,"BAQS",NA,NA,NA,NA,NA,0.442066666666667,0.424683333333333,0.406466666666667,0.406866666666667,0.391016666666667,0.41785,0.425416666666667,1.10923231666667,1.69993563333333,3.75949553333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 13:00:00,"BAQS",NA,NA,NA,NA,NA,0.626066666666667,0.63015,0.6192,0.636,0.639316666666667,0.724683333333333,0.7547,1.16712241666667,1.7492371,2.98028348333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 14:00:00,"BAQS",NA,NA,NA,NA,NA,0.201216666666667,0.232983333333333,0.225733333333333,0.224166666666667,0.224183333333333,0.221879310344828,0.232677966101695,0.559497733333333,1.15621351666667,3.06476356666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 15:00:00,"BAQS",NA,NA,NA,NA,NA,0.331266666666667,0.36755,0.355566666666667,0.35555,0.329866666666667,0.385216666666667,0.371816666666667,1.1220892,1.55780018333333,2.75363465,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 16:00:00,"BAQS",NA,NA,NA,NA,NA,0.318733333333333,0.338966666666667,0.323983333333333,0.320716666666667,0.295316666666667,0.341266666666667,0.33155,0.935467983333333,1.42018525,3.11097895,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 17:00:00,"BAQS",NA,NA,NA,NA,NA,0.293116666666667,0.319966666666667,0.3072,0.305666666666667,0.28305,0.319516666666667,0.315683333333333,0.553453116666667,1.02191495,2.41710278333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 18:00:00,"BAQS",NA,NA,NA,NA,NA,0.329266666666667,0.359383333333333,0.347816666666667,0.3472,0.3199,0.3659,0.360366666666667,0.730488,1.27811491666667,3.15906061666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 19:00:00,"BAQS",NA,NA,NA,NA,NA,0.2907,0.3152,0.302783333333333,0.298416666666667,0.27265,0.309066666666667,0.30395,0.677196633333333,1.229006,3.59822046666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 20:00:00,"BAQS",NA,NA,NA,NA,NA,0.250433333333333,0.266416666666667,0.255033333333333,0.252533333333333,0.227766666666667,0.265333333333333,0.2593,0.69979815,1.19910191666667,2.9096211,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 21:00:00,"BAQS",NA,NA,NA,NA,NA,0.402833333333333,0.425733333333333,0.407166666666667,0.403066666666667,0.3717,0.4138,0.411933333333333,0.939315866666667,1.69146603333333,4.9376928,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 22:00:00,"BAQS",NA,NA,NA,NA,NA,0.202416666666667,0.209533333333333,0.199766666666667,0.19635,0.17875,0.199616666666667,0.196,0.989212766666667,1.90777486666667,4.4770026,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-03 23:00:00,"BAQS",NA,NA,NA,NA,NA,0.100916666666667,0.104516666666667,0.09885,0.0958,0.0887796610169491,0.0982033898305085,0.0978135593220339,1.11710353333333,2.28615411666667,5.04856346666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-04,"BAQS",NA,NA,NA,NA,NA,0.116966666666667,0.118916666666667,0.11335,0.11145,0.100633333333333,0.109566666666667,0.107833333333333,1.3974134,2.73835595,6.23738696666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-04 01:00:00,"BAQS",NA,NA,NA,NA,NA,0.15325,0.156,0.149083333333333,0.147016666666667,0.134916666666667,0.144433333333333,0.143266666666667,1.75501471666667,3.18171246666667,6.42359425,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-04 02:00:00,"BAQS",NA,NA,NA,NA,NA,0.123466666666667,0.127183333333333,0.12145,0.120383333333333,0.1114,0.120266666666667,0.119383333333333,1.48722593333333,2.89563971666667,6.06312683333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2025-09-04 03:00:00,"BAQS",NA,NA,NA,NA,NA,0.118866666666667,0.123416666666667,0.118166666666667,0.116266666666667,0.107866666666667,0.114566666666667,0.113766666666667,1.8139251,3.23473798333333,6.3779788,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
