"date","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","PM1","PM2p5","PM10","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2024-03-01,"BAQS",NA,NA,NA,NA,NA,0.469083333333333,0.39255,0.359833333333333,0.346433333333333,0.332116666666667,0.308616666666667,0.322233333333333,3.38811311666667,5.32297026666667,8.67306223333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 01:00:00,"BAQS",NA,NA,NA,NA,NA,0.364616666666667,0.319866666666667,0.295983333333333,0.286516666666667,0.275883333333333,0.25365,0.265683333333333,3.41272371666667,5.4588661,8.5636095,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 02:00:00,"BAQS",NA,NA,NA,NA,NA,0.227816666666667,0.193116666666667,0.1764,0.168033333333333,0.16565,0.14155,0.1529,2.97623173333333,4.7976648,7.5779127,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 03:00:00,"BAQS",NA,NA,NA,NA,NA,0.223,0.180466666666667,0.162283333333333,0.153083333333333,0.148766666666667,0.12685,0.13615,2.11167523333333,3.79310635,6.74964248333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 04:00:00,"BAQS",NA,NA,NA,NA,NA,0.1906,0.160733333333333,0.14585,0.13945,0.13485,0.121866666666667,0.128483333333333,2.2611782,3.91495673333333,6.8443736,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 05:00:00,"BAQS",NA,NA,NA,NA,NA,0.168833333333333,0.15035,0.1384,0.1351,0.130633333333333,0.123233333333333,0.12795,1.99925525,3.76255861666667,7.1830978,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 06:00:00,"BAQS",NA,NA,NA,NA,NA,0.135633333333333,0.12835,0.120116666666667,0.117466666666667,0.1141,0.112433333333333,0.115416666666667,1.8465126,3.64680608333333,6.77533843333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 07:00:00,"BAQS",NA,NA,NA,NA,NA,0.145633333333333,0.162266666666667,0.151983333333333,0.147983333333333,0.138583333333333,0.152683333333333,0.149783333333333,1.87455265,3.6217032,6.15258235,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 08:00:00,"BAQS",NA,NA,NA,NA,NA,0.1134,0.128033333333333,0.11955,0.119533333333333,0.1057,0.1333,0.123266666666667,1.80227208333333,3.18337905,4.67383728333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 09:00:00,"BAQS",NA,NA,NA,NA,NA,0.237866666666667,0.227016666666667,0.215616666666667,0.213866666666667,0.20285,0.209433333333333,0.210116666666667,0.59150255,1.01280931666667,1.79478781666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 10:00:00,"BAQS",NA,NA,NA,NA,NA,0.19345,0.178116666666667,0.1672,0.163916666666667,0.157316666666667,0.149383333333333,0.154716666666667,0.679690483333333,1.03012028333333,1.67633813333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 11:00:00,"BAQS",NA,NA,NA,NA,NA,0.2226,0.207766666666667,0.19505,0.19035,0.185583333333333,0.172983333333333,0.1813,0.89335455,1.32321356666667,2.1148142,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 12:00:00,"BAQS",NA,NA,NA,NA,NA,0.21875,0.203316666666667,0.19125,0.187916666666667,0.183066666666667,0.175135593220339,0.183338983050847,0.949709516666667,1.40266983333333,2.22439628333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 13:00:00,"BAQS",NA,NA,NA,NA,NA,0.212583333333333,0.199183333333333,0.18925,0.1864,0.18435,0.173508474576271,0.186189655172414,0.953578866666667,1.64015715,3.27178256666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 14:00:00,"BAQS",NA,NA,NA,NA,NA,0.185933333333333,0.1702,0.159783333333333,0.15715,0.154933333333333,0.144915254237288,0.154372881355932,1.26722078333333,2.43570878333333,4.59026618333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 15:00:00,"BAQS",NA,NA,NA,NA,NA,0.1859,0.174083333333333,0.161316666666667,0.156516666666667,0.152383333333333,0.145796610169492,0.151440677966102,1.14058753333333,1.95478025,3.20756205,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 16:00:00,"BAQS",NA,NA,NA,NA,NA,0.222883333333333,0.198666666666667,0.185833333333333,0.182016666666667,0.176433333333333,0.16955,0.17515,0.961992166666667,1.65144431666667,2.79552198333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 17:00:00,"BAQS",NA,NA,NA,NA,NA,0.232116666666667,0.205066666666667,0.190533333333333,0.186616666666667,0.183083333333333,0.164433333333333,0.174633333333333,1.33984828333333,2.37488741666667,4.50430491666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 18:00:00,"BAQS",NA,NA,NA,NA,NA,0.4087,0.36895,0.345166666666667,0.334466666666667,0.33,0.298066666666667,0.315783333333333,0.9080445,1.36592563333333,2.09050183333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 19:00:00,"BAQS",NA,NA,NA,NA,NA,0.758833333333333,0.61275,0.552683333333333,0.526866666666667,0.507,0.45775,0.4765,1.15874276666667,1.57742296666667,2.24677981666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 20:00:00,"BAQS",NA,NA,NA,NA,NA,0.3865,0.326266666666667,0.29485,0.279483333333333,0.270916666666667,0.242333333333333,0.252766666666667,2.6378133,3.33682023333333,4.2800159,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 21:00:00,"BAQS",NA,NA,NA,NA,NA,0.435483333333333,0.36235,0.32935,0.314416666666667,0.2995,0.274983333333333,0.28295,1.85807348333333,2.40511683333333,3.06711245,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 22:00:00,"BAQS",NA,NA,NA,NA,NA,0.49245,0.411183333333333,0.37375,0.357233333333333,0.342533333333333,0.316116666666667,0.326783333333333,2.67023335,3.45881466666667,4.61914371666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-01 23:00:00,"BAQS",NA,NA,NA,NA,NA,0.483333333333333,0.404733333333333,0.37045,0.355216666666667,0.340666666666667,0.316466666666667,0.326283333333333,3.21824746666667,4.0973578,5.27987568333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02,"BAQS",NA,NA,NA,NA,NA,0.376683333333333,0.328716666666667,0.304316666666667,0.29545,0.285083333333333,0.268633333333333,0.2782,3.56148228333333,4.53717193333333,5.84222175,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 01:00:00,"BAQS",NA,NA,NA,NA,NA,0.319433333333333,0.27955,0.25715,0.2492,0.240866666666667,0.22345,0.230516666666667,3.87946575,5.03832875,6.67160985,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 02:00:00,"BAQS",NA,NA,NA,NA,NA,0.2672,0.270166666666667,0.251683333333333,0.243983333333333,0.227066666666667,0.24115,0.236,3.82923906666667,4.9477646,6.60915961666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 03:00:00,"BAQS",NA,NA,NA,NA,NA,0.338666666666667,0.312183333333333,0.28565,0.27685,0.250366666666667,0.273883333333333,0.263633333333333,3.75476358333333,4.4373875,5.11378556666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 04:00:00,"BAQS",NA,NA,NA,NA,NA,0.326266666666667,0.305216666666667,0.28315,0.27695,0.249866666666667,0.28115,0.270416666666667,5.58441913333333,6.53664381666667,7.9302378,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 05:00:00,"BAQS",NA,NA,NA,NA,NA,0.24725,0.239183333333333,0.2254,0.220416666666667,0.19755,0.2267,0.216316666666667,6.1728988,6.96801611666667,7.71223023333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 06:00:00,"BAQS",NA,NA,NA,NA,NA,0.320483333333333,0.304366666666667,0.287,0.283416666666667,0.265866666666667,0.277133333333333,0.276516666666667,4.96748043333333,5.60722595,6.1549358,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 07:00:00,"BAQS",NA,NA,NA,NA,NA,0.3561,0.350433333333333,0.33365,0.328433333333333,0.3136,0.3214,0.3281,4.58967546666667,4.98399831666667,5.53923171666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 08:00:00,"BAQS",NA,NA,NA,NA,NA,0.55425,0.554433333333333,0.52535,0.515416666666667,0.48585,0.5026,0.505416666666667,4.86493055,5.26118615,5.78327655,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 09:00:00,"BAQS",NA,NA,NA,NA,NA,0.427333333333333,0.4127,0.391333333333333,0.3864,0.369066666666667,0.3697,0.37925,5.1996553,5.9830321,6.8643467,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 10:00:00,"BAQS",NA,NA,NA,NA,NA,0.19956,0.180235294117647,0.168862745098039,0.170530612244898,0.16424,0.169113636363636,0.175333333333333,2.85521,3.96207371666667,5.32935111666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 11:00:00,"BAQS",NA,NA,NA,NA,NA,0.109084745762712,0.0929666666666667,0.0860833333333333,0.0859491525423729,0.0861666666666667,0.0723703703703704,0.0818545454545455,0.847166433333333,1.14910256666667,1.68521851666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 12:00:00,"BAQS",NA,NA,NA,NA,NA,0.141389830508475,0.1261,0.119116666666667,0.118016949152542,0.1165,0.0991206896551724,0.112789473684211,0.893724833333333,0.992027783333333,1.30796323333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 13:00:00,"BAQS",NA,NA,NA,NA,NA,0.213366666666667,0.195233333333333,0.183216666666667,0.17735,0.17815,0.155133333333333,0.166666666666667,1.04853518333333,1.1377325,1.32096458333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 14:00:00,"BAQS",NA,NA,NA,NA,NA,0.310133333333333,0.287616666666667,0.268583333333333,0.260366666666667,0.2541,0.22335,0.23535,1.41438508333333,1.56912583333333,1.91996346666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 15:00:00,"BAQS",NA,NA,NA,NA,NA,0.327416666666667,0.292716666666667,0.271283333333333,0.26075,0.25435,0.229,0.239866666666667,2.09288271666667,2.31126116666667,2.9416292,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 16:00:00,"BAQS",NA,NA,NA,NA,NA,0.3989,0.360733333333333,0.333716666666667,0.322683333333333,0.3117,0.284766666666667,0.295516666666667,1.3000355,1.42566281666667,1.73733365,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 17:00:00,"BAQS",NA,NA,NA,NA,NA,0.408285714285714,0.336303571428571,0.308017857142857,0.299107142857143,0.287678571428571,0.265160714285714,0.275910714285714,2.1025104,2.22859785,2.4363774,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 18:00:00,"BAQS",NA,NA,NA,NA,NA,0.948633333333333,0.758933333333333,0.678883333333333,0.653216666666667,0.61675,0.583733333333333,0.585466666666667,2.0340531,2.16014866666667,2.40274563333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 19:00:00,"BAQS",NA,NA,NA,NA,NA,1.00093333333333,0.859516666666667,0.771183333333333,0.740566666666667,0.697933333333333,0.6536,0.653983333333333,6.52662875,6.8398857,7.56987075,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 20:00:00,"BAQS",NA,NA,NA,NA,NA,0.742,0.646466666666667,0.583816666666667,0.558533333333333,0.526583333333333,0.48975,0.48995,10.7133537166667,11.0694857166667,11.60809135,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 21:00:00,"BAQS",NA,NA,NA,NA,NA,0.724966666666667,0.623233333333333,0.560266666666667,0.53475,0.501733333333333,0.467033333333333,0.467616666666667,8.00366871666667,8.31350753333333,8.74619233333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 22:00:00,"BAQS",NA,NA,NA,NA,NA,0.887566666666667,0.752733333333333,0.675766666666667,0.644583333333333,0.607633333333333,0.567466666666667,0.569466666666667,6.65315281666667,6.94031103333333,7.49600405,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-02 23:00:00,"BAQS",NA,NA,NA,NA,NA,0.70005,0.597983333333333,0.5353,0.509216666666667,0.4775,0.441633333333333,0.442666666666667,6.4953821,6.83757286666667,7.47882728333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-03,"BAQS",NA,NA,NA,NA,NA,1.11433333333333,0.744393939393939,0.646515151515151,0.613878787878788,0.570090909090909,0.521363636363636,0.531666666666667,6.20755673333333,6.53229211666667,6.94173673333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-03 01:00:00,"BAQS",NA,NA,NA,NA,NA,0.7333,0.555316666666667,0.480016666666667,0.448533333333333,0.413566666666667,0.388116666666667,0.3821,8.2761112,8.6859821,9.22563913333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-03 02:00:00,"BAQS",NA,NA,NA,NA,NA,0.469366666666667,0.376733333333333,0.330666666666667,0.310666666666667,0.286183333333333,0.269716666666667,0.2662,6.85813025,7.27590228333333,7.92368575,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-03 03:00:00,"BAQS",NA,NA,NA,NA,NA,0.3962,0.335883333333333,0.298883333333333,0.282733333333333,0.262766666666667,0.247633333333333,0.245216666666667,4.81545516666667,5.20758316666667,6.12396723333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-03 04:00:00,"BAQS",NA,NA,NA,NA,NA,0.40905,0.370466666666667,0.335933333333333,0.322666666666667,0.302783333333333,0.288033333333333,0.28765,4.18655425,4.5473664,5.06810226666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-03 05:00:00,"BAQS",NA,NA,NA,NA,NA,0.394816666666667,0.3591,0.325,0.31175,0.2925,0.278033333333333,0.27625,4.11563958333333,4.50368621666667,5.27773528333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-03 06:00:00,"BAQS",NA,NA,NA,NA,NA,0.658616666666667,0.609633333333333,0.55735,0.539483333333333,0.511016666666667,0.492966666666667,0.493883333333333,4.37093946666667,4.7010555,5.62208243333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-03 07:00:00,"BAQS",NA,NA,NA,NA,NA,0.71235,0.673633333333333,0.619216666666667,0.6022,0.573183333333333,0.555683333333333,0.5571,6.11113708333333,6.54203791666667,7.35016793333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-03-03 08:00:00,"BAQS",NA,NA,NA,NA,NA,0.718916666666667,0.669416666666667,0.61835,0.605116666666667,0.577983333333333,0.568833333333333,0.5722,6.06004795,6.5149398,7.57077145,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b",1,1,1
