"date","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm.x","BC_470_nm.x","BC_520_nm.x","BC_590_nm.x","BC_660_nm.x","BC_880_nm.x","BC_950_nm.x","BC_370_nm.y","BC_470_nm.y","BC_520_nm.y","BC_590_nm.y","BC_660_nm.y","BC_880_nm.y","BC_950_nm.y","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm.x","qc_flag_BC_470_nm.x","qc_flag_BC_520_nm.x","qc_flag_BC_590_nm.x","qc_flag_BC_660_nm.x","qc_flag_BC_880_nm.x","qc_flag_BC_950_nm.x","qc_flag_BC_370_nm.y","qc_flag_BC_470_nm.y","qc_flag_BC_520_nm.y","qc_flag_BC_590_nm.y","qc_flag_BC_660_nm.y","qc_flag_BC_880_nm.y","qc_flag_BC_950_nm.y"
2022-01-01,NA,NA,NA,NA,NA,NA,0.42155,0.388966666666667,0.360066666666667,0.349016666666667,0.330883333333333,0.313633333333333,0.31285,0.42155,0.388966666666667,0.360066666666667,0.349016666666667,0.330883333333333,0.313633333333333,0.31285,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2022-01-01 01:00:00,"LW",NA,NA,NA,NA,NA,0.455783333333333,0.443783333333333,0.415633333333333,0.40485,0.38585,0.37005,0.369066666666667,0.455783333333333,0.443783333333333,0.415633333333333,0.40485,0.38585,0.37005,0.369066666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2022-01-01 02:00:00,"LW",NA,NA,NA,NA,NA,0.531483333333333,0.51565,0.482233333333333,0.469566666666667,0.446833333333333,0.428366666666667,0.426766666666667,0.531483333333333,0.51565,0.482233333333333,0.469566666666667,0.446833333333333,0.428366666666667,0.426766666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2022-01-01 03:00:00,"LW",NA,NA,NA,NA,NA,0.559566666666667,0.5343,0.499466666666667,0.486283333333333,0.461433333333333,0.442633333333333,0.441966666666667,0.559566666666667,0.5343,0.499466666666667,0.486283333333333,0.461433333333333,0.442633333333333,0.441966666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2022-01-01 04:00:00,"LW",NA,NA,NA,NA,NA,0.48145,0.462366666666667,0.433283333333333,0.421816666666667,0.400383333333333,0.3846,0.383716666666667,0.48145,0.462366666666667,0.433283333333333,0.421816666666667,0.400383333333333,0.3846,0.383716666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2022-01-01 05:00:00,"LW",NA,NA,NA,NA,NA,0.463033333333333,0.4458,0.417583333333333,0.40795,0.38655,0.3732,0.372316666666667,0.463033333333333,0.4458,0.417583333333333,0.40795,0.38655,0.3732,0.372316666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2022-01-01 06:00:00,"LW",NA,NA,NA,NA,NA,0.476483333333333,0.45685,0.426216666666667,0.415033333333333,0.393133333333333,0.382,0.380416666666667,0.476483333333333,0.45685,0.426216666666667,0.415033333333333,0.393133333333333,0.382,0.380416666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2022-01-01 07:00:00,"LW",NA,NA,NA,NA,NA,0.43945,0.41135,0.381033333333333,0.368683333333333,0.347066666666667,0.335083333333333,0.334516666666667,0.43945,0.41135,0.381033333333333,0.368683333333333,0.347066666666667,0.335083333333333,0.334516666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2022-01-01 08:00:00,"LW",NA,NA,NA,NA,NA,0.3964,0.3609,0.331433333333333,0.319166666666667,0.2993,0.287616666666667,0.286333333333333,0.3964,0.3609,0.331433333333333,0.319166666666667,0.2993,0.287616666666667,0.286333333333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2022-01-01 09:00:00,"LW",NA,NA,NA,NA,NA,0.4247,0.385133333333333,0.35315,0.33805,0.316566666666667,0.303,0.30265,0.4247,0.385133333333333,0.35315,0.33805,0.316566666666667,0.303,0.30265,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2022-01-01 10:00:00,"LW",NA,NA,NA,NA,NA,0.429583333333333,0.394383333333333,0.3631,0.350916666666667,0.32965,0.3196,0.319033333333333,0.429583333333333,0.394383333333333,0.3631,0.350916666666667,0.32965,0.3196,0.319033333333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
