"date","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","PM1","PM2p5","PM10","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2020-02-01,"BAQS",1.87631274590109,3.53430585348054,2.34304879998909,0.767079679130909,0,0.1321,0.1337,0.124033333333333,0.120566666666667,0.11055,0.1154,0.113383333333333,1.42529961666667,2.29133056666667,3.30634571666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-02-01 01:00:00,"BAQS",0.476626921792657,0.485764228214414,0,0.859992641668537,0.0517066238475841,0.14355,0.140866666666667,0.132533333333333,0.130133333333333,0.120266666666667,0.126916666666667,0.124883333333333,1.8117891,3.06299428333333,4.30442358333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-02-01 02:00:00,"BAQS",0.667231103198146,2.26173077994654,3.05630195225302,0.719879953508087,0,0.0746333333333333,0.07785,0.0759166666666667,0.0756666666666667,0.0710833333333333,0.0791379310344828,0.0752833333333333,2.34339835,4.4887128,6.88084773333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-02-01 03:00:00,"BAQS",4.29013275186619,2.05085340431451,0.98429441130597,0.759314879658636,0,0.078,0.07885,0.0779833333333333,0.0806166666666667,0.0783333333333333,0.0838166666666667,0.0857966101694915,3.54794923333333,7.44975925,11.7700710166667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-02-01 04:00:00,"BAQS",2.51764305748835,0,1.07909295599303,0.439569181276606,0,0.110203389830508,0.106542372881356,0.104666666666667,0.108283333333333,0.106166666666667,0.115372881355932,0.120224137931034,5.36862765,11.8360403833333,19.1029514166667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-02-01 05:00:00,"BAQS",1.97441069340905,0.995014134521181,1.20329081325221,0.237401753622471,0,0.117216666666667,0.117116666666667,0.116233333333333,0.119383333333333,0.118566666666667,0.1261,0.129566666666667,6.09192148333333,13.6625608,23.1356498666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-02-01 06:00:00,"BAQS",0.39315743036258,0,1.89294358644954,0.487028216400868,0,0.182816666666667,0.185866666666667,0.18185,0.184866666666667,0.179133333333333,0.1898,0.192783333333333,5.91494288333333,13.1956867666667,21.9632478333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-02-01 07:00:00,"BAQS",4.10623853750188,0.635908795463525,0,0.386182320996748,0,0.311283333333333,0.322583333333333,0.311666666666667,0.313616666666667,0.303616666666667,0.314466666666667,0.3201,5.4160846,12.0777571666667,20.1579845833333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-02-01 08:00:00,"BAQS",5.32159256828596,0,1.24913873898496,0.392963448552781,0,0.22475,0.234,0.2277,0.228283333333333,0.222133333333333,0.229766666666667,0.2353,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",3,3,3
2020-02-01 09:00:00,"BAQS",1.83072504245644,1.77385967095109,0.807899941706688,0.173608164339057,0,0.261366666666667,0.277933333333333,0.270033333333333,0.271716666666667,0.262733333333333,0.269083333333333,0.274116666666667,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",2,2,2
2020-02-01 10:00:00,"BAQS",0.661331577439178,0.0342922563368019,1.17657920636455,0.381654511995324,0,0.183966666666667,0.186816666666667,0.1798,0.179783333333333,0.173516666666667,0.178322033898305,0.178616666666667,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",3,3,3
2020-02-01 11:00:00,"BAQS",2.00434250024067,0,0.195570796426083,0.197076630326826,0,0.2077,0.208683333333333,0.198933333333333,0.197766666666667,0.190516666666667,0.199949152542373,0.204118644067797,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",3,3,3
2020-02-01 12:00:00,"BAQS",0,1.74837070586391,0.0748997160122732,0.186298432943931,0,0.183866666666667,0.1824,0.172816666666667,0.170366666666667,0.161716666666667,0.170413793103448,0.186851851851852,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-02-01 13:00:00,"BAQS",4.55030833318225,0,0,0.258009435126414,0,0.191457627118644,0.186533333333333,0.182965517241379,0.17525,0.173241379310345,0.185196428571429,0.197407407407407,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-02-01 14:00:00,"BAQS",4.46801284060016,0,1.31909483728341,0.322452638783221,0,0.208216666666667,0.2066,0.197266666666667,0.195216666666667,0.188566666666667,0.201824561403509,0.206561403508772,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
