"date","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm.x","BC_470_nm.x","BC_520_nm.x","BC_590_nm.x","BC_660_nm.x","BC_880_nm.x","BC_950_nm.x","BC_370_nm.y","BC_470_nm.y","BC_520_nm.y","BC_590_nm.y","BC_660_nm.y","BC_880_nm.y","BC_950_nm.y","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm.x","qc_flag_BC_470_nm.x","qc_flag_BC_520_nm.x","qc_flag_BC_590_nm.x","qc_flag_BC_660_nm.x","qc_flag_BC_880_nm.x","qc_flag_BC_950_nm.x","qc_flag_BC_370_nm.y","qc_flag_BC_470_nm.y","qc_flag_BC_520_nm.y","qc_flag_BC_590_nm.y","qc_flag_BC_660_nm.y","qc_flag_BC_880_nm.y","qc_flag_BC_950_nm.y"
2023-08-01,NA,0,0,0.04640393816724,0.00269996221786339,0.00518177101869244,0.180133333333333,0.17725,0.171016666666667,0.169983333333333,0.161,0.164,0.163,0.180133333333333,0.17725,0.171016666666667,0.169983333333333,0.161,0.164,0.163,"2b","2b","2b","2b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-08-01 01:00:00,NA,0.0231303592209938,0,0.020375872782894,0,0,0.143266666666667,0.141966666666667,0.13795,0.136166666666667,0.127883333333333,0.131383333333333,0.129633333333333,0.143266666666667,0.141966666666667,0.13795,0.136166666666667,0.127883333333333,0.131383333333333,0.129633333333333,"2b","2b","2b","2b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-08-01 02:00:00,NA,0,0.044898893352104,0,0,0,0.115766666666667,0.112233333333333,0.108233333333333,0.1081,0.1019,0.10455,0.103883333333333,0.115766666666667,0.112233333333333,0.108233333333333,0.1081,0.1019,0.10455,0.103883333333333,"2b","2b","2b","2b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-08-01 03:00:00,NA,0.00278926578649717,0.0341542604541513,0.0332769144764681,0,0.00635599277014617,0.1529,0.149266666666667,0.142766666666667,0.14095,0.132516666666667,0.136283333333333,0.1358,0.1529,0.149266666666667,0.142766666666667,0.14095,0.132516666666667,0.136283333333333,0.1358,"2b","2b","2b","2b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-08-01 04:00:00,NA,0,0.087887730367853,0.0248258111205483,0,0,0.199383333333333,0.196116666666667,0.187683333333333,0.18435,0.174,0.176966666666667,0.177533333333333,0.199383333333333,0.196116666666667,0.187683333333333,0.18435,0.174,0.176966666666667,0.177533333333333,"2b","2b","2b","2b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-08-01 05:00:00,NA,0,0.0250633860540708,0,0.00751977425400165,0.000576687051368712,0.235816666666667,0.231983333333333,0.222033333333333,0.21845,0.2065,0.2111,0.212216666666667,0.235816666666667,0.231983333333333,0.222033333333333,0.21845,0.2065,0.2111,0.212216666666667,"2b","2b","2b","2b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-08-01 06:00:00,NA,0.0374058029304943,0,0,0.00145236746701131,0.00974422699961567,0.3825,0.381816666666667,0.3672,0.36385,0.34735,0.359083333333333,0.363683333333333,0.3825,0.381816666666667,0.3672,0.36385,0.34735,0.359083333333333,0.363683333333333,"2b","2b","2b","2b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-08-01 07:00:00,NA,0,0,0.055641975635458,0.00231565464616707,0,0.303666666666667,0.299433333333333,0.287966666666667,0.285133333333333,0.2724,0.277633333333333,0.282266666666667,0.303666666666667,0.299433333333333,0.287966666666667,0.285133333333333,0.2724,0.277633333333333,0.282266666666667,"2b","2b","2b","2b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-08-01 08:00:00,NA,0.0946710463482437,0,0,0.00142579832627905,0.00346034605509292,0.201072727272727,0.177775862068966,0.173912280701754,0.172964285714286,0.162293103448276,0.170036363636364,0.180648148148148,0.201072727272727,0.177775862068966,0.173912280701754,0.172964285714286,0.162293103448276,0.170036363636364,0.180648148148148,"2b","2b","2b","2b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
2023-08-01 09:00:00,NA,0.0219956377313826,0,0,0.0152496285208479,0,0.205980769230769,0.187471698113208,0.176055555555556,0.170290909090909,0.173826923076923,0.188291666666667,0.188714285714286,0.205980769230769,0.187471698113208,0.176055555555556,0.170290909090909,0.173826923076923,0.188291666666667,0.188714285714286,"2b","2b","2b","2b","2b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
