"datetime","Org","NH4","SO4","NO3","Chl","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl"
"2026-05-05 13:00:00",0.868046385889045,0.265813716278957,0.488783229658806,0.126809002701202,NA,"1a","1a","1a","1a","0a"
"2026-05-05 14:00:00",0.772842870320143,0.248959645380556,0.261661494112288,0.116950967715567,NA,"1a","1a","1a","1a","0a"
"2026-05-05 15:00:00",0.767896427958653,0.125489876918912,0.28955481768632,0.132055133983069,0.00259873399240846,"1a","1a","1a","1a","3a"
"2026-05-05 16:00:00",0.83341038059558,0.19318669706019,0.255100803363942,0.15960262725084,NA,"1a","1a","1a","1a","0a"
"2026-05-05 17:00:00",0.920390571870934,0.0922790656192951,0.276021916382582,0.135356290994134,NA,"1a","1a","1a","1a","0a"
"2026-05-05 18:00:00",0.944195059389966,0.17357021401321,0.3286871926299,0.18057070682109,0.00628275556356342,"1a","1a","1a","1a","3a"
"2026-05-05 19:00:00",1.01071969828669,0.205128685607774,0.288622498210945,0.126278690432952,0.00931553451833646,"1a","1a","1a","1a","3a"
"2026-05-05 20:00:00",1.15050554337408,0.358306655420975,0.439768411676712,0.249799744587953,0.00698362748694401,"1a","1a","1a","1a","3a"
"2026-05-05 21:00:00",1.09474910601431,0.231504293402426,0.449352597872372,0.158530202015849,NA,"1a","1a","1a","1a","0a"
"2026-05-05 22:00:00",0.611333523311198,0.267484554768418,0.363099758133549,0.151489781897048,NA,"1a","1a","1a","1a","0a"
"2026-05-05 23:00:00",0.629068174824862,0.263456592649406,0.587293468005281,0.171875202910105,NA,"1a","1a","1a","1a","0a"
"2026-05-06 00:00:00",0.41219740532568,0.207087297663312,0.424694412312986,0.143247784690483,NA,"1a","1a","1a","1a","0a"
"2026-05-06 01:00:00",0.529843067366651,0.207589994965654,0.360245934616983,0.0668100233298152,NA,"1a","1a","1a","1a","0a"
"2026-05-06 02:00:00",0.44891847998714,0.276245542473396,0.307971017841094,0.154156188420295,NA,"1a","1a","1a","1a","0a"
"2026-05-06 03:00:00",0.398680724883043,0.20141132314189,0.333139712697763,0.094730577269912,NA,"1a","1a","1a","1a","0a"
"2026-05-06 04:00:00",0.316248254728092,0.223750489115168,0.344101366800364,0.121035869138274,NA,"1a","1a","1a","1a","0a"
"2026-05-06 05:00:00",0.399090727734552,0.114801372106973,0.273780429387368,0.140950756643949,NA,"1a","1a","1a","1a","0a"
"2026-05-06 06:00:00",0.482102074785637,0.265105358917975,0.312028871765937,0.0865778337145758,NA,"1a","1a","1a","1a","0a"
"2026-05-06 07:00:00",0.412957948864719,0.170792251437863,0.354934931505898,0.0657699167556956,NA,"1a","1a","1a","1a","0a"
"2026-05-06 08:00:00",0.522167795140524,0.176135597555002,0.439597439653179,0.0832352339030263,NA,"1a","1a","1a","1a","0a"
"2026-05-06 09:00:00",0.588640868609609,0.173524247113259,0.527168134959245,0.0713062676022978,NA,"1a","1a","1a","1a","0a"
"2026-05-06 10:00:00",0.605423076223117,0.130319696377327,0.568597628034972,0.127367939262219,NA,"1a","1a","1a","1a","0a"
"2026-05-06 11:00:00",0.852014943420491,0.275530182616324,0.509971771455869,0.224880608586657,NA,"1a","1a","1a","1a","0a"
"2026-05-06 12:00:00",0.873213732339351,0.253247184013444,0.508824993288408,0.202527417299371,NA,"1a","1a","1a","1a","0a"
"2026-05-06 13:00:00",0.815230990377252,0.433292868985019,0.588534014626624,0.2488226071778,NA,"1a","1a","1a","1a","0a"
"2026-05-06 14:00:00",0.965612780343946,0.310338705158712,0.522327447952658,0.231018349816093,0.00185136216800878,"1a","1a","1a","1a","3a"
"2026-05-06 15:00:00",0.813495609934477,0.365534508447636,0.602052485291941,0.285958734738138,NA,"1a","1a","1a","1a","0a"
"2026-05-06 16:00:00",1.11946447068617,0.440210459213006,0.618996525855176,0.317305003621873,0.00714653693910396,"1a","1a","1a","1a","3a"
"2026-05-06 17:00:00",0.891579155258458,0.42105031464935,0.665949293190604,0.277957609563737,0.00869602790502091,"1a","1a","1a","1a","3a"
"2026-05-06 18:00:00",0.650524888374946,0.366237279160254,0.527636362149367,0.216187269293189,0.00638360711963825,"1a","1a","1a","1a","3a"
"2026-05-06 19:00:00",0.799010754347164,0.294058340734466,0.386677934335311,0.154149626468208,NA,"1a","1a","1a","1a","0a"
"2026-05-06 20:00:00",0.869040956840618,0.614245116278925,0.355717951302075,0.180351285444085,0.00520486659513736,"1a","1a","1a","1a","3a"
"2026-05-06 21:00:00",0.851896118275033,0.253748149480025,0.279918413215472,0.167775981498047,0.00391706177798041,"1a","1a","1a","1a","3a"
"2026-05-06 22:00:00",0.712968806369087,0.268475247888214,0.338972983984065,0.21628911895716,NA,"1a","1a","1a","1a","0a"
"2026-05-06 23:00:00",0.852178837075512,0.362438605923341,0.37033383012489,0.304505285328479,0.00676816392797492,"1a","1a","1a","1a","3a"
"2026-05-07 00:00:00",0.782280589824892,0.386341501343823,0.358136624303188,0.31723753468642,0.00295340097307693,"1a","1a","1a","1a","3a"
"2026-05-07 01:00:00",0.821742578407012,0.373459636975672,0.426321122840694,0.398391430261101,NA,"1a","1a","1a","1a","0a"
"2026-05-07 02:00:00",0.586847715994186,0.557354523886784,0.496746715048687,0.489451659072623,0.00299031858848262,"1a","1a","1a","1a","3a"
"2026-05-07 03:00:00",0.501659671873253,0.719370023458564,0.666477272768505,0.633954656357841,0.0119517208597671,"1a","1a","1a","1a","3a"
"2026-05-07 04:00:00",0.581319463326058,0.767527062288304,0.529362921610513,0.714286856074364,NA,"1a","1a","1a","1a","0a"
"2026-05-07 05:00:00",0.709284613513248,0.748824615636673,0.637549393779201,0.645495075816546,0.00710554660135215,"1a","1a","1a","1a","3a"
"2026-05-07 06:00:00",0.347901698217283,1.6021947131112,0.765315947670635,0.557640841562232,0.00955787234175009,"1a","1a","1a","1a","3a"
"2026-05-07 07:00:00",0.674463810294232,0.737324635076073,0.854377126152976,0.492093930130757,0.00636523378395971,"1a","1a","1a","1a","3a"
"2026-05-07 08:00:00",1.02940690263902,0.679559142143253,0.854854599697947,0.431853806247356,NA,"1a","1a","1a","1a","0a"
"2026-05-07 09:00:00",0.991067579610861,0.784715265005052,0.832272077121266,0.51322310979464,0.00013953944216075,"1a","1a","1a","1a","3a"
"2026-05-07 10:00:00",0.860652017073614,0.758731132331208,0.707941321647143,0.491708397893982,0.00491710368354861,"1a","1a","1a","1a","3a"
"2026-05-07 11:00:00",0.965964360815318,0.564165663139651,0.620192128599458,0.458738521623076,0.00450006811538998,"1a","1a","1a","1a","3a"
"2026-05-07 12:00:00",1.05723045257562,0.528904546247444,0.650183881396134,0.36915424210852,NA,"1a","1a","1a","1a","0a"
"2026-05-07 13:00:00",1.16539093839828,0.409197894484625,0.459704942052029,0.229918539864597,NA,"1a","1a","1a","1a","0a"
"2026-05-07 14:00:00",1.073776634014,0.439806937306037,0.506435136882192,0.324070664308976,0.0054563713637552,"1a","1a","1a","1a","3a"
"2026-05-07 15:00:00",1.31163588463863,0.411110993672701,0.553913844269352,0.288376526818132,NA,"1a","1a","1a","1a","0a"
"2026-05-07 16:00:00",1.36793545659297,0.4356819985466,0.514497956523835,0.330057528546637,0.0049639223853775,"1a","1a","1a","1a","3a"
"2026-05-07 17:00:00",1.72868360441165,0.459152969466889,0.498029341849364,0.312046718641877,0.00880023830161093,"1a","1a","1a","1a","3a"
"2026-05-07 18:00:00",1.70169568059182,0.484290174769241,0.679471292614084,0.430343427903089,0.00786834638194193,"1a","1a","1a","1a","3a"
"2026-05-07 19:00:00",1.7256404962094,0.734925360744207,0.761325542556761,0.472422494652054,0.00508013983894335,"1a","1a","1a","1a","3a"
"2026-05-07 20:00:00",2.01325782652578,0.723191058213372,0.676730624095743,0.529575772506318,0.00468872580912105,"1a","1a","1a","1a","3a"
"2026-05-07 21:00:00",2.45270830908507,0.594852237707688,0.676134074523344,0.630665488142003,0.011418437816482,"1a","1a","1a","1a","3a"
"2026-05-07 22:00:00",2.89589968532452,0.782061909376853,0.688948601363687,0.808408577147833,0.0104997905237,"1a","1a","1a","1a","3a"
"2026-05-07 23:00:00",2.41418488678468,0.863259847218882,0.683147382059663,0.89780682950471,0.00912230275249933,"1a","1a","1a","1a","3a"
"2026-05-08 00:00:00",2.37642569522763,0.843522241957001,0.637641257113319,1.00760984464135,0.00903083174135624,"1a","1a","1a","1a","3a"
"2026-05-08 01:00:00",2.65516785323184,0.763526209311016,0.720330306926678,1.03418129083179,0.00781084194658811,"1a","1a","1a","1a","3a"
"2026-05-08 02:00:00",2.64595134782091,0.846174024630533,0.755059753251884,1.05939005225251,0.0135575774933259,"1a","1a","1a","1a","3a"
"2026-05-08 03:00:00",2.79330788403415,0.820252901224187,0.669077811537949,0.940717194377965,0.00651692015121267,"1a","1a","1a","1a","3a"
"2026-05-08 04:00:00",2.30737066843157,0.889936314772507,0.691057222819687,1.02150797650047,0.00893187798039122,"1a","1a","1a","1a","3a"
"2026-05-08 05:00:00",1.99909398957714,0.893595438354044,0.805061235701667,1.06893812558296,0.00958108573253019,"1a","1a","1a","1a","3a"
"2026-05-08 06:00:00",1.67883017010731,1.23256482096416,0.963558001248662,1.24088570629994,0.0132201667480639,"1a","1a","1a","1a","3a"
"2026-05-08 07:00:00",1.73066017758281,1.79469928032223,1.26753025978262,1.76976910963933,0.0338564095238886,"1a","1a","1a","1a","3a"
"2026-05-08 08:00:00",1.81408272018062,1.54207090186073,1.44594662246922,1.56627028047769,0.0112234752275777,"1a","1a","1a","1a","3a"
"2026-05-08 09:00:00",2.33494154663282,1.81796932981424,1.43817190023494,1.35489684464589,0.0160583917294886,"1a","1a","1a","1a","3a"
"2026-05-08 10:00:00",2.60098740651911,1.65614740375027,1.56477741417008,1.63786773989485,0.0345873372921331,"1a","1a","1a","1a","3a"
"2026-05-08 11:00:00",2.3937966316655,1.27533693090589,1.28376445447704,1.2155251883338,0.00643621771089681,"1a","1a","1a","1a","3a"
"2026-05-08 12:00:00",2.04056831588734,0.903552775075505,1.28761268935717,0.713455044118145,0.013010704166759,"1a","1a","1a","1a","3a"
"2026-05-08 13:00:00",2.10548898234341,0.875790872984272,1.17683054237418,0.606326742533727,0.00994207003026162,"1a","1a","1a","1a","3a"
"2026-05-08 14:00:00",2.44071151980913,1.21510683143964,1.2665499459945,1.08554806792127,0.00740181737793937,"1a","1a","1a","1a","3a"
"2026-05-08 15:00:00",1.73937669493816,0.655881582655248,0.897172480661169,0.531726399048663,0.00277506596967902,"1a","1a","1a","1a","3a"
"2026-05-08 16:00:00",2.27748045114099,1.14661549386459,1.06274831408538,0.703495898268321,0.00171425048397182,"1a","1a","1a","1a","3a"
"2026-05-08 17:00:00",2.94965314727805,0.965676547867794,1.014775038933,0.811646553280481,0.0150966019709935,"1a","1a","1a","1a","3a"
"2026-05-08 18:00:00",2.76113254552114,0.911627718928689,1.03636885400712,0.763408101091792,0.00805504260047005,"1a","1a","1a","1a","3a"
"2026-05-08 19:00:00",3.09575348966664,1.02782766189734,1.13762716218209,0.866431874961054,0.0076795295109348,"1a","1a","1a","1a","3a"
"2026-05-08 20:00:00",3.52793522431495,1.2930108408078,1.07470646385402,1.14298213567274,0.0115332735850384,"1a","1a","1a","1a","3a"
"2026-05-08 21:00:00",3.04783002453705,1.02575402908542,0.923363324852187,1.23917835198682,0.0143168478559942,"1a","1a","1a","1a","3a"
"2026-05-08 22:00:00",1.39882648077943,0.323103945190758,0.391456787787316,0.264143121660532,0.00771542040819011,"1a","1a","1a","1a","3a"
"2026-05-08 23:00:00",1.5008525935655,0.45227378483182,0.507320587422302,0.410764296637017,0.0066707820861939,"1a","1a","1a","1a","3a"
"2026-05-09 00:00:00",1.90223281603367,0.601110505550376,0.554499741952037,0.696171813411267,0.00904981334131878,"1a","1a","1a","1a","3a"
"2026-05-09 01:00:00",2.43243841377857,0.734010892438985,0.50262555584729,0.911829513944929,0.0119345878860284,"1a","1a","1a","1a","3a"
"2026-05-09 02:00:00",3.63230210130221,0.833661237967475,0.437320743459514,1.53450004127221,0.00998122413804329,"1a","1a","1a","1a","3a"
