"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2024-03-01,0.723466666666667,4.17525,NA
2024-03-01 01:00:00,0.535133333333333,3.39255,NA
2024-03-01 02:00:00,0.208433333333333,1.51643333333333,NA
2024-03-01 03:00:00,0.1809,0.330416666666667,NA
2024-03-01 04:00:00,0.1148,0.0869,NA
2024-03-01 05:00:00,0.12315,0.655683333333333,NA
2024-03-01 06:00:00,0.142383333333333,1.00183333333333,NA
2024-03-01 07:00:00,0.162183333333333,1.69156666666667,NA
2024-03-01 08:00:00,0.588083333333333,2.97231666666667,NA
2024-03-01 09:00:00,1.20066666666667,5.32621666666667,NA
2024-03-01 10:00:00,2.21821666666667,6.15371666666667,NA
2024-03-01 11:00:00,2.0587,5.55985,NA
2024-03-01 12:00:00,2.08158333333333,5.5863,NA
2024-03-01 13:00:00,1.83386666666667,5.69243333333333,NA
2024-03-01 14:00:00,1.54393333333333,4.48388333333333,NA
2024-03-01 15:00:00,1.42,3.93366666666667,NA
2024-03-01 16:00:00,1.38121666666667,4.89146666666667,NA
2024-03-01 17:00:00,1.07678333333333,4.97765,NA
2024-03-01 18:00:00,0.2115,4.56546666666667,NA
2024-03-01 19:00:00,0.220783333333333,7.46373333333333,NA
2024-03-01 20:00:00,0.16335,3.14476666666667,NA
2024-03-01 21:00:00,0.14905,3.58236666666667,NA
2024-03-01 22:00:00,0.127983333333333,3.51875,NA
2024-03-01 23:00:00,0.145483333333333,3.4531,NA
2024-03-02,0.12725,1.9446,NA
2024-03-02 01:00:00,0.12625,1.98736666666667,NA
2024-03-02 02:00:00,0.0223333333333333,1.55516666666667,NA
2024-03-02 03:00:00,-0.03205,1.36433333333333,NA
2024-03-02 04:00:00,0.0263166666666667,2.54253333333333,NA
2024-03-02 05:00:00,0.0377,2.66153333333333,NA
2024-03-02 06:00:00,0.217466666666667,4.66095,NA
2024-03-02 07:00:00,0.248733333333333,5.40821666666667,NA
2024-03-02 08:00:00,0.44285,8.08775,NA
2024-03-02 09:00:00,0.762966666666667,7.04996666666667,NA
2024-03-02 10:00:00,0.492066666666667,2.48793333333333,NA
2024-03-02 11:00:00,0.313533333333333,0.939866666666667,NA
2024-03-02 12:00:00,0.43045,1.70483333333333,NA
2024-03-02 13:00:00,0.412716666666667,2.60038333333333,NA
2024-03-02 14:00:00,0.828266666666667,4.0643,NA
2024-03-02 15:00:00,0.734983333333333,4.76495,NA
2024-03-02 16:00:00,0.771066666666667,5.18471666666667,NA
2024-03-02 17:00:00,0.638566666666667,6.42771666666667,NA
2024-03-02 18:00:00,0.481916666666667,8.41563333333333,NA
2024-03-02 19:00:00,0.927633333333333,10.10185,NA
2024-03-02 20:00:00,0.315083333333333,5.88493333333333,NA
2024-03-02 21:00:00,0.229533333333333,5.43616666666667,NA
2024-03-02 22:00:00,0.604683333333333,7.70116666666667,NA
