"date (UTC+0)","NO_ppb","NOy_ppb"
2024-03-01,0.883582516666667,NA
2024-03-01 01:00:00,0.653580433333333,NA
2024-03-01 02:00:00,0.254573633333333,NA
2024-03-01 03:00:00,0.220932266666667,NA
2024-03-01 04:00:00,0.140280916666667,NA
2024-03-01 05:00:00,0.150425433333333,NA
2024-03-01 06:00:00,0.173987416666667,NA
2024-03-01 07:00:00,0.198168166666667,NA
2024-03-01 08:00:00,0.718274116666667,NA
2024-03-01 09:00:00,1.46634673333333,NA
2024-03-01 10:00:00,2.70915586666667,NA
2024-03-01 11:00:00,2.51424436666667,NA
2024-03-01 12:00:00,2.54217028333333,NA
2024-03-01 13:00:00,2.23973993333333,NA
2024-03-01 14:00:00,1.88554486666667,NA
2024-03-01 15:00:00,1.73425641666667,NA
2024-03-01 16:00:00,1.68690448333333,NA
2024-03-01 17:00:00,1.31510713333333,NA
2024-03-01 18:00:00,0.258302516666667,NA
2024-03-01 19:00:00,0.26970085,NA
2024-03-01 20:00:00,0.1996011,NA
2024-03-01 21:00:00,0.18216165,NA
2024-03-01 22:00:00,0.1564177,NA
2024-03-01 23:00:00,0.17776515,NA
2024-03-02,0.155570966666667,NA
2024-03-02 01:00:00,0.154252016666667,NA
2024-03-02 02:00:00,0.0937057941176471,NA
2024-03-02 03:00:00,0.0092815,NA
2024-03-02 04:00:00,0.046216347826087,NA
2024-03-02 05:00:00,0.0461306833333333,NA
2024-03-02 06:00:00,0.265630016666667,NA
2024-03-02 07:00:00,0.303847,NA
2024-03-02 08:00:00,0.540932333333333,NA
2024-03-02 09:00:00,0.931895166666667,NA
2024-03-02 10:00:00,0.60100155,NA
2024-03-02 11:00:00,0.383000283333333,NA
2024-03-02 12:00:00,0.52577255,NA
2024-03-02 13:00:00,0.504066866666667,NA
2024-03-02 14:00:00,1.01171606666667,NA
2024-03-02 15:00:00,0.897635033333333,NA
2024-03-02 16:00:00,0.941762866666667,NA
2024-03-02 17:00:00,0.77998795,NA
2024-03-02 18:00:00,0.588626216666667,NA
2024-03-02 19:00:00,1.13299433333333,NA
2024-03-02 20:00:00,0.384872866666667,NA
2024-03-02 21:00:00,0.28044785,NA
2024-03-02 22:00:00,0.738579433333333,NA
2024-03-02 23:00:00,0.20717285,NA
2024-03-03,0.252179983333333,NA
2024-03-03 01:00:00,0.174313083333333,NA
2024-03-03 02:00:00,0.194243883333333,NA
2024-03-03 03:00:00,0.18069615,NA
2024-03-03 04:00:00,0.203329983333333,NA
2024-03-03 05:00:00,0.277842516666667,NA
2024-03-03 06:00:00,0.323354433333333,NA
2024-03-03 07:00:00,1.15512338333333,NA
2024-03-03 08:00:00,5.84376266666667,NA
2024-03-03 09:00:00,4.6614624,NA
2024-03-03 10:00:00,1.6966582,NA
2024-03-03 11:00:00,1.28439676666667,NA
2024-03-03 12:00:00,0.918738233333333,NA
2024-03-03 13:00:00,0.5748668,NA
2024-03-03 14:00:00,0.523558016666667,NA
2024-03-03 15:00:00,1.20280098333333,NA
2024-03-03 16:00:00,0.406855366666667,NA
2024-03-03 17:00:00,2.10888706666667,NA
2024-03-03 18:00:00,12.14835995,NA
2024-03-03 19:00:00,43.9825534333333,NA
2024-03-03 20:00:00,58.9064401166667,NA
2024-03-03 21:00:00,55.3368566333333,NA
2024-03-03 22:00:00,54.07856205,NA
2024-03-03 23:00:00,14.6873061333333,NA
2024-03-04,5.53322321666667,NA
2024-03-04 01:00:00,2.1487161,NA
2024-03-04 02:00:00,0.475098816666667,NA
2024-03-04 03:00:00,0.349749716666667,NA
2024-03-04 04:00:00,0.415501816666667,NA
2024-03-04 05:00:00,0.737748983333333,NA
2024-03-04 06:00:00,0.537952483333333,NA
2024-03-04 07:00:00,2.42927793333333,NA
2024-03-04 08:00:00,9.02280668333333,NA
2024-03-04 09:00:00,5.03472525,NA
2024-03-04 10:00:00,1.65285603333333,NA
2024-03-04 11:00:00,1.24292311666667,NA
2024-03-04 12:00:00,1.1699575,NA
2024-03-04 13:00:00,1.1138777,NA
2024-03-04 14:00:00,1.20382683333333,NA
2024-03-04 15:00:00,0.468650616666667,NA
2024-03-04 16:00:00,0.4168859,NA
2024-03-04 17:00:00,0.301909283333333,NA
2024-03-04 18:00:00,0.245992316666667,NA
2024-03-04 19:00:00,0.253075566666667,NA
2024-03-04 20:00:00,0.271378033333333,NA
2024-03-04 21:00:00,0.201978466666667,NA
2024-03-04 22:00:00,0.246480816666667,NA
2024-03-04 23:00:00,0.259654033333333,NA
2024-03-05,0.219369066666667,NA
2024-03-05 01:00:00,0.219108533333333,NA
2024-03-05 02:00:00,0.186199916666667,NA
2024-03-05 03:00:00,0.142609433333333,NA
2024-03-05 04:00:00,0.1707796,NA
2024-03-05 05:00:00,0.133148816666667,NA
2024-03-05 06:00:00,0.345336933333333,NA
2024-03-05 07:00:00,0.94519865,NA
2024-03-05 08:00:00,3.14971773333333,NA
2024-03-05 09:00:00,4.8162192,NA
2024-03-05 10:00:00,2.08801183333333,NA
2024-03-05 11:00:00,2.7907028,NA
2024-03-05 12:00:00,2.47527835,NA
2024-03-05 13:00:00,2.948586,NA
2024-03-05 14:00:00,1.52394088333333,NA
2024-03-05 15:00:00,0.740403166666667,NA
2024-03-05 16:00:00,0.526342466666667,NA
2024-03-05 17:00:00,3.30230885,NA
2024-03-05 18:00:00,21.1426056666667,NA
2024-03-05 19:00:00,34.8000561,NA
2024-03-05 20:00:00,51.8725611833333,NA
2024-03-05 21:00:00,68.49380625,NA
2024-03-05 22:00:00,58.746033,NA
2024-03-05 23:00:00,50.4427216833333,NA
2024-03-06,35.7386762833333,NA
2024-03-06 01:00:00,33.8903876833333,NA
2024-03-06 02:00:00,34.61750365,NA
2024-03-06 03:00:00,39.08698555,NA
2024-03-06 04:00:00,40.7627522333333,NA
2024-03-06 05:00:00,18.4585912666667,NA
2024-03-06 06:00:00,15.0415989,NA
2024-03-06 07:00:00,30.6220947166667,NA
2024-03-06 08:00:00,50.7894589833333,NA
2024-03-06 09:00:00,37.94330935,NA
2024-03-06 10:00:00,3.80798776666667,NA
