"date (UTC+0)","NO_ppb","NOy_ppb"
2024-07-31 23:00:00,0.0729493333333333,NA
2024-08-01,0.1399064,NA
2024-08-01 01:00:00,0.122304116666667,NA
2024-08-01 02:00:00,0.156694516666667,NA
2024-08-01 03:00:00,0.172473066666667,NA
2024-08-01 04:00:00,0.28122945,NA
2024-08-01 05:00:00,0.49548555,NA
2024-08-01 06:00:00,9.79790963333333,NA
2024-08-01 07:00:00,2.09657686666667,NA
2024-08-01 08:00:00,8.19815355,NA
2024-08-01 09:00:00,7.10592313793103,NA
2024-08-01 10:00:00,1.15503298275862,NA
2024-08-01 11:00:00,0.728842,NA
2024-08-01 12:00:00,0.393478327586207,NA
2024-08-01 13:00:00,0.422889396551724,NA
2024-08-01 14:00:00,0.45417024137931,NA
2024-08-01 15:00:00,0.43422765,NA
2024-08-01 16:00:00,0.345646316666667,NA
2024-08-01 17:00:00,0.230067216666667,NA
2024-08-01 18:00:00,0.123460233333333,NA
2024-08-01 19:00:00,0.0922288,NA
2024-08-01 20:00:00,0.1058091,NA
2024-08-01 21:00:00,0.104327316666667,NA
2024-08-01 22:00:00,0.146566283333333,NA
2024-08-01 23:00:00,0.24644825,NA
2024-08-02,0.301534766666667,NA
2024-08-02 01:00:00,0.341477783333333,NA
2024-08-02 02:00:00,0.360105916666667,NA
2024-08-02 03:00:00,0.4194261,NA
2024-08-02 04:00:00,1.14422983333333,NA
2024-08-02 05:00:00,3.35117513333333,NA
2024-08-02 06:00:00,1.91251006666667,NA
2024-08-02 07:00:00,1.0740161,NA
2024-08-02 08:00:00,0.746200033333333,NA
2024-08-02 09:00:00,0.570584283333333,NA
2024-08-02 10:00:00,0.70544285,NA
2024-08-02 11:00:00,0.559071966666667,NA
2024-08-02 12:00:00,0.48073285,NA
2024-08-02 13:00:00,0.492684816666667,NA
2024-08-02 14:00:00,0.445137483333333,NA
2024-08-02 15:00:00,0.3918747,NA
2024-08-02 16:00:00,0.304954266666667,NA
2024-08-02 17:00:00,0.24898845,NA
2024-08-02 18:00:00,0.152184033333333,NA
2024-08-02 19:00:00,0.186525583333333,NA
2024-08-02 20:00:00,0.2288134,NA
2024-08-02 21:00:00,0.09100755,NA
2024-08-02 22:00:00,0.122290593220339,NA
2024-08-02 23:00:00,0.0997699152542373,NA
2024-08-03,0.1209526,NA
2024-08-03 01:00:00,0.1095217,NA
2024-08-03 02:00:00,0.10624875,NA
2024-08-03 03:00:00,0.116816633333333,NA
2024-08-03 04:00:00,0.248027733333333,NA
2024-08-03 05:00:00,0.40081425,NA
2024-08-03 06:00:00,0.549937016666667,NA
2024-08-03 07:00:00,0.865540583333333,NA
2024-08-03 08:00:00,0.90162445,NA
2024-08-03 09:00:00,0.541290566666667,NA
2024-08-03 10:00:00,0.5741829,NA
2024-08-03 11:00:00,0.467185116666667,NA
2024-08-03 12:00:00,0.4273398,NA
2024-08-03 13:00:00,0.45865265,NA
2024-08-03 14:00:00,0.449647966666667,NA
2024-08-03 15:00:00,0.594830166666667,NA
2024-08-03 16:00:00,0.249786333333333,NA
2024-08-03 17:00:00,0.221746433333333,NA
2024-08-03 18:00:00,0.236661966666667,NA
2024-08-03 19:00:00,0.147201333333333,NA
2024-08-03 20:00:00,0.151353583333333,NA
2024-08-03 21:00:00,0.1453776,NA
2024-08-03 22:00:00,0.171256508474576,NA
2024-08-03 23:00:00,0.197403677966102,NA
2024-08-04,0.137919833333333,NA
2024-08-04 01:00:00,0.13819665,NA
2024-08-04 02:00:00,0.136030966666667,NA
2024-08-04 03:00:00,0.1085447,NA
2024-08-04 04:00:00,0.11162225,NA
2024-08-04 05:00:00,0.264359916666667,NA
2024-08-04 06:00:00,0.417016166666667,NA
2024-08-04 07:00:00,0.517500616666667,NA
2024-08-04 08:00:00,0.629692783333333,NA
2024-08-04 09:00:00,0.4821495,NA
2024-08-04 10:00:00,0.560977116666667,NA
2024-08-04 11:00:00,0.403973216666667,NA
2024-08-04 12:00:00,0.439666283333333,NA
2024-08-04 13:00:00,0.400097783333333,NA
2024-08-04 14:00:00,0.471532766666667,NA
2024-08-04 15:00:00,0.480684,NA
2024-08-04 16:00:00,0.296828883333333,NA
2024-08-04 17:00:00,0.280382716666667,NA
2024-08-04 18:00:00,0.208426666666667,NA
2024-08-04 19:00:00,0.1449868,NA
2024-08-04 20:00:00,0.0955180333333333,NA
2024-08-04 21:00:00,0.1364869,NA
2024-08-04 22:00:00,0.11982905,NA
2024-08-04 23:00:00,0.119275416666667,NA
2024-08-05,0.206228416666667,NA
2024-08-05 01:00:00,0.107535133333333,NA
2024-08-05 02:00:00,0.2604682,NA
2024-08-05 03:00:00,0.247848616666667,NA
2024-08-05 04:00:00,0.4358397,NA
2024-08-05 05:00:00,0.558534616666667,NA
2024-08-05 06:00:00,0.7983067,NA
2024-08-05 07:00:00,0.824376316666667,NA
2024-08-05 08:00:00,0.88863035,NA
2024-08-05 09:00:00,1.00398148333333,NA
2024-08-05 10:00:00,0.6939631,NA
2024-08-05 11:00:00,0.654329466666667,NA
2024-08-05 12:00:00,0.521148083333333,NA
2024-08-05 13:00:00,0.54795045,NA
2024-08-05 14:00:00,0.399381316666667,NA
2024-08-05 15:00:00,0.410991333333333,NA
2024-08-05 16:00:00,0.32529215,NA
2024-08-05 17:00:00,0.267144366666667,NA
2024-08-05 18:00:00,0.176381066666667,NA
2024-08-05 19:00:00,0.148194616666667,NA
2024-08-05 20:00:00,0.1772278,NA
2024-08-05 21:00:00,0.185060083333333,NA
2024-08-05 22:00:00,0.224726559322034,NA
2024-08-05 23:00:00,0.142112101694915,NA
2024-08-06,0.20404645,NA
2024-08-06 01:00:00,0.2624222,NA
2024-08-06 02:00:00,0.155473266666667,NA
2024-08-06 03:00:00,0.113836783333333,NA
2024-08-06 04:00:00,0.24664365,NA
2024-08-06 05:00:00,0.760122283333333,NA
2024-08-06 06:00:00,2.2827605,NA
2024-08-06 07:00:00,0.9579485,NA
2024-08-06 08:00:00,0.791011766666667,NA
2024-08-06 09:00:00,0.841408683333333,NA
2024-08-06 10:00:00,0.699987933333333,NA
2024-08-06 11:00:00,0.654362033333333,NA
2024-08-06 12:00:00,0.569118783333333,NA
2024-08-06 13:00:00,0.570844816666667,NA
2024-08-06 14:00:00,0.584848483333333,NA
2024-08-06 15:00:00,0.441669133333333,NA
2024-08-06 16:00:00,0.578172316666667,NA
2024-08-06 17:00:00,0.376275266666667,NA
2024-08-06 18:00:00,0.138408333333333,NA
2024-08-06 19:00:00,0.0612579,NA
2024-08-06 20:00:00,0.0977651333333333,NA
2024-08-06 21:00:00,0.0907470166666667,NA
2024-08-06 22:00:00,0.0627929491525424,NA
2024-08-06 23:00:00,0.171819525423729,NA
2024-08-07,0.232737683333333,NA
2024-08-07 01:00:00,0.3184043,NA
2024-08-07 02:00:00,0.424571633333333,NA
2024-08-07 03:00:00,0.3534786,NA
2024-08-07 04:00:00,0.572603416666667,NA
2024-08-07 05:00:00,0.931699766666667,NA
2024-08-07 06:00:00,0.964266433333333,NA
2024-08-07 07:00:00,0.930722766666667,NA
2024-08-07 08:00:00,0.65815605,NA
2024-08-07 09:00:00,0.62855295,NA
2024-08-07 10:00:00,0.73778155,NA
2024-08-07 11:00:00,0.734980816666667,NA
2024-08-07 12:00:00,0.628585516666667,NA
2024-08-07 13:00:00,0.664718233333333,NA
2024-08-07 14:00:00,0.581494116666667,NA
2024-08-07 15:00:00,0.406708816666667,NA
2024-08-07 16:00:00,0.316548,NA
2024-08-07 17:00:00,0.350808133333333,NA
2024-08-07 18:00:00,0.138734,NA
2024-08-07 19:00:00,0.1018034,NA
2024-08-07 20:00:00,0.0821331333333333,NA
2024-08-07 21:00:00,0.0824588,NA
2024-08-07 22:00:00,0.101326491525424,NA
2024-08-07 23:00:00,0.0903476610169491,NA
2024-08-08,0.0865947666666667,NA
2024-08-08 01:00:00,0.0821657,NA
2024-08-08 02:00:00,0.109407716666667,NA
2024-08-08 03:00:00,0.126928583333333,NA
2024-08-08 04:00:00,0.61145545,NA
2024-08-08 05:00:00,0.987535316666667,NA
2024-08-08 06:00:00,0.779825116666667,NA
2024-08-08 07:00:00,0.537952483333333,NA
2024-08-08 08:00:00,0.463163133333333,NA
2024-08-08 09:00:00,0.5362753,NA
2024-08-08 10:00:00,0.707999333333333,NA
2024-08-08 11:00:00,0.724624616666667,NA
2024-08-08 12:00:00,0.6460901,NA
2024-08-08 13:00:00,0.50007745,NA
2024-08-08 14:00:00,0.502927033333333,NA
2024-08-08 15:00:00,0.511915433333333,NA
2024-08-08 16:00:00,0.461176566666667,NA
2024-08-08 17:00:00,0.306256933333333,NA
2024-08-08 18:00:00,0.168206833333333,NA
2024-08-08 19:00:00,0.1798657,NA
2024-08-08 20:00:00,0.1507511,NA
2024-08-08 21:00:00,0.153112183333333,NA
2024-08-08 22:00:00,0.152908779661017,NA
2024-08-08 23:00:00,0.145341169491525,NA
2024-08-09,0.1370731,NA
2024-08-09 01:00:00,0.123378816666667,NA
2024-08-09 02:00:00,0.0953877666666667,NA
2024-08-09 03:00:00,0.141209066666667,NA
2024-08-09 04:00:00,0.2524568,NA
2024-08-09 05:00:00,0.659442433333333,NA
2024-08-09 06:00:00,0.531699683333333,NA
2024-08-09 07:00:00,0.49069825,NA
2024-08-09 08:00:00,0.493661816666667,NA
2024-08-09 09:00:00,0.492912783333333,NA
2024-08-09 10:00:00,0.6153146,NA
2024-08-09 11:00:00,0.512762166666667,NA
2024-08-09 12:00:00,0.611292616666667,NA
2024-08-09 13:00:00,0.4789254,NA
2024-08-09 14:00:00,0.558730016666667,NA
2024-08-09 15:00:00,0.704986916666667,NA
2024-08-09 16:00:00,0.2932954,NA
2024-08-09 17:00:00,0.308031816666667,NA
2024-08-09 18:00:00,0.16193775,NA
2024-08-09 19:00:00,0.18900065,NA
2024-08-09 20:00:00,0.128442933333333,NA
2024-08-09 21:00:00,0.0659637833333333,NA
2024-08-09 22:00:00,0.116892254237288,NA
2024-08-09 23:00:00,0.122737694915254,NA
2024-08-10,0.335925166666667,NA
2024-08-10 01:00:00,0.169134983333333,NA
2024-08-10 02:00:00,0.117647083333333,NA
2024-08-10 03:00:00,0.125805033333333,NA
2024-08-10 04:00:00,0.239723233333333,NA
2024-08-10 05:00:00,0.535900783333333,NA
2024-08-10 06:00:00,0.78301665,NA
2024-08-10 07:00:00,0.7985021,NA
2024-08-10 08:00:00,0.5826828,NA
2024-08-10 09:00:00,0.53896205,NA
2024-08-10 10:00:00,0.651398466666667,NA
2024-08-10 11:00:00,0.641286516666667,NA
2024-08-10 12:00:00,0.771325216666667,NA
2024-08-10 13:00:00,0.504995016666667,NA
2024-08-10 14:00:00,0.696421883333333,NA
2024-08-10 15:00:00,0.344848433333333,NA
2024-08-10 16:00:00,0.419100433333333,NA
2024-08-10 17:00:00,0.21029925,NA
2024-08-10 18:00:00,0.218522333333333,NA
2024-08-10 19:00:00,0.150734816666667,NA
2024-08-10 20:00:00,2.59877115,NA
2024-08-10 21:00:00,0.288736066666667,NA
2024-08-10 22:00:00,0.315929233333333,NA
2024-08-10 23:00:00,0.585776633333333,NA
2024-08-11,5.0213892,NA
2024-08-11 01:00:00,8.12850973333333,NA
2024-08-11 02:00:00,10.68999205,NA
2024-08-11 03:00:00,3.51716743333333,NA
2024-08-11 04:00:00,4.94583453333333,NA
2024-08-11 05:00:00,2.4168049,NA
2024-08-11 06:00:00,1.03031163333333,NA
2024-08-11 07:00:00,0.920301433333333,NA
2024-08-11 08:00:00,0.794089316666667,NA
2024-08-11 09:00:00,0.50613485,NA
2024-08-11 10:00:00,0.322230883333333,NA
2024-08-11 11:00:00,0.238274016666667,NA
2024-08-11 12:00:00,0.236320016666667,NA
2024-08-11 13:00:00,0.234203183333333,NA
2024-08-11 14:00:00,0.21450035,NA
2024-08-11 15:00:00,0.2099573,NA
2024-08-11 16:00:00,0.14611035,NA
2024-08-11 17:00:00,0.121848183333333,NA
2024-08-11 18:00:00,0.12930595,NA
2024-08-11 19:00:00,0.107583983333333,NA
2024-08-11 20:00:00,0.0710116166666667,NA
2024-08-11 21:00:00,0.0482863461538462,NA
2024-08-11 22:00:00,0.0774479491525424,NA
2024-08-11 23:00:00,0.0803623898305085,NA
2024-08-12,0.101428883333333,NA
2024-08-12 01:00:00,0.101445166666667,NA
2024-08-12 02:00:00,0.132546333333333,NA
2024-08-12 03:00:00,0.129761883333333,NA
2024-08-12 04:00:00,0.186965233333333,NA
2024-08-12 05:00:00,0.50623255,NA
2024-08-12 06:00:00,0.83987805,NA
2024-08-12 07:00:00,0.76640765,NA
2024-08-12 08:00:00,1.42059056666667,NA
2024-08-12 09:00:00,1.02974171666667,NA
2024-08-12 10:00:00,0.679291816666667,NA
2024-08-12 11:00:00,0.572603416666667,NA
2024-08-12 12:00:00,0.32548755,NA
2024-08-12 13:00:00,0.3501568,NA
2024-08-12 14:00:00,0.414915616666667,NA
2024-08-12 15:00:00,0.441929666666667,NA
2024-08-12 16:00:00,0.38322825,NA
2024-08-12 17:00:00,0.611569433333333,NA
2024-08-12 18:00:00,0.250714483333333,NA
2024-08-12 19:00:00,0.0768084833333333,NA
2024-08-12 20:00:00,0.106997783333333,NA
2024-08-12 21:00:00,0.113657666666667,NA
2024-08-12 22:00:00,0.17938713559322,NA
2024-08-12 23:00:00,0.252165355932203,NA
2024-08-13,0.283248583333333,NA
2024-08-13 01:00:00,0.19740285,NA
2024-08-13 02:00:00,0.162344833333333,NA
2024-08-13 03:00:00,0.11445555,NA
2024-08-13 04:00:00,0.642002983333333,NA
2024-08-13 05:00:00,1.2843642,NA
2024-08-13 06:00:00,1.49065775,NA
2024-08-13 07:00:00,0.931846316666667,NA
2024-08-13 08:00:00,1.00251598333333,NA
2024-08-13 09:00:00,1.36708353333333,NA
2024-08-13 10:00:00,0.541665083333333,NA
2024-08-13 11:00:00,0.505874316666667,NA
2024-08-13 12:00:00,0.468048133333333,NA
2024-08-13 13:00:00,0.501363833333333,NA
2024-08-13 14:00:00,0.5238674,NA
2024-08-13 15:00:00,0.479137083333333,NA
2024-08-13 16:00:00,0.313291333333333,NA
2024-08-13 17:00:00,0.259523766666667,NA
2024-08-13 18:00:00,0.13008755,NA
2024-08-13 19:00:00,0.0665988333333333,NA
2024-08-13 20:00:00,0.114292716666667,NA
2024-08-13 21:00:00,0.1422512,NA
2024-08-13 22:00:00,0.184441316666667,NA
2024-08-13 23:00:00,0.171968283333333,NA
2024-08-14,0.132888283333333,NA
2024-08-14 01:00:00,0.15031145,NA
2024-08-14 02:00:00,0.159706933333333,NA
2024-08-14 03:00:00,0.12930595,NA
2024-08-14 04:00:00,0.42142895,NA
2024-08-14 05:00:00,1.02852046666667,NA
2024-08-14 06:00:00,2.7999843,NA
2024-08-14 07:00:00,2.6259806,NA
2024-08-14 08:00:00,3.28459258333333,NA
2024-08-14 09:00:00,1.37086126666667,NA
2024-08-14 10:00:00,1.38532086666667,NA
2024-08-14 11:00:00,0.9450521,NA
2024-08-14 12:00:00,1.63577481666667,NA
