"date (UTC+0)","NO_ppb","NOy_ppb"
2024-06-30 23:00:00,0.2350662,NA
2024-07-01,0.2004804,NA
2024-07-01 01:00:00,0.19964995,NA
2024-07-01 02:00:00,0.214174683333333,NA
2024-07-01 03:00:00,0.365674816666667,NA
2024-07-01 04:00:00,1.74563846666667,NA
2024-07-01 05:00:00,1.60532498333333,NA
2024-07-01 06:00:00,1.61203371666667,NA
2024-07-01 07:00:00,1.56758021666667,NA
2024-07-01 08:00:00,1.72311861666667,NA
2024-07-01 09:00:00,6.60662055,NA
2024-07-01 10:00:00,5.0067342,NA
2024-07-01 11:00:00,0.98369245,NA
2024-07-01 12:00:00,0.735273916666667,NA
2024-07-01 13:00:00,0.687107816666667,NA
2024-07-01 14:00:00,1.04426645,NA
2024-07-01 15:00:00,0.791793366666667,NA
2024-07-01 16:00:00,0.634789466666667,NA
2024-07-01 17:00:00,0.454760933333333,NA
2024-07-01 18:00:00,0.385915,NA
2024-07-01 19:00:00,0.18079385,NA
2024-07-01 20:00:00,0.1239813,NA
2024-07-01 21:00:00,0.0609810833333333,NA
2024-07-01 22:00:00,0.0788764666666667,NA
2024-07-01 23:00:00,0.0843802333333333,NA
2024-07-02,0.0983187666666667,NA
2024-07-02 01:00:00,0.08661105,NA
2024-07-02 02:00:00,0.0889721333333333,NA
2024-07-02 03:00:00,0.139141083333333,NA
2024-07-02 04:00:00,0.326448266666667,NA
2024-07-02 05:00:00,0.839210433333333,NA
2024-07-02 06:00:00,1.30369251666667,NA
2024-07-02 07:00:00,1.07041748333333,NA
2024-07-02 08:00:00,2.27476538333333,NA
2024-07-02 09:00:00,6.40752423333333,NA
2024-07-02 10:00:00,1.50715276666667,NA
2024-07-02 11:00:00,1.72995761666667,NA
2024-07-02 12:00:00,1.30131515,NA
2024-07-02 13:00:00,0.726757733333333,NA
2024-07-02 14:00:00,0.5994872,NA
2024-07-02 15:00:00,0.515204666666667,NA
2024-07-02 16:00:00,0.495794933333333,NA
2024-07-02 17:00:00,0.275937366666667,NA
2024-07-02 18:00:00,0.229269333333333,NA
2024-07-02 19:00:00,0.0790555833333333,NA
2024-07-02 20:00:00,0.131471633333333,NA
2024-07-02 21:00:00,0.148715683333333,NA
2024-07-02 22:00:00,0.1511419,NA
2024-07-02 23:00:00,0.08074905,NA
2024-07-03,0.166839033333333,NA
2024-07-03 01:00:00,0.15275395,NA
2024-07-03 02:00:00,0.143505016666667,NA
2024-07-03 03:00:00,0.172261383333333,NA
2024-07-03 04:00:00,0.692383616666667,NA
2024-07-03 05:00:00,0.99580725,NA
2024-07-03 06:00:00,1.40769416666667,NA
2024-07-03 07:00:00,2.04263018333333,NA
2024-07-03 08:00:00,1.79171693103448,NA
2024-07-03 09:00:00,0.95418705,NA
2024-07-03 10:00:00,0.820549733333333,NA
2024-07-03 11:00:00,0.725927283333333,NA
2024-07-03 12:00:00,0.718616066666667,NA
2024-07-03 13:00:00,0.906053516666667,NA
2024-07-03 14:00:00,0.704400716666667,NA
2024-07-03 15:00:00,0.8248811,NA
2024-07-03 16:00:00,0.731935833333333,NA
2024-07-03 17:00:00,0.7110606,NA
2024-07-03 18:00:00,0.37990645,NA
2024-07-03 19:00:00,0.225279916666667,NA
2024-07-03 20:00:00,0.283395133333333,NA
2024-07-03 21:00:00,0.100565866666667,NA
2024-07-03 22:00:00,0.1043436,NA
2024-07-03 23:00:00,0.1048321,NA
2024-07-04,0.101640566666667,NA
2024-07-04 01:00:00,0.11113375,NA
2024-07-04 02:00:00,0.141892966666667,NA
2024-07-04 03:00:00,0.151369866666667,NA
2024-07-04 04:00:00,0.631125716666667,NA
2024-07-04 05:00:00,3.80955096666667,NA
