"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2020-03-01,0.316,-0.43,NA
2020-03-01 00:01:00,0.354,-0.363,NA
2020-03-01 00:02:00,0.376,-0.364,NA
2020-03-01 00:03:00,0.385,-0.394,NA
2020-03-01 00:04:00,0.369,-0.452,NA
2020-03-01 00:05:00,0.33,-0.569,NA
2020-03-01 00:06:00,0.309,-0.625,NA
2020-03-01 00:07:00,0.305,-0.637,NA
2020-03-01 00:08:00,0.273,-0.72,NA
2020-03-01 00:09:00,0.236,-0.832,NA
2020-03-01 00:10:00,0.184,-0.919,NA
2020-03-01 00:11:00,0.137,-1.016,NA
2020-03-01 00:12:00,0.107,-1.061,NA
2020-03-01 00:13:00,0.098,-1.071,NA
2020-03-01 00:14:00,0.103,-1.054,NA
2020-03-01 00:15:00,0.105,-1.025,NA
2020-03-01 00:16:00,0.108,-0.989,NA
2020-03-01 00:17:00,0.123,-0.913,NA
2020-03-01 00:18:00,0.16,-0.794,NA
2020-03-01 00:19:00,0.237,-0.673,NA
2020-03-01 00:20:00,0.288,-0.583,NA
2020-03-01 00:21:00,0.317,-0.498,NA
2020-03-01 00:22:00,0.335,-0.443,NA
2020-03-01 00:23:00,0.333,-0.456,NA
2020-03-01 00:24:00,0.326,-0.478,NA
2020-03-01 00:25:00,0.318,-0.508,NA
2020-03-01 00:26:00,0.286,-0.575,NA
2020-03-01 00:27:00,0.229,-0.699,NA
2020-03-01 00:28:00,0.156,-0.803,NA
2020-03-01 00:29:00,0.124,-0.89,NA
2020-03-01 00:30:00,0.09,-0.99,NA
2020-03-01 00:31:00,0.072,-1.039,NA
2020-03-01 00:32:00,0.067,-1.064,NA
2020-03-01 00:33:00,0.056,-1.074,NA
2020-03-01 00:34:00,0.051,-1.097,NA
2020-03-01 00:35:00,0.064,-1.091,NA
2020-03-01 00:36:00,0.132,-0.998,NA
2020-03-01 00:37:00,0.166,-0.899,NA
2020-03-01 00:38:00,0.182,-0.848,NA
2020-03-01 00:39:00,0.209,-0.731,NA
