"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2020-07-01,0.23,-0.817,NA
2020-07-01 00:01:00,0.231,-0.873,NA
2020-07-01 00:02:00,0.227,-0.911,NA
2020-07-01 00:03:00,0.221,-0.926,NA
2020-07-01 00:04:00,0.219,-0.946,NA
2020-07-01 00:05:00,0.203,-0.99,NA
2020-07-01 00:06:00,0.155,-1.1,NA
2020-07-01 00:07:00,0.113,-1.188,NA
2020-07-01 00:08:00,0.105,-1.208,NA
2020-07-01 00:09:00,0.097,-1.223,NA
2020-07-01 00:10:00,0.094,-1.23,NA
2020-07-01 00:11:00,0.089,-1.243,NA
2020-07-01 00:12:00,0.082,-1.263,NA
2020-07-01 00:13:00,0.077,-1.281,NA
2020-07-01 00:14:00,0.082,-1.28,NA
2020-07-01 00:15:00,0.093,-1.242,NA
2020-07-01 00:16:00,0.1,-1.207,NA
2020-07-01 00:17:00,0.114,-1.175,NA
2020-07-01 00:18:00,0.119,-1.15,NA
2020-07-01 00:19:00,0.133,-1.126,NA
2020-07-01 00:20:00,0.152,-1.08,NA
2020-07-01 00:21:00,0.16,-1.061,NA
2020-07-01 00:22:00,0.163,-1.054,NA
2020-07-01 00:23:00,0.157,-1.085,NA
2020-07-01 00:24:00,0.154,-1.113,NA
2020-07-01 00:25:00,0.142,-1.139,NA
2020-07-01 00:26:00,0.133,-1.158,NA
2020-07-01 00:27:00,0.125,-1.171,NA
2020-07-01 00:28:00,0.108,-1.202,NA
2020-07-01 00:29:00,0.1,-1.234,NA
2020-07-01 00:30:00,0.097,-1.225,NA
2020-07-01 00:31:00,0.095,-1.205,NA
2020-07-01 00:32:00,0.091,-1.193,NA
2020-07-01 00:33:00,0.087,-1.184,NA
2020-07-01 00:34:00,0.086,-1.184,NA
2020-07-01 00:35:00,0.082,-1.184,NA
2020-07-01 00:36:00,0.086,-1.168,NA
2020-07-01 00:37:00,0.09,-1.146,NA
2020-07-01 00:38:00,0.098,-1.097,NA
2020-07-01 00:39:00,0.112,-1.058,NA
2020-07-01 00:40:00,0.123,-1.03,NA
2020-07-01 00:41:00,0.132,-0.997,NA
2020-07-01 00:42:00,0.139,-0.967,NA
2020-07-01 00:43:00,0.145,-0.933,NA
2020-07-01 00:44:00,0.148,-0.903,NA
2020-07-01 00:45:00,0.152,-0.841,NA
2020-07-01 00:46:00,0.155,-0.771,NA
2020-07-01 00:47:00,0.149,-0.733,NA
2020-07-01 00:48:00,0.141,-0.699,NA
2020-07-01 00:49:00,0.142,-0.614,NA
2020-07-01 00:50:00,0.152,-0.494,NA
2020-07-01 00:51:00,0.154,-0.366,NA
2020-07-01 00:52:00,0.157,-0.243,NA
2020-07-01 00:53:00,0.16,-0.165,NA
2020-07-01 00:54:00,0.154,-0.125,NA
2020-07-01 00:55:00,0.143,-0.107,NA
2020-07-01 00:56:00,0.137,-0.095,NA
2020-07-01 00:57:00,0.127,-0.084,NA
2020-07-01 00:58:00,0.134,-0.102,NA
2020-07-01 00:59:00,0.151,-0.097,NA
2020-07-01 01:00:00,0.162,-0.127,NA
2020-07-01 01:01:00,0.197,-0.127,NA
2020-07-01 01:02:00,0.238,-0.054,NA
2020-07-01 01:03:00,0.289,0.004,NA
2020-07-01 01:04:00,0.358,0.095,NA
2020-07-01 01:05:00,0.507,0.355,NA
2020-07-01 01:06:00,0.562,0.491,NA
2020-07-01 01:07:00,0.549,0.521,NA
2020-07-01 01:08:00,0.594,0.621,NA
2020-07-01 01:09:00,0.602,0.682,NA
2020-07-01 01:10:00,0.57,0.676,NA
2020-07-01 01:11:00,0.559,0.688,NA
2020-07-01 01:12:00,0.527,0.701,NA
2020-07-01 01:13:00,0.427,0.549,NA
2020-07-01 01:14:00,0.313,0.319,NA
2020-07-01 01:15:00,0.268,0.183,NA
2020-07-01 01:16:00,0.244,0.106,NA
2020-07-01 01:17:00,0.161,-0.051,NA
2020-07-01 01:18:00,0.151,-0.114,NA
2020-07-01 01:19:00,0.118,-0.176,NA
2020-07-01 01:20:00,0.109,-0.237,NA
2020-07-01 01:21:00,0.113,-0.276,NA
2020-07-01 01:22:00,0.126,-0.235,NA
2020-07-01 01:23:00,0.156,-0.154,NA
2020-07-01 01:24:00,0.161,-0.135,NA
2020-07-01 01:25:00,0.188,-0.113,NA
2020-07-01 01:26:00,0.253,-0.023,NA
2020-07-01 01:27:00,0.279,-0.01,NA
2020-07-01 01:28:00,0.282,-0.048,NA
2020-07-01 01:29:00,0.262,-0.107,NA
2020-07-01 01:30:00,0.259,-0.135,NA
2020-07-01 01:31:00,0.236,-0.206,NA
2020-07-01 01:32:00,0.231,-0.263,NA
2020-07-01 01:33:00,0.233,-0.259,NA
