"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2020-12-01,0.194,1.712,NA
2020-12-01 00:01:00,0.208,1.626,NA
2020-12-01 00:02:00,0.212,1.561,NA
2020-12-01 00:03:00,0.219,1.512,NA
2020-12-01 00:04:00,0.207,1.459,NA
2020-12-01 00:05:00,0.206,1.447,NA
2020-12-01 00:06:00,0.211,1.432,NA
2020-12-01 00:07:00,0.222,1.446,NA
2020-12-01 00:08:00,0.22,1.474,NA
2020-12-01 00:09:00,0.225,1.49,NA
2020-12-01 00:10:00,0.228,1.523,NA
2020-12-01 00:11:00,0.218,1.599,NA
2020-12-01 00:12:00,0.213,1.63,NA
2020-12-01 00:13:00,0.207,1.655,NA
2020-12-01 00:14:00,0.195,1.695,NA
2020-12-01 00:15:00,0.207,1.747,NA
2020-12-01 00:16:00,0.212,1.778,NA
2020-12-01 00:17:00,0.223,1.798,NA
2020-12-01 00:18:00,0.204,1.828,NA
2020-12-01 00:19:00,0.201,1.826,NA
2020-12-01 00:20:00,0.199,1.819,NA
2020-12-01 00:21:00,0.2,1.82,NA
2020-12-01 00:22:00,0.212,1.798,NA
2020-12-01 00:23:00,0.212,1.749,NA
2020-12-01 00:24:00,0.198,1.704,NA
2020-12-01 00:25:00,0.187,1.661,NA
2020-12-01 00:26:00,0.188,1.646,NA
2020-12-01 00:27:00,0.193,1.628,NA
2020-12-01 00:28:00,0.195,1.641,NA
2020-12-01 00:29:00,0.2,1.636,NA
2020-12-01 00:30:00,0.198,1.62,NA
2020-12-01 00:31:00,0.199,1.652,NA
2020-12-01 00:32:00,0.201,1.66,NA
2020-12-01 00:33:00,0.207,1.685,NA
2020-12-01 00:34:00,0.217,1.696,NA
2020-12-01 00:35:00,0.216,1.722,NA
2020-12-01 00:36:00,0.213,1.739,NA
2020-12-01 00:37:00,0.209,1.746,NA
2020-12-01 00:38:00,0.221,1.726,NA
2020-12-01 00:39:00,0.222,1.734,NA
2020-12-01 00:40:00,0.22,1.699,NA
2020-12-01 00:41:00,0.22,1.726,NA
2020-12-01 00:42:00,0.213,1.771,NA
2020-12-01 00:43:00,0.208,1.806,NA
2020-12-01 00:44:00,0.206,1.815,NA
2020-12-01 00:45:00,0.209,1.844,NA
2020-12-01 00:46:00,0.206,1.895,NA
2020-12-01 00:47:00,0.188,1.941,NA
2020-12-01 00:48:00,0.191,1.982,NA
2020-12-01 00:49:00,0.186,2.026,NA
2020-12-01 00:50:00,0.181,2.009,NA
2020-12-01 00:51:00,0.174,1.963,NA
2020-12-01 00:52:00,0.173,1.933,NA
2020-12-01 00:53:00,0.187,1.92,NA
2020-12-01 00:54:00,0.19,1.898,NA
2020-12-01 00:55:00,0.211,1.878,NA
2020-12-01 00:56:00,0.209,1.828,NA
2020-12-01 00:57:00,0.206,1.788,NA
2020-12-01 00:58:00,0.214,1.755,NA
2020-12-01 00:59:00,0.212,1.75,NA
2020-12-01 01:00:00,0.227,1.775,NA
2020-12-01 01:01:00,0.256,1.83,NA
2020-12-01 01:02:00,0.251,1.834,NA
2020-12-01 01:03:00,0.246,1.833,NA
2020-12-01 01:04:00,0.241,1.828,NA
2020-12-01 01:05:00,0.251,1.85,NA
2020-12-01 01:06:00,0.256,1.872,NA
2020-12-01 01:07:00,0.261,1.897,NA
2020-12-01 01:08:00,0.267,1.9,NA
2020-12-01 01:09:00,0.244,1.855,NA
2020-12-01 01:10:00,0.247,1.797,NA
2020-12-01 01:11:00,0.251,1.769,NA
2020-12-01 01:12:00,0.256,1.716,NA
2020-12-01 01:13:00,0.246,1.681,NA
2020-12-01 01:14:00,0.24,1.642,NA
2020-12-01 01:15:00,0.251,1.59,NA
2020-12-01 01:16:00,0.259,1.549,NA
2020-12-01 01:17:00,0.273,1.518,NA
2020-12-01 01:18:00,0.27,1.477,NA
2020-12-01 01:19:00,0.281,1.448,NA
2020-12-01 01:20:00,0.289,1.449,NA
2020-12-01 01:21:00,0.297,1.49,NA
2020-12-01 01:22:00,0.318,1.577,NA
2020-12-01 01:23:00,0.34,1.714,NA
2020-12-01 01:24:00,0.351,1.868,NA
2020-12-01 01:25:00,0.367,2.01,NA
2020-12-01 01:26:00,0.376,2.164,NA
2020-12-01 01:27:00,0.375,2.328,NA
2020-12-01 01:28:00,0.398,2.513,NA
2020-12-01 01:29:00,0.463,2.735,NA
2020-12-01 01:30:00,0.489,2.906,NA
2020-12-01 01:31:00,0.518,3.019,NA
2020-12-01 01:32:00,0.509,3.014,NA
2020-12-01 01:33:00,0.501,3.076,NA
2020-12-01 01:34:00,0.479,2.989,NA
2020-12-01 01:35:00,0.47,2.958,NA
2020-12-01 01:36:00,0.445,2.835,NA
2020-12-01 01:37:00,0.382,2.617,NA
2020-12-01 01:38:00,0.34,2.379,NA
2020-12-01 01:39:00,0.303,2.147,NA
