"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2020-09-01,0.378,3.197,NA
2020-09-01 00:01:00,0.373,3.133,NA
2020-09-01 00:02:00,0.364,3.079,NA
2020-09-01 00:03:00,0.367,2.954,NA
2020-09-01 00:04:00,0.361,2.879,NA
2020-09-01 00:05:00,0.355,2.928,NA
2020-09-01 00:06:00,0.366,3.026,NA
2020-09-01 00:07:00,0.386,3.11,NA
2020-09-01 00:08:00,0.398,3.217,NA
2020-09-01 00:09:00,0.43,3.311,NA
2020-09-01 00:10:00,0.461,3.386,NA
2020-09-01 00:11:00,0.517,3.545,NA
2020-09-01 00:12:00,0.566,3.685,NA
2020-09-01 00:13:00,0.62,3.798,NA
2020-09-01 00:14:00,0.683,3.884,NA
2020-09-01 00:15:00,0.716,3.897,NA
2020-09-01 00:16:00,0.75,3.889,NA
2020-09-01 00:17:00,0.782,3.871,NA
2020-09-01 00:18:00,0.806,3.841,NA
2020-09-01 00:19:00,0.816,3.821,NA
2020-09-01 00:20:00,0.817,3.83,NA
2020-09-01 00:21:00,0.843,3.8,NA
2020-09-01 00:22:00,0.845,3.816,NA
2020-09-01 00:23:00,0.846,3.78,NA
2020-09-01 00:24:00,0.861,3.821,NA
2020-09-01 00:25:00,0.841,4.047,NA
2020-09-01 00:26:00,0.82,4.261,NA
2020-09-01 00:27:00,0.793,4.431,NA
2020-09-01 00:28:00,0.762,4.548,NA
2020-09-01 00:29:00,0.754,4.569,NA
2020-09-01 00:30:00,0.742,4.599,NA
2020-09-01 00:31:00,0.705,4.731,NA
2020-09-01 00:32:00,0.655,4.832,NA
2020-09-01 00:33:00,0.626,4.802,NA
2020-09-01 00:34:00,0.602,4.655,NA
2020-09-01 00:35:00,0.582,4.512,NA
2020-09-01 00:36:00,0.558,4.458,NA
2020-09-01 00:37:00,0.523,4.46,NA
2020-09-01 00:38:00,0.456,4.484,NA
2020-09-01 00:39:00,0.405,4.421,NA
2020-09-01 00:40:00,0.38,4.392,NA
2020-09-01 00:41:00,0.361,4.406,NA
2020-09-01 00:42:00,0.346,4.395,NA
2020-09-01 00:43:00,0.345,4.353,NA
2020-09-01 00:44:00,0.346,4.285,NA
2020-09-01 00:45:00,0.354,4.136,NA
