"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2020-06-01,0.041,1.375,NA
2020-06-01 00:01:00,0.044,1.379,NA
2020-06-01 00:02:00,0.048,1.363,NA
2020-06-01 00:03:00,0.05,1.311,NA
2020-06-01 00:04:00,0.05,1.259,NA
2020-06-01 00:05:00,0.052,1.204,NA
2020-06-01 00:06:00,0.056,1.14,NA
2020-06-01 00:07:00,0.054,1.073,NA
2020-06-01 00:08:00,0.047,1.018,NA
2020-06-01 00:09:00,0.046,0.971,NA
2020-06-01 00:10:00,0.042,0.92,NA
2020-06-01 00:11:00,0.037,0.893,NA
2020-06-01 00:12:00,0.033,0.869,NA
2020-06-01 00:13:00,0.028,0.825,NA
2020-06-01 00:14:00,0.025,0.816,NA
2020-06-01 00:15:00,0.024,0.818,NA
2020-06-01 00:16:00,0.024,0.81,NA
2020-06-01 00:17:00,0.024,0.786,NA
2020-06-01 00:18:00,0.028,0.771,NA
2020-06-01 00:19:00,0.028,0.759,NA
2020-06-01 00:20:00,0.025,0.749,NA
2020-06-01 00:21:00,0.033,0.749,NA
2020-06-01 00:22:00,0.038,0.75,NA
2020-06-01 00:23:00,0.044,0.735,NA
2020-06-01 00:24:00,0.046,0.729,NA
2020-06-01 00:25:00,0.046,0.732,NA
2020-06-01 00:26:00,0.043,0.73,NA
2020-06-01 00:27:00,0.043,0.733,NA
2020-06-01 00:28:00,0.045,0.735,NA
2020-06-01 00:29:00,0.049,0.729,NA
2020-06-01 00:30:00,0.049,0.724,NA
2020-06-01 00:31:00,0.04,0.726,NA
2020-06-01 00:32:00,0.033,0.739,NA
2020-06-01 00:33:00,0.036,0.753,NA
2020-06-01 00:34:00,0.037,0.779,NA
2020-06-01 00:35:00,0.038,0.795,NA
2020-06-01 00:36:00,0.041,0.814,NA
2020-06-01 00:37:00,0.04,0.837,NA
2020-06-01 00:38:00,0.036,0.869,NA
2020-06-01 00:39:00,0.04,0.891,NA
2020-06-01 00:40:00,0.048,0.922,NA
2020-06-01 00:41:00,0.05,0.934,NA
2020-06-01 00:42:00,0.053,0.937,NA
2020-06-01 00:43:00,0.054,0.939,NA
2020-06-01 00:44:00,0.053,0.947,NA
2020-06-01 00:45:00,0.051,0.963,NA
2020-06-01 00:46:00,0.049,0.972,NA
2020-06-01 00:47:00,0.054,0.982,NA
2020-06-01 00:48:00,0.05,0.976,NA
2020-06-01 00:49:00,0.049,0.954,NA
2020-06-01 00:50:00,0.046,0.942,NA
2020-06-01 00:51:00,0.044,0.929,NA
2020-06-01 00:52:00,0.043,0.914,NA
2020-06-01 00:53:00,0.043,0.882,NA
2020-06-01 00:54:00,0.047,0.843,NA
2020-06-01 00:55:00,0.05,0.816,NA
2020-06-01 00:56:00,0.05,0.788,NA
2020-06-01 00:57:00,0.052,0.772,NA
2020-06-01 00:58:00,0.056,0.757,NA
2020-06-01 00:59:00,0.052,0.729,NA
2020-06-01 01:00:00,0.052,0.708,NA
2020-06-01 01:01:00,0.055,0.683,NA
2020-06-01 01:02:00,0.058,0.664,NA
2020-06-01 01:03:00,0.056,0.65,NA
2020-06-01 01:04:00,0.054,0.622,NA
2020-06-01 01:05:00,0.06,0.59,NA
2020-06-01 01:06:00,0.059,0.576,NA
2020-06-01 01:07:00,0.058,0.577,NA
2020-06-01 01:08:00,0.057,0.583,NA
2020-06-01 01:09:00,0.057,0.582,NA
2020-06-01 01:10:00,0.056,0.585,NA
2020-06-01 01:11:00,0.057,0.59,NA
2020-06-01 01:12:00,0.055,0.591,NA
2020-06-01 01:13:00,0.053,0.605,NA
2020-06-01 01:14:00,0.047,0.602,NA
2020-06-01 01:15:00,0.05,0.589,NA
2020-06-01 01:16:00,0.051,0.572,NA
2020-06-01 01:17:00,0.049,0.572,NA
2020-06-01 01:18:00,0.051,0.558,NA
2020-06-01 01:19:00,0.051,0.549,NA
2020-06-01 01:20:00,0.055,0.53,NA
2020-06-01 01:21:00,0.064,0.526,NA
2020-06-01 01:22:00,0.065,0.527,NA
2020-06-01 01:23:00,0.068,0.527,NA
2020-06-01 01:24:00,0.071,0.528,NA
2020-06-01 01:25:00,0.08,0.511,NA
2020-06-01 01:26:00,0.082,0.507,NA
2020-06-01 01:27:00,0.083,0.51,NA
2020-06-01 01:28:00,0.083,0.497,NA
2020-06-01 01:29:00,0.078,0.487,NA
2020-06-01 01:30:00,0.073,0.468,NA
2020-06-01 01:31:00,0.07,0.46,NA
2020-06-01 01:32:00,0.07,0.449,NA
2020-06-01 01:33:00,0.067,0.438,NA
2020-06-01 01:34:00,0.062,0.425,NA
2020-06-01 01:35:00,0.064,0.393,NA
2020-06-01 01:36:00,0.061,0.391,NA
2020-06-01 01:37:00,0.054,0.402,NA
2020-06-01 01:38:00,0.055,0.41,NA
2020-06-01 01:39:00,0.055,0.397,NA
2020-06-01 01:40:00,0.061,0.376,NA
2020-06-01 01:41:00,0.06,0.361,NA
2020-06-01 01:42:00,0.064,0.346,NA
2020-06-01 01:43:00,0.064,0.338,NA
2020-06-01 01:44:00,0.068,0.334,NA
2020-06-01 01:45:00,0.073,0.314,NA
2020-06-01 01:46:00,0.083,0.283,NA
2020-06-01 01:47:00,0.09,0.264,NA
2020-06-01 01:48:00,0.091,0.26,NA
2020-06-01 01:49:00,0.091,0.263,NA
2020-06-01 01:50:00,0.094,0.269,NA
2020-06-01 01:51:00,0.094,0.289,NA
2020-06-01 01:52:00,0.089,0.292,NA
2020-06-01 01:53:00,0.082,0.29,NA
2020-06-01 01:54:00,0.076,0.298,NA
2020-06-01 01:55:00,0.074,0.295,NA
2020-06-01 01:56:00,0.069,0.291,NA
2020-06-01 01:57:00,0.068,0.28,NA
2020-06-01 01:58:00,0.064,0.253,NA
2020-06-01 01:59:00,0.059,0.219,NA
2020-06-01 02:00:00,0.059,0.198,NA
2020-06-01 02:01:00,0.06,0.186,NA
2020-06-01 02:02:00,0.062,0.163,NA
2020-06-01 02:03:00,0.068,0.153,NA
2020-06-01 02:04:00,0.064,0.143,NA
2020-06-01 02:05:00,0.062,0.136,NA
2020-06-01 02:06:00,0.06,0.133,NA
2020-06-01 02:07:00,0.058,0.149,NA
2020-06-01 02:08:00,0.054,0.157,NA
2020-06-01 02:09:00,0.052,0.156,NA
2020-06-01 02:10:00,0.051,0.169,NA
2020-06-01 02:11:00,0.047,0.181,NA
2020-06-01 02:12:00,0.042,0.191,NA
2020-06-01 02:13:00,0.041,0.193,NA
2020-06-01 02:14:00,0.042,0.182,NA
2020-06-01 02:15:00,0.039,0.186,NA
2020-06-01 02:16:00,0.035,0.191,NA
2020-06-01 02:17:00,0.035,0.189,NA
2020-06-01 02:18:00,0.038,0.181,NA
2020-06-01 02:19:00,0.04,0.19,NA
2020-06-01 02:20:00,0.043,0.199,NA
2020-06-01 02:21:00,0.037,0.213,NA
2020-06-01 02:22:00,0.032,0.251,NA
2020-06-01 02:23:00,0.027,0.281,NA
2020-06-01 02:24:00,0.029,0.299,NA
2020-06-01 02:25:00,0.028,0.324,NA
2020-06-01 02:26:00,0.024,0.345,NA
2020-06-01 02:27:00,0.02,0.352,NA
2020-06-01 02:28:00,0.019,0.351,NA
2020-06-01 02:29:00,0.019,0.359,NA
2020-06-01 02:30:00,0.021,0.354,NA
2020-06-01 02:31:00,0.027,0.336,NA
2020-06-01 02:32:00,0.033,0.329,NA
2020-06-01 02:33:00,0.038,0.318,NA
2020-06-01 02:34:00,0.041,0.318,NA
2020-06-01 02:35:00,0.047,0.312,NA
2020-06-01 02:36:00,0.044,0.303,NA
2020-06-01 02:37:00,0.045,0.294,NA
2020-06-01 02:38:00,0.046,0.281,NA
2020-06-01 02:39:00,0.049,0.284,NA
2020-06-01 02:40:00,0.046,0.289,NA
2020-06-01 02:41:00,0.047,0.282,NA
2020-06-01 02:42:00,0.048,0.272,NA
2020-06-01 02:43:00,0.053,0.261,NA
2020-06-01 02:44:00,0.054,0.264,NA
2020-06-01 02:45:00,0.062,0.265,NA
2020-06-01 02:46:00,0.067,0.269,NA
2020-06-01 02:47:00,0.068,0.3,NA
2020-06-01 02:48:00,0.074,0.324,NA
2020-06-01 02:49:00,0.086,0.369,NA
2020-06-01 02:50:00,0.091,0.443,NA
2020-06-01 02:51:00,0.094,0.512,NA
2020-06-01 02:52:00,0.094,0.628,NA
2020-06-01 02:53:00,0.094,0.738,NA
2020-06-01 02:54:00,0.096,0.85,NA
2020-06-01 02:55:00,0.101,0.966,NA
2020-06-01 02:56:00,0.103,1.071,NA
2020-06-01 02:57:00,0.103,1.175,NA
2020-06-01 02:58:00,0.101,1.251,NA
2020-06-01 02:59:00,0.102,1.332,NA
2020-06-01 03:00:00,0.102,1.387,NA
2020-06-01 03:01:00,0.103,1.421,NA
2020-06-01 03:02:00,0.102,1.461,NA
2020-06-01 03:03:00,0.098,1.482,NA
2020-06-01 03:04:00,0.1,1.503,NA
2020-06-01 03:05:00,0.097,1.528,NA
2020-06-01 03:06:00,0.094,1.554,NA
2020-06-01 03:07:00,0.092,1.565,NA
2020-06-01 03:08:00,0.096,1.576,NA
2020-06-01 03:09:00,0.099,1.605,NA
2020-06-01 03:10:00,0.101,1.633,NA
2020-06-01 03:11:00,0.102,1.67,NA
2020-06-01 03:12:00,0.099,1.695,NA
2020-06-01 03:13:00,0.097,1.721,NA
2020-06-01 03:14:00,0.097,1.749,NA
2020-06-01 03:15:00,0.098,1.776,NA
2020-06-01 03:16:00,0.094,1.798,NA
