"date (UTC+0)","NO (ppb)","NOy (ppb)","NO Scaled (ppb)","NOy Scaled (ppb)","Flag"
2025-10-01,0.2539,5.89338333333333,0.2529,5.88055,NA
2025-10-01 01:00:00,0.20215,3.85355,0.201583333333333,3.84506666666667,NA
2025-10-01 02:00:00,0.216683333333333,4.59046666666667,0.216116666666667,4.58041666666667,NA
2025-10-01 03:00:00,0.307633333333333,5.17166666666667,0.306483333333333,5.16035,NA
2025-10-01 04:00:00,0.492916666666667,6.56203333333333,0.49135,6.5477,NA
2025-10-01 05:00:00,0.957816666666667,8.43691666666667,0.95465,8.41848333333333,NA
2025-10-01 06:00:00,1.01706666666667,10.57115,1.01371666666667,10.5481333333333,NA
2025-10-01 07:00:00,2.45186666666667,11.9992166666667,2.4438,11.9729666666667,NA
2025-10-01 08:00:00,2.12043333333333,10.6562333333333,2.11351666666667,10.6329166666667,NA
2025-10-01 09:00:00,2.23043333333333,8.7892,2.22315,8.76996666666667,NA
2025-10-01 10:00:00,2.12923333333333,5.42781666666667,2.12216666666667,5.41591666666667,NA
2025-10-01 11:00:00,1.56326666666667,3.74758333333333,1.55821666666667,3.73938333333333,NA
2025-10-01 12:00:00,1.2224,3.68233333333333,1.21838333333333,3.67421666666667,NA
2025-10-01 13:00:00,0.976033333333333,3.64461666666667,0.97285,3.6366,NA
2025-10-01 14:00:00,0.967483333333333,4.15805,0.964266666666667,4.14895,NA
2025-10-01 15:00:00,0.831483333333333,3.37843333333333,0.8288,3.37103333333333,NA
2025-10-01 16:00:00,0.63975,4.0651,0.637666666666667,4.05623333333333,NA
2025-10-01 17:00:00,0.445983333333333,6.3612,0.444633333333333,6.34718333333333,NA
2025-10-01 18:00:00,0.432866666666667,9.01405,0.43135,8.99423333333333,NA
2025-10-01 19:00:00,0.943966666666667,12.6744666666667,0.940816666666667,12.6465,NA
2025-10-01 20:00:00,0.43365,11.4785166666667,0.432333333333333,11.4532,NA
2025-10-01 21:00:00,1.62576666666667,12.1439166666667,1.62045,12.11715,NA
2025-10-01 22:00:00,0.180516666666667,10.4416833333333,0.18,10.4186666666667,NA
2025-10-01 23:00:00,0.223933333333333,8.89203333333333,0.22315,8.87246666666667,NA
2025-10-02,0.234216666666667,6.15303333333333,0.233533333333333,6.13948333333333,NA
2025-10-02 01:00:00,0.172233333333333,5.65123333333333,0.17155,5.63873333333333,NA
2025-10-02 02:00:00,0.157016666666667,5.51851666666667,0.156633333333333,5.50635,NA
2025-10-02 03:00:00,0.413316666666667,6.48771666666667,0.412033333333333,6.47326666666667,NA
2025-10-02 04:00:00,0.405383333333333,5.48231666666667,0.404083333333333,5.47018333333333,NA
2025-10-02 05:00:00,0.937733333333333,7.01838333333333,0.934666666666667,7.0028,NA
2025-10-02 06:00:00,1.33315,8.72281666666667,1.3288,8.70345,NA
2025-10-02 07:00:00,1.33748333333333,7.8691,1.33308333333333,7.85165,NA
2025-10-02 08:00:00,2.06955,8.51268333333333,2.0626,8.49376666666667,NA
2025-10-02 09:00:00,1.82861666666667,7.06891666666667,1.82258333333333,7.05318333333333,NA
2025-10-02 10:00:00,1.61846666666667,6.29391666666667,1.6131,6.2799,NA
2025-10-02 11:00:00,1.40055,5.52643333333333,1.3959,5.51406666666667,NA
2025-10-02 12:00:00,1.2253,5.25433333333333,1.2212,5.24265,NA
2025-10-02 13:00:00,1.1335,4.79866666666667,1.12973333333333,4.78791666666667,NA
2025-10-02 14:00:00,0.932983333333333,4.61605,0.929933333333333,4.60575,NA
2025-10-02 15:00:00,0.782266666666667,5.19608333333333,0.779683333333333,5.18445,NA
2025-10-02 16:00:00,0.654066666666667,5.72548333333333,0.651866666666667,5.71263333333333,NA
2025-10-02 17:00:00,0.650583333333333,6.08591666666667,0.648433333333333,6.07236666666667,NA
2025-10-02 18:00:00,0.33025,3.84136666666667,0.329216666666667,3.83268333333333,NA
2025-10-02 19:00:00,0.393883333333333,3.22573333333333,0.39255,3.2185,NA
2025-10-02 20:00:00,0.343166666666667,2.86718333333333,0.342033333333333,2.86078333333333,NA
2025-10-02 21:00:00,0.394733333333333,2.79048333333333,0.393483333333333,2.78415,NA
2025-10-02 22:00:00,0.3817,2.613,0.380383333333333,2.60713333333333,NA
2025-10-02 23:00:00,0.327883333333333,2.0224,0.326783333333333,2.01791666666667,NA
2025-10-03,0.396716666666667,1.8691,0.39535,1.86493333333333,NA
2025-10-03 01:00:00,0.492083333333333,1.76075,0.490483333333333,1.7568,NA
2025-10-03 02:00:00,0.424583333333333,1.31785,0.423216666666667,1.31491666666667,NA
2025-10-03 03:00:00,0.41325,1.50275,0.4119,1.49936666666667,NA
2025-10-03 04:00:00,0.476633333333333,1.64061666666667,0.475016666666667,1.63695,NA
2025-10-03 05:00:00,0.9688,3.05415,0.96555,3.04723333333333,NA
2025-10-03 06:00:00,0.823583333333333,3.92111666666667,0.820766666666667,3.91221666666667,NA
2025-10-03 07:00:00,0.853583333333333,5.42663333333333,0.850716666666667,5.41436666666667,NA
2025-10-03 08:00:00,1.18261666666667,6.07556666666667,1.17858333333333,6.06188333333333,NA
2025-10-03 09:00:00,1.2449,4.95558333333333,1.24068333333333,4.94441666666667,NA
2025-10-03 10:00:00,1.18743333333333,4.27063333333333,1.1834,4.26098333333333,NA
2025-10-03 11:00:00,1.25353333333333,4.08045,1.24936666666667,4.07116666666667,NA
2025-10-03 12:00:00,1.12203333333333,3.35888333333333,1.11826666666667,3.35121666666667,NA
2025-10-03 13:00:00,0.948916666666667,3.21481666666667,0.945733333333333,3.20746666666667,NA
2025-10-03 14:00:00,0.98385,3.0035,0.98055,2.99671666666667,NA
2025-10-03 15:00:00,0.8618,2.50123333333333,0.858883333333333,2.4955,NA
2025-10-03 16:00:00,0.83795,2.24286666666667,0.835133333333333,2.23776666666667,NA
2025-10-03 17:00:00,0.8522,2.52343333333333,0.849333333333333,2.5177,NA
2025-10-03 18:00:00,0.585466666666667,2.14428333333333,0.583483333333333,2.13943333333333,NA
2025-10-03 19:00:00,0.55505,1.54318333333333,0.55315,1.53971666666667,NA
2025-10-03 20:00:00,0.424166666666667,0.55215,0.42275,0.5509,"E: NO-NOy Conc. Uncertainty"
2025-10-03 21:00:00,0.575283333333333,1.2725,0.5733,1.26955,"E: NO-NOy Conc. Uncertainty"
2025-10-03 22:00:00,0.289,0.2228,0.287983333333333,0.222216666666667,"E: NO-NOy Conc. Uncertainty"
2025-10-03 23:00:00,0.2905,0.0878666666666667,0.289466666666667,0.0876333333333333,"E: NO-NOy Conc. Uncertainty"
2025-10-04,0.27605,-0.0713666666666667,0.2751,-0.0712,"E: NO-NOy Conc. Uncertainty"
2025-10-04 01:00:00,0.29215,-0.171633333333333,0.291166666666667,-0.17125,"E: NO-NOy Conc. Uncertainty"
2025-10-04 02:00:00,0.252783333333333,-0.16715,0.252016666666667,-0.166766666666667,"E: NO-NOy Conc. Uncertainty"
2025-10-04 03:00:00,0.258816666666667,-0.0375833333333333,0.257966666666667,-0.0374666666666667,"E: NO-NOy Conc. Uncertainty"
2025-10-04 04:00:00,0.256883333333333,0.0011,0.256033333333333,0.00118333333333333,"E: NO-NOy Conc. Uncertainty"
2025-10-04 05:00:00,0.349733333333333,0.884233333333333,0.348616666666667,0.882216666666667,"E: NO-NOy Conc. Uncertainty"
2025-10-04 06:00:00,0.41715,1.03375,0.415783333333333,1.0313,NA
2025-10-04 07:00:00,0.485783333333333,0.8543,0.484066666666667,0.85235,"E: NO-NOy Conc. Uncertainty"
2025-10-04 08:00:00,0.5287,0.88425,0.526916666666667,0.882216666666667,"E: NO-NOy Conc. Uncertainty"
2025-10-04 09:00:00,0.759683333333333,1.24123333333333,0.75705,1.23831666666667,"E: NO-NOy Conc. Uncertainty"
2025-10-04 10:00:00,0.5476,0.887183333333333,0.545633333333333,0.885133333333333,"E: NO-NOy Conc. Uncertainty"
