"date (UTC+0)","NO (ppb)","NOy (ppb)","NO Scaled (ppb)","NOy Scaled (ppb)","Flag"
2025-09-01,0.28345,0.6975,0.283016666666667,0.696733333333333,"E: NO-NOy Conc. Uncertainty"
2025-09-01 01:00:00,0.475883333333333,0.824633333333333,0.4752,0.823716666666667,"E: NO-NOy Conc. Uncertainty"
2025-09-01 02:00:00,0.32495,0.489316666666667,0.324383333333333,0.4887,"E: NO-NOy Conc. Uncertainty"
2025-09-01 03:00:00,0.25885,0.574366666666667,0.258566666666667,0.573716666666667,NA
2025-09-01 04:00:00,0.4415,0.9799,0.440733333333333,0.978833333333333,"E: NO-NOy Conc. Uncertainty"
2025-09-01 05:00:00,0.48555,1.27835,0.48465,1.27695,NA
2025-09-01 06:00:00,0.693383333333333,2.19926666666667,0.692233333333333,2.19686666666667,NA
2025-09-01 07:00:00,0.8215,2.02041666666667,0.820083333333333,2.01815,NA
2025-09-01 08:00:00,0.874816666666667,1.82401666666667,0.873433333333333,1.8221,NA
2025-09-01 09:00:00,0.73295,1.36775,0.7318,1.36626666666667,"E: NO-NOy Conc. Uncertainty"
2025-09-01 10:00:00,0.647333333333333,2.00371666666667,0.64625,2.00156666666667,NA
2025-09-01 11:00:00,0.748266666666667,1.86496666666667,0.747016666666667,1.86286666666667,NA
2025-09-01 12:00:00,0.958866666666667,2.33426666666667,0.9573,2.33166666666667,NA
2025-09-01 13:00:00,1.02356666666667,2.30158333333333,1.02188333333333,2.29906666666667,NA
2025-09-01 14:00:00,0.995816666666667,2.09428333333333,0.994133333333333,2.09196666666667,NA
2025-09-01 15:00:00,1.79181666666667,4.1623,1.78881666666667,4.15761666666667,NA
2025-09-01 16:00:00,1.1769,2.929,1.17491666666667,2.92571666666667,NA
2025-09-01 17:00:00,1.66818333333333,5.52978333333333,1.66543333333333,5.52363333333333,NA
2025-09-01 18:00:00,0.34855,2.42845,0.348116666666667,2.42571666666667,NA
2025-09-01 19:00:00,1.7818,10.0965333333333,1.77883333333333,10.0851166666667,NA
2025-09-01 20:00:00,0.647066666666667,4.6567,0.646083333333333,4.6515,NA
2025-09-01 21:00:00,0.2318,3.41541666666667,0.231516666666667,3.4115,NA
