"date (UTC+0)","NO (ppb)","NOy (ppb)","NO Scaled (ppb)","NOy Scaled (ppb)","Flag"
2025-07-01,0.077,2.10505,0.077,2.10931666666667,NA
2025-07-01 01:00:00,0.0738333333333333,1.9289,0.0738333333333333,1.9327,NA
2025-07-01 02:00:00,0.0782,3.24283333333333,0.0782,3.24946666666667,NA
2025-07-01 03:00:00,0.101383333333333,2.6854406779661,0.101383333333333,2.69084745762712,NA
2025-07-01 04:00:00,0.151883333333333,1.84782456140351,0.151883333333333,1.85170175438596,NA
2025-07-01 05:00:00,0.405433333333333,2.56821666666667,0.40555,2.57346666666667,NA
2025-07-01 06:00:00,0.478116666666667,2.15041666666667,0.478116666666667,2.15475,NA
2025-07-01 07:00:00,1.0635,3.13261666666667,1.06421666666667,3.13886666666667,NA
2025-07-01 08:00:00,1.24975,3.50696666666667,1.25063333333333,3.514,NA
2025-07-01 09:00:00,1.32058333333333,3.93328333333333,1.32158333333333,3.94118333333333,NA
2025-07-01 10:00:00,1.10465,3.93395,1.10541666666667,3.94185,NA
2025-07-01 11:00:00,0.440033333333333,2.5284,0.440033333333333,2.53333333333333,NA
2025-07-01 12:00:00,0.88715,4.44958333333333,0.887583333333333,4.45856666666667,NA
2025-07-01 13:00:00,0.636583333333333,3.4491,0.636583333333333,3.456,NA
2025-07-01 14:00:00,0.514583333333333,3.96666666666667,0.514583333333333,3.9746,NA
2025-07-01 15:00:00,0.595816666666667,3.98811666666667,0.595816666666667,3.99613333333333,NA
2025-07-01 16:00:00,0.657383333333333,4.53045,0.657383333333333,4.53956666666667,NA
2025-07-01 17:00:00,0.690616666666667,5.15068333333333,0.690616666666667,5.16101666666667,NA
2025-07-01 18:00:00,0.37145,4.0056,0.37145,4.01365,NA
2025-07-01 19:00:00,0.299566666666667,4.10351666666667,0.299566666666667,4.11186666666667,NA
2025-07-01 20:00:00,0.150033333333333,6.28481666666667,0.150033333333333,6.2975,NA
2025-07-01 21:00:00,0.11075,7.38085,0.11075,7.3958,NA
2025-07-01 22:00:00,0.09195,7.1728,0.09195,7.1873,NA
2025-07-01 23:00:00,0.0768833333333333,4.6814,0.0768833333333333,4.69095,NA
2025-07-02,0.0504666666666667,3.44721666666667,0.0504666666666667,3.45416666666667,NA
2025-07-02 01:00:00,0.0819333333333333,2.37596666666667,0.0819333333333333,2.38076666666667,NA
2025-07-02 02:00:00,0.08755,1.68465,0.08755,1.68798333333333,NA
2025-07-02 03:00:00,0.0612,1.4997,0.0612,1.5027,NA
2025-07-02 04:00:00,0.0753666666666667,1.40403389830508,0.0753666666666667,1.40703389830508,NA
2025-07-02 05:00:00,0.202316666666667,2.48223333333333,0.202316666666667,2.48713333333333,NA
2025-07-02 06:00:00,0.454866666666667,3.18381666666667,0.454916666666667,3.19021666666667,NA
2025-07-02 07:00:00,0.6943,3.35578333333333,0.694533333333333,3.36253333333333,NA
2025-07-02 08:00:00,0.846916666666667,3.47545,0.847216666666667,3.48248333333333,NA
2025-07-02 09:00:00,0.665216666666667,2.14078333333333,0.66535,2.14513333333333,NA
2025-07-02 10:00:00,0.748316666666667,1.90698333333333,0.7485,1.91083333333333,NA
2025-07-02 11:00:00,0.417583333333333,0.7641,0.417583333333333,0.76565,NA
2025-07-02 12:00:00,0.501116666666667,0.836466666666667,0.501166666666667,0.838183333333333,"E: NO-NOy Conc. Uncertainty"
2025-07-02 13:00:00,0.338933333333333,0.37915,0.338933333333333,0.379983333333333,"E: NO-NOy Conc. Uncertainty"
2025-07-02 14:00:00,0.347483333333333,0.418933333333333,0.347483333333333,0.41975,"E: NO-NOy Conc. Uncertainty"
2025-07-02 15:00:00,0.346333333333333,0.631466666666667,0.346333333333333,0.632733333333333,NA
2025-07-02 16:00:00,0.380383333333333,0.860816666666667,0.380383333333333,0.862583333333333,NA
2025-07-02 17:00:00,0.289433333333333,0.762133333333333,0.289433333333333,0.763633333333333,NA
2025-07-02 18:00:00,0.259,0.87685,0.259,0.8786,NA
2025-07-02 19:00:00,0.1277,0.683266666666667,0.1277,0.684716666666667,NA
2025-07-02 20:00:00,0.0334166666666667,0.8083,0.0334166666666667,0.810033333333333,NA
2025-07-02 21:00:00,0.0177333333333333,1.74515,0.0177333333333333,1.74868333333333,NA
