"datetime","pm_fraction","Al","Si","P","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Sr","Y","Zr","Mo","Pd","Ag","Cd","In","Sn","Sb","Te","Ba","La","Ce","Pt","Hg","Tl","Pb","Bi","Al_Flags","Si_Flags","P_Flags","S_Flags","Cl_Flags","K_Flags","Ca_Flags","Ti_Flags","V_Flags","Cr_Flags","Mn_Flags","Fe_Flags","Co_Flags","Ni_Flags","Cu_Flags","Zn_Flags","Ga_Flags","Ge_Flags","As_Flags","Se_Flags","Br_Flags","Sr_Flags","Y_Flags","Zr_Flags","Mo_Flags","Pd_Flags","Ag_Flags","Cd_Flags","In_Flags","Sn_Flags","Sb_Flags","Te_Flags","Ba_Flags","La_Flags","Ce_Flags","Pt_Flags","Hg_Flags","Tl_Flags","Pb_Flags","Bi_Flags"
"2023-01-01 00:30:00","PM2.5",0,0,0,143.9577,649.9292,459.9372,11.0659,2.4737,0,0,0,10.2851,0,0,15.836,8.1396,0,0,0,0,1.452,11.503,0,0,0,29.7839,NA,NA,0,NA,0,NA,19.6434,0,0,0,0,0,0,6.7486,"1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","3b","3b","1b","3b","1b","3b","1b","1b","1b","1b","1b","1b","1b","1b"
"2023-01-01 01:00:00","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","0c","3b","0c","0c","0c","0c","0c","0c","3b","0c","0c","0c","3b","0c","0c","0c","0c","3b","0c","0c","0c","0c","0c","0c","3b","3b","0c","0c","0c","0c","3b","0c","0c","0c","0c","0c","0c","0c","0c"
"2023-01-01 02:00:00","PM2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3b","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","3b","0c","0c","0c","0c","0c","0c","0c","3b","0c","0c","0c","0c","0c","0c","0c","3b","3b","3b","3b","0c","0c","0c","0c","0c","0c","0c"
"2023-01-01 03:00:00","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","0c","0c","0c","0c","0c","0c","3b","0c","3b","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","3b","3b","0c","0c","3b","3b","3b","3b","0c","0c","0c","0c","0c","3b","3b"
"2023-01-01 04:00:00","PM2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","3b","0c","0c","0c","0c","0c","0c","0c","3b","0c","0c","0c","0c","3b","3b","0c","0c","0c","0c","3b","0c","3b","0c","0c","0c","0c","3b"
"2023-01-01 05:00:00","PM10",NA,0,0,258.1696,4983.4327,119.8897,120.2127,0,0.011,NA,0,11.9204,NA,0,0.6445,3.6235,0,0,0,0,3.8753,2.1951,0,0,0,20.3245,0,NA,0,NA,NA,0,NA,0,NA,0,0,0,0,0,"3b","1b","1b","1b","1b","1b","1b","1b","1b","3b","1b","1b","3b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","3b","1b","3b","3b","1b","3b","1b","3b","1b","1b","1b","1b","1b"
"2023-01-01 06:00:00","PM2.5",659.3776,0,0,100.8306,1932.9798,56.5092,47.0243,0,0,0,0,4.3192,0,0,0.8573,1.0847,0,0,NA,NA,0.8478,1.9124,0,0,0,13.431,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,"1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","3b","3b","1b","1b","1b","1b","1b","1b","3b","1b","1b","1b","1b","1b","3b","1b","1b","1b","1b","1b","1b","3b"
"2023-01-01 07:00:00","PM10",NA,0,0,217.261,4327.9083,94.7768,105.3225,0,0,0.0073,0,7.9536,0,0,0.4998,2.9861,0,0,0,NA,2.1401,2.3353,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,0,"3b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","3b","1b","1b","1b","1b","1b","3b","1b","1b","1b","3b","3b","3b","1b","1b","1b","1b","3b","1b","1b","1b"
"2023-01-01 08:00:00","PM2.5",NA,0,0,103.298,2030.0329,46.4994,47.9735,0,NA,NA,0,3.9781,NA,0,NA,1.5882,0,0,0,NA,0.8973,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,"3b","1b","1b","1b","1b","1b","1b","1b","3b","3b","1b","1b","3b","1b","3b","1b","1b","1b","1b","3b","1b","3b","1b","1b","1b","3b","1b","3b","1b","1b","3b","3b","1b","1b","3b","1b","1b","1b","1b","1b"
"2023-01-01 09:00:00","PM10",NA,0,0,199.022,4464.6194,94.3486,108.3757,0,NA,0,0,10.7125,0,0.0108,0.8035,2.8041,0,0,0,0,2.0562,2.1294,0,0,0,NA,0,0,0,0.0893,NA,0,0,0,0,0,0,0,0,0,"3b","1b","1b","1b","1b","1b","1b","1b","3b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","3b","1b","1b","1b","1b","3b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
