"datetime","pm_fraction","Al","Si","P","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Sr","Y","Zr","Mo","Pd","Ag","Cd","In","Sn","Sb","Te","Ba","La","Ce","Pt","Hg","Tl","Pb","Bi","Al_Flags","Si_Flags","P_Flags","S_Flags","Cl_Flags","K_Flags","Ca_Flags","Ti_Flags","V_Flags","Cr_Flags","Mn_Flags","Fe_Flags","Co_Flags","Ni_Flags","Cu_Flags","Zn_Flags","Ga_Flags","Ge_Flags","As_Flags","Se_Flags","Br_Flags","Sr_Flags","Y_Flags","Zr_Flags","Mo_Flags","Pd_Flags","Ag_Flags","Cd_Flags","In_Flags","Sn_Flags","Sb_Flags","Te_Flags","Ba_Flags","La_Flags","Ce_Flags","Pt_Flags","Hg_Flags","Tl_Flags","Pb_Flags","Bi_Flags"
"01/01/2025 01:00","PM2.5",0,12.29,0,65.4932,460.8609,55.068,18.0833,1.9542,0,1.1401,0,24.85405939,0,0,0.837909348,0.896413816,0,0,0.108369121,0,1.340402581,0.427289195,0.570105632,0,0,0,1.2483,0,0,0,0,0,0,0,0,0.035637962,0,0,0,0,"1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b"
"01/01/2025 03:00","PM2.5",0,17.3225,0,74.6567,816.9047,32.5167,28.4033,2.6286,0,0.894,0,29.27152115,0,0.140521508,0.685594734,0.101770679,0,0.078981477,0,0,1.556493341,0.583864877,0.104179211,0,0,0,0,1.8202,0,3.2036,6.3269,11.0326,0,0,0,0,0,0,0,0,"1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
"01/01/2025 05:00","PM2.5",0,0,0,64.2054,769.1417,21.4673,28.0626,0.9398,0,1.3083,0,5.688575102,0.204450385,0,0.283704369,0.359581284,0.013865366,0,0,0,1.763360336,0.399595976,0.678352072,0,0,0,0,0,0.1091,0.3581,12.5929,0,0,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b"
"01/01/2025 07:00","PM2.5",286.1648,0,0.5734,46.7812,554.4508,10.381,13.8709,0.0224,0.0012,1.2023,0,5.224319471,0,0,0.030424846,0,0,0,0,0,0.763426927,0.103048606,0.249489858,0,0.081765498,0,3.2163,0,0,0,0,1.6304,0,0,0,0,0,0,0,0,"E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
"01/01/2025 09:00","PM2.5",0,0,0,17.2141,65.0996,4.799,1.2767,0.4382,0,1.1845,0,19.98181447,0,0,1.16388407,1.012480865,0,0,0.004337177,0,0,0,0,0,0,0.3074,4.9874,0,0,0,0,1.9085,0,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
"01/01/2025 11:00","PM2.5",0,0,0,51.4647,691.1266,22.5877,27.3175,0.1254,0,1.168,0,44.00562302,0,0,1.611919584,1.934942341,0,0,0.009511175,0,0.345627105,0.133727931,0,0,0,0,0.9483,0.2173,0,0,12.4216,0.0525,0,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b"
"01/01/2025 13:00","PM2.5",0,31.9626,0,112.6636,1389.5245,70.4137,133.5971,4.5412,0,1.5056,0.8241,208.1810943,0,0.020436913,5.344314006,6.245937117,0,0,0.413873009,0.035340955,1.147733769,0.776245406,0.522284606,1.463648428,0,0,1.5021,2.302,0,0.2148,0,0,1.3672,0,0,0,0,0,0,0,"1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b"
"01/01/2025 15:00","PM2.5",0,0,0,95.863,1184.5533,51.5345,41.6522,0.5678,0,1.2231,0,55.5021482,0,0.194909633,2.202134934,3.08469318,0.164130668,0,0.236108135,0,1.580605986,0.553245772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
"01/01/2025 17:00","PM2.5",0,0,0,115.6594,947.7193,266.4336,17.7935,1.5692,0,0.8774,0,53.69532207,0,0,6.875142869,4.25483713,0,0,0.865733937,0,1.444628133,11.64657319,0.377928811,0,0,3.0998,0,0,0,0,10.7054,4.1472,4.6373,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
"01/01/2025 19:00","PM2.5",0,0,0,67.3097,469.3574,78.1307,14.5888,0,0,0.7515,0,105.887,0,0.029159973,9.77265795,3.454114728,0,0,0.075055412,0,0.698344755,0.28368953,0.53167131,0,0,0,0.2707,0,0,0,0.747,0,2.5107,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b"
"01/01/2025 21:00","PM2.5",0,0,0,176.0885,281.9672,567.822,6.1635,4.9691,0,1.1153,0,79.39423655,0,0,18.03006086,4.613327081,0,0,0.288722847,0,0.631746873,13.00921499,0.045718188,0,0,0,0.5605,0,0,0,0,6.861,28.5043,0,0,0,0,0,0,10.23776516,"1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
"01/01/2025 23:00","PM2.5",0,2.6949,5.8176,88.9928,82.4836,58.222,2.5852,0.7626,0.0667,0.5869,0,35.39822026,0.211785452,0,2.344613879,1.410951643,0,0,0.204792873,0,0.284646905,0.234281986,0.446271304,0,0,0,0,0,0,7.7864,8.5104,12.2412,0,0,0,0,0,0,0,0,"1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
"02/01/2025 01:00","PM2.5",0,0,0,91.7379,510.3419,71.222,12.4751,0,0,0.8684,0,12.87560948,0,0.176946019,1.329329492,1.819542137,0,0,0.370616558,0,1.303901709,0.711010902,0.110404218,0,0,0,0,0,0,0.9417,5.1319,1.0201,0,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
"02/01/2025 03:00","PM2.5",0,0,0,90.7399,264.9062,74.1101,14.6016,0,0,0.8826,0,24.46974181,0,0,0.962720686,2.910021431,0,0,0.485967956,0,0.605184202,0.971823655,0,0,0,0.1433,0.8422,0.8623,0,0,5.2106,0,1.6042,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b"
"02/01/2025 05:00","PM2.5",0,0,0.6746,222.8724,182.0514,160.9104,12.9518,1.4648,0,1.4579,0,38.89760894,0,0,6.890269847,13.68358425,0,0,1.544711475,0.081829379,1.690811372,1.362252013,0.226606,0,0.184424018,0.6859,0,0,0,0,1.9907,0,1.5819,0,0,0,0,0,0,0,"1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b"
"02/01/2025 07:00","PM2.5",0,12.6959,0,240.2342,352.1476,147.3751,33.5608,2.8491,0,1.7662,0.0555,134.8057249,0,0.202021642,11.07037063,24.87024237,0,0,0.889552816,0.24971243,2.602970368,1.086657777,0,0,0,0,0.9071,0,0,0,0,3.9209,1.6699,0,0,0,0,0,1.886519336,0,"1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b"
"02/01/2025 09:00","PM2.5",0,0,0,192.8784,414.4283,136.0068,26.4882,2.9758,0,1.892,2.6728,116.2667509,0,0.35669374,8.75110314,32.75406862,0,0,2.15070978,0,11.22382782,0.598436752,0,0,0,0,2.1897,0,0,0,0,0,0.7784,0,0,0,0,0,9.319385707,0,"1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b"
