"datetime","pm_fraction","Al","Si","P","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Sr","Y","Zr","Mo","Pd","Ag","Cd","In","Sn","Sb","Te","Ba","La","Ce","Pt","Hg","Tl","Pb","Bi","Al_Flags","Si_Flags","P_Flags","S_Flags","Cl_Flags","K_Flags","Ca_Flags","Ti_Flags","V_Flags","Cr_Flags","Mn_Flags","Fe_Flags","Co_Flags","Ni_Flags","Cu_Flags","Zn_Flags","Ga_Flags","Ge_Flags","As_Flags","Se_Flags","Br_Flags","Sr_Flags","Y_Flags","Zr_Flags","Mo_Flags","Pd_Flags","Ag_Flags","Cd_Flags","In_Flags","Sn_Flags","Sb_Flags","Te_Flags","Ba_Flags","La_Flags","Ce_Flags","Pt_Flags","Hg_Flags","Tl_Flags","Pb_Flags","Bi_Flags"
"2023-10-01 00:30:00","PM10",NA,0,0,179.8255,191.7259,39.9738,19.2224,0,0,NA,0,13.8885,0,0,0,3.0046,0,0,0,0,1.3815,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-10-01 01:00:00","PM2.5",NA,0,0,166.5035,10.6878,24.6171,6.6906,0,NA,0,0,7.2381,NA,0,NA,2.0716,0,0,0,0,1.4778,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0.0064,0,NA,0,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,"E: Uncertainty",NA,NA,"E: Uncertainty",NA
"2023-10-01 02:00:00","PM10",NA,0,0.4351,140.3868,73.1729,24.8838,13.3381,0,NA,0,0,12.3832,0,NA,NA,2.9603,0,0,NA,NA,1.1418,NA,0,0,0,22.7194,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty",NA,NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,NA
"2023-10-01 03:00:00","PM2.5",NA,0,0,104.5391,0,8.4991,4.2347,0,0,0,0,4.2186,0,NA,NA,3.6019,0,0,0,NA,NA,NA,0,0,0,9.7806,NA,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty",NA,NA,"E: Uncertainty",NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty",NA
"2023-10-01 04:00:00","PM10",0,0,0,112.4051,33.2711,11.1939,18.9805,NA,NA,0,0,9.2015,0,NA,0.4699,6.0816,0,0,0,0,0.6003,0,0,0,0,12.3853,NA,NA,0,NA,NA,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA
"2023-10-01 05:00:00","PM2.5",NA,0,0,109.4081,0,9.4071,3.6633,0,NA,0,0,4.7071,0,0,NA,2.1482,0,0,NA,NA,0.7297,NA,0,0,0,15.6132,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,NA,NA,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,NA
"2023-10-01 06:00:00","PM10",NA,0,0.4328,116.757,29.9504,18.8065,10.6785,NA,0,0,0,19.367,0,NA,0.6513,1.2195,0,0,NA,0,0.6169,NA,0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,"E: Uncertainty",NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty",NA,NA,"E: Uncertainty",NA,NA,NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA
"2023-10-01 07:00:00","PM2.5",NA,0,0,71.551,NA,9.4733,4.5638,0,0,0,0,11.8728,0,NA,0.7599,1.6625,0,0,0,0,NA,NA,0,0,0,19.1486,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,"E: Uncertainty",NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,NA,"E: Uncertainty",NA,NA,NA
"2023-10-01 08:00:00","PM10",NA,0,NA,93.8307,9.6651,18.9809,9.9206,NA,NA,0,0,32.3259,0,NA,0.8463,2.7368,0,0,0,0,0.6107,NA,0,0,0,12.4725,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA
"2023-10-01 09:00:00","PM2.5",NA,0,NA,103.5112,0,12.0852,3.33,NA,NA,0,0,23.7062,0,NA,0.8935,1.9591,0,0,0,0,0.5806,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA
"2023-10-01 10:00:00","PM10",NA,0,0,154.7908,27.3908,19.9629,24.1885,NA,NA,1.4442,NA,49.2805,0,NA,1.7598,5.4094,0,0,NA,0,1.1272,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,"E: Uncertainty",NA,NA,NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,"E: Uncertainty",NA,NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty",NA,NA,"E: Uncertainty",NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,NA
"2023-10-01 11:00:00","PM2.5",674.559,0,0,162.3085,0,13.2157,5.6699,NA,NA,0,0,28.8578,0,NA,1.6857,5.2309,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0.8367,0,NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA
"2023-10-01 12:00:00","PM10",NA,0,0,156.8419,12.0774,25.4107,28.4783,1.7286,NA,NA,NA,76.3445,0,NA,2.7118,6.6625,0,0,0,0,1.3531,NA,0,0,0,13.7468,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0.9439,0,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty",NA,NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA
