"datetime","pm_fraction","Al","Si","P","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Sr","Y","Zr","Mo","Pd","Ag","Cd","In","Sn","Sb","Te","Ba","La","Ce","Pt","Hg","Tl","Pb","Bi","Al_Flags","Si_Flags","P_Flags","S_Flags","Cl_Flags","K_Flags","Ca_Flags","Ti_Flags","V_Flags","Cr_Flags","Mn_Flags","Fe_Flags","Co_Flags","Ni_Flags","Cu_Flags","Zn_Flags","Ga_Flags","Ge_Flags","As_Flags","Se_Flags","Br_Flags","Sr_Flags","Y_Flags","Zr_Flags","Mo_Flags","Pd_Flags","Ag_Flags","Cd_Flags","In_Flags","Sn_Flags","Sb_Flags","Te_Flags","Ba_Flags","La_Flags","Ce_Flags","Pt_Flags","Hg_Flags","Tl_Flags","Pb_Flags","Bi_Flags"
"2025-05-21 00:30:00","PM10",0,0,0,384.1627,41.3984,54.6326,39.8267,3.2365,0,1.8737,0,106.5711012,0,NA,3.97596928,14.80504975,0,0,0,NA,2.009992155,NA,0,0,0,24.1242,0,0,0,0,NA,NA,0,0,0,0,0,0,3.462137165,0,"1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
"2025-05-21 01:00:00","PM2.5",0,0,NA,360.1241,38.0722,44.3799,24.6529,2.4526,0,0.8562,NA,52.54947628,0,NA,56.64911084,30.31718564,0,0,4.04341453,NA,16.36321624,NA,0,NA,0,12.9126,0,NA,0,NA,NA,NA,0,0,0,0,0,0,55.21619723,NA,"1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty"
"2025-05-21 02:00:00","PM10",0,NA,0,602.3125,72.5177,109.321,86.983,4.7888,NA,1.6654,NA,87.80141014,0,NA,10.90925647,13.64716954,0,0,NA,0.973119811,5.463108416,NA,NA,NA,0,13.5417,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,13.99770063,0,"1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
"2025-05-21 03:00:00","PM2.5",0,0,0,773.3841,39.3118,89.4687,25.4955,2.8959,0,0.9468,0,50.35098009,0,NA,1.782954025,8.578025559,0,NA,0,0.932600173,4.992536022,0,NA,0,0,11.9399,NA,NA,0,0,NA,NA,0,0,0,0,0,0,7.370571763,0,"1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
"2025-05-21 04:00:00","PM10",0,NA,0,935.6636,106.9242,140.3289,104.4135,5.8745,0.9656,1.5573,NA,131.0619838,0,NA,3.183578913,13.02148611,0,0,NA,2.488732523,5.375039459,NA,NA,NA,0,NA,0.0284,NA,0,0,NA,0,0,0,0,0,0,0,7.302414387,0,"1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b"
"2025-05-21 05:00:00","PM2.5",0,0,0,988.0554,63.446,75.5837,28.8279,3.9141,1.0883,1.3815,NA,84.82370233,0,1.236341813,5.303719828,14.02718923,0,0.001220616,0,5.419708883,8.467109479,0,NA,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,NA,9.67769629,0,"1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b"
"2025-05-21 07:00:00","PM10",0,NA,NA,1097.6487,334.1158,114.7134,212.9873,10.5908,NA,3.3249,4.9337,332.5399519,0,NA,19.15807984,47.49856543,0,0,1.990436231,NA,8.401847967,0,0,NA,0,28.0839,NA,0,0,0,NA,NA,0,0,0,0,0,0,40.77781206,0,"1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
"2025-05-21 08:00:00","PM2.5",0,0,0,1065.1694,87.3619,81.1161,75.7198,3.9263,0,1.8911,5.3638,172.6128314,0,1.477474365,6.30849907,31.35334709,0,0,1.341314444,1.452077765,5.779957113,NA,0,1.834317422,0,13.1728,NA,NA,0,NA,0.0091,NA,0,0,0,0,0,0,10.83927682,0,"1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
"2025-05-21 09:00:00","PM10",0,199.3314,0,1093.4656,151.2492,129.2405,199.8362,13.6409,0,1.9448,3.4849,218.8401181,0,1.619662121,5.849287604,29.30479341,0,0,NA,1.685904743,10.80626908,NA,0,0,NA,17.5614,NA,NA,0,0,NA,0,0,0,0,0,0,0,11.55411154,0,"1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b"
"2025-05-21 10:00:00","PM2.5",0,1.7444,0,849.7046,36.1466,56.3832,76.2038,4.173,NA,1.5994,NA,82.85201063,0,0.947883466,1.7806177,10.21749845,0,0,0,0.730425751,5.42005845,NA,NA,NA,0,12.3725,0,NA,0,0,NA,NA,0,0,0,0,0,0,7.714356995,0,"1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
