"datetime","pm_fraction","Al","Si","P","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Sr","Y","Zr","Mo","Pd","Ag","Cd","In","Sn","Sb","Te","Ba","La","Ce","Pt","Hg","Tl","Pb","Bi","Al_Flags","Si_Flags","P_Flags","S_Flags","Cl_Flags","K_Flags","Ca_Flags","Ti_Flags","V_Flags","Cr_Flags","Mn_Flags","Fe_Flags","Co_Flags","Ni_Flags","Cu_Flags","Zn_Flags","Ga_Flags","Ge_Flags","As_Flags","Se_Flags","Br_Flags","Sr_Flags","Y_Flags","Zr_Flags","Mo_Flags","Pd_Flags","Ag_Flags","Cd_Flags","In_Flags","Sn_Flags","Sb_Flags","Te_Flags","Ba_Flags","La_Flags","Ce_Flags","Pt_Flags","Hg_Flags","Tl_Flags","Pb_Flags","Bi_Flags"
"2025-07-01 00:30:00","PM2.5",NA,0,NA,471.9667,NA,36.2622,22.2027,NA,0,1.6565,0,31.9874806,NA,0,NA,7.361965856,0,0,NA,NA,2.65560269,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,"E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
"2025-07-01 01:00:00","PM10",0,NA,0,695.7755,37.5805,90.7173,123.1248,7.042,NA,1.3701,NA,108.6711156,0,NA,5.654936322,10.73145186,0,0,2.098084564,1.378858889,3.221426388,NA,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,NA,0,"1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b"
"2025-07-01 02:00:00","PM2.5",0,0,45.3863,738.5954,12.2563,56.7355,27.3685,1.8731,NA,NA,0,48.09148471,0,NA,13.17617957,24.5497735,0,0,2.896737415,2.290873925,4.092655367,NA,NA,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,3.209691047,0,"1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
"2025-07-01 03:00:00","PM10",0,161.8942,0,766.9685,72.9026,111.6729,118.8795,6.1872,NA,1.103,NA,97.53468723,0,NA,1.846012114,14.68844098,0,0,1.942790248,NA,3.234509085,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b"
"2025-07-01 04:00:00","PM2.5",NA,0,0,657.6546,NA,59.8617,17.3428,NA,NA,1.1597,0,32.98625139,0,NA,0.75942478,4.18024032,0,0,0.787136029,NA,2.786290117,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,"E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
"2025-07-01 05:00:00","PM10",0,NA,0,819.4423,33.5857,78.4462,70.1738,4.1759,NA,1.0033,0,115.4111452,0,NA,2.151888935,17.05989183,0,0,1.639223036,NA,3.619340579,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,"1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b"
"2025-07-01 06:00:00","PM2.5",0,0,0,691.8124,NA,29.6624,27.0433,1.3939,0,0.9099,0,55.53313804,0,NA,0.914428984,9.232434192,0,0,1.38565442,NA,1.851804386,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
"2025-07-01 07:00:00","PM10",0,178.3414,0,407.6229,62.2146,75.3377,320.8257,10.9666,0,1.3571,1.7226,204.0366674,0,NA,3.811626937,32.08619479,0,0,NA,0,1.65983986,NA,NA,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b"
"2025-07-01 08:00:00","PM2.5",0,0,0,427.6658,NA,43.8416,53.284,6.6102,NA,1.2871,NA,77.79777078,0,NA,1.568297827,10.15905085,0,0.002720298,NA,NA,2.388666443,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,"1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","E: Conc. Uncertainty","1b","1b","1b","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
"2025-07-01 09:00:00","PM10",0,435.221,0,468.6375,303.1798,179.674,488.6627,17.2965,NA,1.7289,4.4683,245.7233434,0,NA,5.564589503,111.6048403,0,0,3.494519586,0,1.301051303,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,344.2029738,0,"1b","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","E: Conc. Uncertainty","1b","E: Conc. Uncertainty","1b","1b","1b","1b","1b","1b","1b","1b"
