"datetime","pm_fraction","Al","Si","P","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Sr","Y","Zr","Mo","Pd","Ag","Cd","In","Sn","Sb","Te","Ba","La","Ce","Pt","Hg","Tl","Pb","Bi","Al_Flags","Si_Flags","P_Flags","S_Flags","Cl_Flags","K_Flags","Ca_Flags","Ti_Flags","V_Flags","Cr_Flags","Mn_Flags","Fe_Flags","Co_Flags","Ni_Flags","Cu_Flags","Zn_Flags","Ga_Flags","Ge_Flags","As_Flags","Se_Flags","Br_Flags","Sr_Flags","Y_Flags","Zr_Flags","Mo_Flags","Pd_Flags","Ag_Flags","Cd_Flags","In_Flags","Sn_Flags","Sb_Flags","Te_Flags","Ba_Flags","La_Flags","Ce_Flags","Pt_Flags","Hg_Flags","Tl_Flags","Pb_Flags","Bi_Flags"
"2026-03-01 00:30:00","PM10",0,0,0,185.6218,1883.4586,112.644,208.1082,2.7886,0,1.5032,0,118.5546,0,NA,NA,6.6208,0,0,1.4083,0,2.3813,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","3b","3b","1b","1b","1b","1b","1b","1b","3b","3b","1b","1b","3b","1b","1b","1b","1b","1b","3b","3b","1b","1b","1b","1b","1b","1b","1b"
"2026-03-01 01:00:00","PM2.5",0,0,0,120.3359,544.0917,50.0448,18.3181,0,0,NA,0,11.2502,0,NA,NA,2.0472,0,0,0.8748,0.0022,2.0793,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","1b","1b","3b","1b","1b","1b","3b","3b","1b","1b","1b","1b","1b","1b","3b","3b","1b","1b","1b","1b","3b","1b","3b","3b","3b","3b","1b","1b","1b","1b","1b","1b","1b"
"2026-03-01 02:00:00","PM10",0,0,0,246.7701,1969.6333,72.9565,491.5932,0,NA,NA,0,14.325,0,0,NA,1.4778,0,0,NA,0,3.7724,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","1b","3b","3b","1b","1b","1b","1b","3b","1b","1b","1b","3b","1b","1b","3b","1b","1b","1b","3b","1b","3b","1b","3b","3b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
"2026-03-01 03:00:00","PM2.5",0,0,0,133.8125,327.0466,31.387,63.0789,0,NA,NA,0,4.5433,0,0,0,1.1672,0,0,NA,NA,2.5268,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","1b","3b","3b","1b","1b","1b","1b","1b","1b","1b","1b","3b","3b","1b","1b","1b","1b","1b","3b","1b","3b","1b","1b","1b","1b","1b","1b","1b","3b","1b","1b","1b","1b"
"2026-03-01 04:00:00","PM10",0,0,0,127.7472,955.2663,35.257,174.8222,0,0,NA,0,5.1187,NA,NA,NA,NA,0,0,0,0,1.4468,NA,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","1b","1b","3b","1b","1b","3b","3b","3b","3b","1b","1b","1b","1b","1b","3b","1b","1b","1b","1b","1b","3b","1b","3b","3b","3b","1b","1b","1b","1b","1b","1b","1b","1b"
"2026-03-01 05:00:00","PM2.5",0,0,NA,77.9448,181.1103,15.1409,7.0628,NA,0,NA,0,1.3971,0,NA,0,0,0,0,0,NA,1.0033,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,0,"1b","1b","3b","1b","1b","1b","1b","3b","1b","3b","1b","1b","1b","3b","1b","1b","1b","1b","1b","3b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","3b","3b","1b","1b","1b","1b","1b","3b","1b","1b"
"2026-03-01 06:00:00","PM10",0,0,0,169.1815,1700.3195,54.7836,59.7679,0,0,NA,0,10.1503,NA,0,0,1.1588,0,0,NA,0,2.0616,NA,NA,0,0,0,0,NA,0,NA,NA,0,0,0,0,0.0142,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","1b","1b","3b","1b","1b","3b","1b","1b","1b","1b","1b","3b","1b","1b","3b","3b","1b","1b","1b","1b","3b","1b","3b","3b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
"2026-03-01 07:00:00","PM2.5",0,0,0,139.4051,465.5174,52.3785,15.7541,0,0,NA,0,5.2927,0,NA,0,2.8671,0,0,0,0,1.5708,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","1b","1b","3b","1b","1b","1b","3b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","1b","3b","1b","1b","1b","3b","3b","1b","1b","1b","1b","1b","1b","1b","1b","1b"
"2026-03-01 08:00:00","PM10",0,0,0,184.7219,1668.7378,64.6538,60.5386,NA,0,NA,0,17.3327,0,NA,NA,NA,0,0,NA,0,2.8213,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","3b","1b","3b","1b","1b","1b","3b","3b","3b","1b","1b","3b","1b","1b","3b","1b","1b","1b","3b","1b","1b","1b","1b","3b","3b","1b","1b","1b","1b","1b","1b","1b","1b"
"2026-03-01 09:00:00","PM2.5",0,0,0,126.9738,455.5996,32.8382,17.4803,NA,0,NA,0,6.0944,0,0,0,NA,0,0,0,0,1.5392,NA,NA,0,0,9.3183,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,"1b","1b","1b","1b","1b","1b","1b","3b","1b","3b","1b","1b","1b","1b","1b","3b","1b","1b","1b","1b","1b","3b","3b","1b","1b","1b","1b","1b","1b","1b","3b","3b","1b","1b","1b","1b","1b","1b","1b","1b"
