"datetime","pm_fraction","Al","Si","P","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Sr","Y","Zr","Mo","Pd","Ag","Cd","In","Sn","Sb","Te","Ba","La","Ce","Pt","Hg","Tl","Pb","Bi","Al_Flags","Si_Flags","P_Flags","S_Flags","Cl_Flags","K_Flags","Ca_Flags","Ti_Flags","V_Flags","Cr_Flags","Mn_Flags","Fe_Flags","Co_Flags","Ni_Flags","Cu_Flags","Zn_Flags","Ga_Flags","Ge_Flags","As_Flags","Se_Flags","Br_Flags","Sr_Flags","Y_Flags","Zr_Flags","Mo_Flags","Pd_Flags","Ag_Flags","Cd_Flags","In_Flags","Sn_Flags","Sb_Flags","Te_Flags","Ba_Flags","La_Flags","Ce_Flags","Pt_Flags","Hg_Flags","Tl_Flags","Pb_Flags","Bi_Flags"
"2023-05-01 00:30:00","PM10",2007.9626,0,0,548.5002,404.8247,66.5511,41.0336,NA,NA,0,0,46.9917,0,0,1.9482,24.1554,0,0,NA,0,2.3985,NA,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,"E: Uncertainty",NA,NA,NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA
"2023-05-01 01:00:00","PM2.5",NA,0,0,564.0236,97.5663,41.9519,18.2611,0,0,0,0,16.9134,NA,0,NA,6.3273,0,0,0,NA,2.4658,NA,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,0,0,0,1.3582,0,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,NA
"2023-05-01 02:00:00","PM10",NA,0,0,766.1236,859.8802,78.1018,57.6126,NA,0,NA,0,27.6945,0,NA,1.1861,12.4916,0,0,NA,NA,2.952,NA,0,0,0,11.9543,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,"E: Uncertainty",NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,"E: Uncertainty",NA
"2023-05-01 03:00:00","PM2.5",NA,0,0,631.2677,82.3418,37.134,20.7872,NA,NA,0,0,82.7723,0,0,NA,11.0567,0,0,0,NA,1.8875,NA,0,0,0,11.6936,0,NA,0,0,NA,0,NA,0,0,0,0,0,0.9188,0,"E: Uncertainty",NA,NA,NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA
"2023-05-01 04:00:00","PM10",NA,0,0,608.4496,805.5224,76.4621,78.0979,1.7632,0,0,NA,110.2733,0,NA,2.0258,10.2489,0,0,0.7304,0,2.5568,NA,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA
"2023-05-01 05:00:00","PM2.5",672.845,0,0,534.5766,122.7995,25.7797,18.5839,NA,0,0,0,45.3401,NA,NA,2.5654,5.8489,0,0,NA,NA,1.5778,NA,0,0,0,10.9827,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty",NA,NA,"E: Uncertainty","E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,NA,NA
"2023-05-01 06:00:00","PM10",NA,0,0,584.737,961.7822,64.5224,54.5331,1.2308,NA,NA,0,94.8987,0,NA,3.7721,16.9687,0,0,0,NA,2.9213,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,1.153,0,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,NA
"2023-05-01 07:00:00","PM2.5",697.383,0,0,418.7256,264.3674,27.6871,27.0651,NA,0,NA,NA,47.9354,0,0,2.2828,19.977,0,0,0,0,1.1811,NA,0,0,0,11.3381,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty",NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,"E: Uncertainty",NA
"2023-05-01 08:00:00","PM10",996.1754,0,0,333.8931,410.0388,36.5908,51.2006,1.7091,0,0,0,82.6132,0,0,3.4073,12.5593,0,0,0,NA,1.3381,NA,0,0,0,11.5886,NA,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty",NA,NA,"E: Uncertainty",NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,NA
"2023-05-01 09:00:00","PM2.5",NA,0,0,312.8409,139.988,21.9112,21.9332,NA,0,0,NA,39.0329,NA,NA,1.971,8.8786,0,0,0,NA,1.0987,NA,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,0,0,0,0,2.4858,0,"E: Uncertainty",NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,"E: Uncertainty",NA,"E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,NA
"2023-05-01 10:00:00","PM10",NA,0,NA,305.4723,198.7631,44.5667,62.8917,2.1041,0,0,NA,77.0942,0,NA,1.7505,11.3774,0,0,1.2524,NA,2.063,NA,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,NA,NA,NA,NA,NA
"2023-05-01 11:00:00","PM2.5",0,0,NA,260.2386,42.8944,24.4773,20.0954,NA,NA,NA,0,39.4502,0,0.0063,1.4443,11.9946,0,0,0.7067,0,1.2501,NA,0,0,0,11.84,0,0,NA,NA,NA,NA,0,0,0,0,0,0,1.3375,0,NA,NA,"E: Uncertainty",NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Uncertainty",NA,NA,NA,NA,NA,NA,"E: Uncertainty","E: Uncertainty","E: Uncertainty","E: Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA
