"datetime","pm_fraction","Al","Si","P","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Sr","Y","Zr","Mo","Pd","Ag","Cd","In","Sn","Sb","Te","Ba","La","Ce","Pt","Hg","Tl","Pb","Bi","Al_Flags","Si_Flags","P_Flags","S_Flags","Cl_Flags","K_Flags","Ca_Flags","Ti_Flags","V_Flags","Cr_Flags","Mn_Flags","Fe_Flags","Co_Flags","Ni_Flags","Cu_Flags","Zn_Flags","Ga_Flags","Ge_Flags","As_Flags","Se_Flags","Br_Flags","Sr_Flags","Y_Flags","Zr_Flags","Mo_Flags","Pd_Flags","Ag_Flags","Cd_Flags","In_Flags","Sn_Flags","Sb_Flags","Te_Flags","Ba_Flags","La_Flags","Ce_Flags","Pt_Flags","Hg_Flags","Tl_Flags","Pb_Flags","Bi_Flags"
"2025-04-01 00:30:00","PM10",0,0,0,228.8947,624.9427,114.7086,147.1052,3.8629,0,2.1944,0,170.0536886,0,NA,3.98619081,15.26650291,0,0,3.743982991,NA,2.599946332,0,NA,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,7.798559221,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,"E: Conc. Uncertainty",NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,"E: Conc. Uncertainty",NA,NA,"E: Conc. Uncertainty",NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA
"2025-04-01 01:00:00","PM2.5",0,0,0,193.0244,171.851,78.2997,41.0061,NA,NA,0.9099,0,64.28630676,0,NA,2.254968133,13.98188601,0,0,1.320339104,NA,1.987059984,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,12.25463269,0,NA,NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty","E: Conc. Uncertainty",NA,NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,"E: Conc. Uncertainty",NA,"E: Conc. Uncertainty",NA,"E: Conc. Uncertainty",NA,NA,NA,NA,"E: Conc. Uncertainty",NA,"E: Conc. Uncertainty","E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA
"2025-04-01 02:00:00","PM10",0,NA,0,220.1838,496.621,99.8452,98.14,3.3452,0,1.2808,0,129.8193702,0,NA,3.133485129,10.49957308,0,0,1.614110878,NA,2.332066112,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4.68712517,0,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,"E: Conc. Uncertainty",NA,"E: Conc. Uncertainty","E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA
"2025-04-01 03:00:00","PM2.5",0,0,NA,156.4261,207.4966,58.7238,28.8845,2.0432,0,0.9437,0,50.16637623,0,0,1.441112028,6.413280748,0,0,1.881469932,NA,1.139564034,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,2.545660216,0,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty",NA,"E: Conc. Uncertainty","E: Conc. Uncertainty",NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025-04-01 04:00:00","PM10",0,0,0,164.1256,574.3216,82.8904,111.789,5.3303,NA,1.5502,0,99.05210431,0,NA,2.598431684,6.459195297,0,0,1.359858424,NA,0.957120482,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,1.46399585,0,NA,NA,NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,"E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty",NA,NA,"E: Conc. Uncertainty","E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA
"2025-04-01 05:00:00","PM2.5",0,0,NA,166.3546,135.0231,50.5225,29.4061,1.6629,0.8325,0.9624,0,46.85270798,0,NA,1.405800195,4.368667155,0,0,0.954368952,0,NA,NA,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty","E: Conc. Uncertainty",NA,NA,NA,NA,"E: Conc. Uncertainty",NA,"E: Conc. Uncertainty",NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025-04-01 06:00:00","PM10",0,0,0,345.6124,576.6413,69.735,88.9548,2.8348,1.3066,1.7342,0,114.0609354,0,NA,2.111633492,4.546607237,0,0,0.887348883,0,1.358835023,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025-04-01 07:00:00","PM2.5",0,0,0,515.5547,294.7779,47.4438,31.6335,NA,NA,0.8479,0,46.89385327,0,NA,1.164502517,3.824719101,0,0,1.229437185,0,2.305607809,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty","E: Conc. Uncertainty",NA,NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty","E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty","E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA
"2025-04-01 08:00:00","PM10",0,0,0,625.8994,1078.3006,70.5833,153.3029,3.7341,NA,2.0844,0,119.83304,0,NA,2.005758646,7.152960208,0,0,2.513323227,NA,2.556726729,NA,NA,NA,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,"E: Conc. Uncertainty",NA,"E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty",NA,NA,"E: Conc. Uncertainty",NA,"E: Conc. Uncertainty",NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA
"2025-04-01 09:00:00","PM2.5",0,0,0,640.2669,538.5523,40.1958,57.4349,2.407,0.8208,NA,0,55.15410213,0,NA,1.387387296,4.955223577,0,0,1.043901248,0,2.233773635,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty","E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA,"E: Conc. Uncertainty",NA,NA,NA,NA,NA,NA,NA,NA,NA
