"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2024-05-01,0.097,3,NA
2024-05-01 00:01:00,0.119,3.14,NA
2024-05-01 00:02:00,0.163,3.376,NA
2024-05-01 00:03:00,0.198,3.685,NA
2024-05-01 00:04:00,0.273,4.299,NA
2024-05-01 00:05:00,0.305,4.748,NA
2024-05-01 00:06:00,0.302,4.798,NA
2024-05-01 00:07:00,0.31,4.793,NA
2024-05-01 00:08:00,0.322,4.823,NA
2024-05-01 00:09:00,0.311,4.841,NA
2024-05-01 00:10:00,0.274,4.721,NA
2024-05-01 00:11:00,0.242,4.575,NA
2024-05-01 00:12:00,0.173,4.129,NA
2024-05-01 00:13:00,0.112,3.662,NA
2024-05-01 00:14:00,0.084,3.255,NA
2024-05-01 00:15:00,0.074,3.144,NA
2024-05-01 00:16:00,0.071,3.02,NA
2024-05-01 00:17:00,0.069,2.87,NA
2024-05-01 00:18:00,0.059,2.689,NA
2024-05-01 00:19:00,0.06,2.442,NA
2024-05-01 00:20:00,0.051,2.272,NA
2024-05-01 00:21:00,0.043,2.106,NA
2024-05-01 00:22:00,0.044,1.99,NA
2024-05-01 00:23:00,0.043,1.961,NA
2024-05-01 00:24:00,0.045,1.963,NA
2024-05-01 00:25:00,0.043,1.941,NA
2024-05-01 00:26:00,0.045,1.945,NA
2024-05-01 00:27:00,0.047,1.97,NA
2024-05-01 00:28:00,0.046,2,NA
2024-05-01 00:29:00,0.058,2.007,NA
2024-05-01 00:30:00,0.064,2.014,NA
2024-05-01 00:31:00,0.067,2.036,NA
2024-05-01 00:32:00,0.079,1.974,NA
2024-05-01 00:33:00,0.087,1.891,NA
2024-05-01 00:34:00,0.094,1.818,NA
2024-05-01 00:35:00,0.105,1.732,NA
2024-05-01 00:36:00,0.109,1.625,NA
2024-05-01 00:37:00,0.103,1.547,NA
2024-05-01 00:38:00,0.107,1.451,NA
2024-05-01 00:39:00,0.117,1.353,NA
2024-05-01 00:40:00,0.119,1.27,NA
2024-05-01 00:41:00,0.121,1.19,NA
2024-05-01 00:42:00,0.116,1.178,NA
2024-05-01 00:43:00,0.116,1.153,NA
2024-05-01 00:44:00,0.117,1.125,NA
2024-05-01 00:45:00,0.126,1.112,NA
2024-05-01 00:46:00,0.133,1.11,NA
2024-05-01 00:47:00,0.136,1.14,NA
2024-05-01 00:48:00,0.139,1.134,NA
2024-05-01 00:49:00,0.141,1.133,NA
2024-05-01 00:50:00,0.14,1.116,NA
2024-05-01 00:51:00,0.139,1.097,NA
2024-05-01 00:52:00,0.142,1.086,NA
2024-05-01 00:53:00,0.146,1.067,NA
2024-05-01 00:54:00,0.164,1.083,NA
2024-05-01 00:55:00,0.168,1.065,NA
2024-05-01 00:56:00,0.172,1.035,NA
2024-05-01 00:57:00,0.169,1.025,NA
2024-05-01 00:58:00,0.169,1.039,NA
2024-05-01 00:59:00,0.175,1.058,NA
2024-05-01 01:00:00,0.179,1.055,NA
2024-05-01 01:01:00,0.185,1.022,NA
2024-05-01 01:02:00,0.18,0.952,NA
2024-05-01 01:03:00,0.172,0.868,NA
2024-05-01 01:04:00,0.17,0.84,NA
2024-05-01 01:05:00,0.156,0.823,NA
2024-05-01 01:06:00,0.156,0.784,NA
2024-05-01 01:07:00,0.157,0.743,NA
2024-05-01 01:08:00,0.164,0.711,NA
2024-05-01 01:09:00,0.166,0.665,NA
2024-05-01 01:10:00,0.163,0.689,NA
2024-05-01 01:11:00,0.152,0.72,NA
2024-05-01 01:12:00,0.139,0.778,NA
2024-05-01 01:13:00,0.134,0.866,NA
2024-05-01 01:14:00,0.127,0.94,NA
2024-05-01 01:15:00,0.121,0.981,NA
2024-05-01 01:16:00,0.119,1.026,NA
2024-05-01 01:17:00,0.106,1.074,NA
2024-05-01 01:18:00,0.102,1.083,NA
2024-05-01 01:19:00,0.11,1.082,NA
2024-05-01 01:20:00,0.117,1.084,NA
2024-05-01 01:21:00,0.128,1.007,NA
2024-05-01 01:22:00,0.143,0.949,NA
2024-05-01 01:23:00,0.161,0.876,NA
2024-05-01 01:24:00,0.172,0.802,NA
2024-05-01 01:25:00,0.173,0.749,NA
2024-05-01 01:26:00,0.182,0.738,NA
2024-05-01 01:27:00,0.194,0.771,NA
2024-05-01 01:28:00,0.185,0.826,NA
2024-05-01 01:29:00,0.184,0.87,NA
2024-05-01 01:30:00,0.169,0.914,NA
2024-05-01 01:31:00,0.16,0.945,NA
2024-05-01 01:32:00,0.154,1.005,NA
2024-05-01 01:33:00,0.149,1.069,NA
2024-05-01 01:34:00,0.142,1.132,NA
2024-05-01 01:35:00,0.137,1.227,NA
2024-05-01 01:36:00,0.128,1.275,NA
2024-05-01 01:37:00,0.135,1.322,NA
2024-05-01 01:38:00,0.136,1.412,NA
2024-05-01 01:39:00,0.136,1.483,NA
2024-05-01 01:40:00,0.142,1.529,NA
2024-05-01 01:41:00,0.148,1.557,NA
2024-05-01 01:42:00,0.158,1.552,NA
2024-05-01 01:43:00,0.172,1.518,NA
2024-05-01 01:44:00,0.181,1.489,NA
2024-05-01 01:45:00,0.193,1.465,NA
2024-05-01 01:46:00,0.201,1.429,NA
2024-05-01 01:47:00,0.223,1.368,NA
2024-05-01 01:48:00,0.221,1.361,NA
2024-05-01 01:49:00,0.211,1.387,NA
2024-05-01 01:50:00,0.202,1.405,NA
2024-05-01 01:51:00,0.183,1.414,NA
2024-05-01 01:52:00,0.176,1.409,NA
2024-05-01 01:53:00,0.176,1.394,NA
2024-05-01 01:54:00,0.164,1.416,NA
2024-05-01 01:55:00,0.151,1.471,NA
2024-05-01 01:56:00,0.148,1.52,NA
2024-05-01 01:57:00,0.157,1.547,NA
2024-05-01 01:58:00,0.169,1.605,NA
2024-05-01 01:59:00,0.17,1.672,NA
2024-05-01 02:00:00,0.164,1.737,NA
2024-05-01 02:01:00,0.152,1.805,NA
2024-05-01 02:02:00,0.146,1.83,NA
2024-05-01 02:03:00,0.145,1.825,NA
2024-05-01 02:04:00,0.138,1.814,NA
2024-05-01 02:05:00,0.139,1.811,NA
2024-05-01 02:06:00,0.141,1.784,NA
2024-05-01 02:07:00,0.15,1.744,NA
2024-05-01 02:08:00,0.155,1.726,NA
2024-05-01 02:09:00,0.165,1.728,NA
2024-05-01 02:10:00,0.17,1.712,NA
2024-05-01 02:11:00,0.175,1.695,NA
2024-05-01 02:12:00,0.187,1.678,NA
2024-05-01 02:13:00,0.202,1.624,NA
2024-05-01 02:14:00,0.204,1.564,NA
2024-05-01 02:15:00,0.184,1.577,NA
2024-05-01 02:16:00,0.183,1.596,NA
2024-05-01 02:17:00,0.193,1.574,NA
2024-05-01 02:18:00,0.188,1.589,NA
2024-05-01 02:19:00,0.182,1.637,NA
2024-05-01 02:20:00,0.166,1.689,NA
2024-05-01 02:21:00,0.158,1.719,NA
2024-05-01 02:22:00,0.153,1.755,NA
2024-05-01 02:23:00,0.16,1.762,NA
2024-05-01 02:24:00,0.175,1.74,NA
2024-05-01 02:25:00,0.177,1.713,NA
2024-05-01 02:26:00,0.167,1.701,NA
2024-05-01 02:27:00,0.177,1.65,NA
2024-05-01 02:28:00,0.19,1.594,NA
2024-05-01 02:29:00,0.198,1.556,NA
2024-05-01 02:30:00,0.206,1.545,NA
2024-05-01 02:31:00,0.201,1.55,NA
2024-05-01 02:32:00,0.188,1.52,NA
2024-05-01 02:33:00,0.172,1.506,NA
2024-05-01 02:34:00,0.163,1.503,NA
2024-05-01 02:35:00,0.16,1.497,NA
2024-05-01 02:36:00,0.144,1.527,NA
2024-05-01 02:37:00,0.139,1.523,NA
2024-05-01 02:38:00,0.133,1.488,NA
2024-05-01 02:39:00,0.123,1.437,NA
2024-05-01 02:40:00,0.119,1.4,NA
2024-05-01 02:41:00,0.115,1.367,NA
2024-05-01 02:42:00,0.121,1.331,NA
2024-05-01 02:43:00,0.131,1.29,NA
2024-05-01 02:44:00,0.145,1.225,NA
2024-05-01 02:45:00,0.154,1.166,NA
2024-05-01 02:46:00,0.158,1.116,NA
2024-05-01 02:47:00,0.162,1.06,NA
2024-05-01 02:48:00,0.162,1.033,NA
2024-05-01 02:49:00,0.171,0.977,NA
2024-05-01 02:50:00,0.18,0.953,NA
2024-05-01 02:51:00,0.184,0.922,NA
2024-05-01 02:52:00,0.19,0.89,NA
2024-05-01 02:53:00,0.197,0.859,NA
2024-05-01 02:54:00,0.198,0.852,NA
2024-05-01 02:55:00,0.201,0.859,NA
2024-05-01 02:56:00,0.198,0.887,NA
2024-05-01 02:57:00,0.197,0.902,NA
2024-05-01 02:58:00,0.193,0.923,NA
2024-05-01 02:59:00,0.191,0.915,NA
2024-05-01 03:00:00,0.185,0.921,NA
2024-05-01 03:01:00,0.169,0.946,NA
2024-05-01 03:02:00,0.157,0.953,NA
2024-05-01 03:03:00,0.151,0.943,NA
2024-05-01 03:04:00,0.151,0.934,NA
2024-05-01 03:05:00,0.141,0.926,NA
2024-05-01 03:06:00,0.141,0.894,NA
2024-05-01 03:07:00,0.135,0.854,NA
2024-05-01 03:08:00,0.124,0.832,NA
2024-05-01 03:09:00,0.114,0.83,NA
2024-05-01 03:10:00,0.106,0.843,NA
2024-05-01 03:11:00,0.097,0.861,NA
2024-05-01 03:12:00,0.083,0.902,NA
2024-05-01 03:13:00,0.079,0.996,NA
2024-05-01 03:14:00,0.068,1.115,NA
2024-05-01 03:15:00,0.06,1.236,NA
2024-05-01 03:16:00,0.057,1.302,NA
2024-05-01 03:17:00,0.062,1.371,NA
2024-05-01 03:18:00,0.072,1.431,NA
2024-05-01 03:19:00,0.072,1.51,NA
2024-05-01 03:20:00,0.078,1.62,NA
2024-05-01 03:21:00,0.082,1.697,NA
2024-05-01 03:22:00,0.084,1.676,NA
2024-05-01 03:23:00,0.089,1.646,NA
2024-05-01 03:24:00,0.093,1.661,NA
2024-05-01 03:25:00,0.094,1.66,NA
2024-05-01 03:26:00,0.082,1.661,NA
2024-05-01 03:27:00,0.078,1.658,NA
2024-05-01 03:28:00,0.085,1.556,NA
2024-05-01 03:29:00,0.095,1.43,NA
2024-05-01 03:30:00,0.11,1.35,NA
2024-05-01 03:31:00,0.116,1.299,NA
2024-05-01 03:32:00,0.121,1.23,NA
2024-05-01 03:33:00,0.114,1.222,NA
2024-05-01 03:34:00,0.115,1.295,NA
2024-05-01 03:35:00,0.125,1.363,NA
2024-05-01 03:36:00,0.117,1.434,NA
2024-05-01 03:37:00,0.099,1.604,NA
2024-05-01 03:38:00,0.083,1.743,NA
2024-05-01 03:39:00,0.072,1.867,NA
2024-05-01 03:40:00,0.073,1.976,NA
2024-05-01 03:41:00,0.082,2.037,NA
2024-05-01 03:42:00,0.08,2.017,NA
2024-05-01 03:43:00,0.079,1.923,NA
2024-05-01 03:44:00,0.087,1.878,NA
2024-05-01 03:45:00,0.098,1.741,NA
2024-05-01 03:46:00,0.096,1.572,NA
2024-05-01 03:47:00,0.096,1.466,NA
2024-05-01 03:48:00,0.109,1.333,NA
2024-05-01 03:49:00,0.108,1.219,NA
2024-05-01 03:50:00,0.115,1.154,NA
2024-05-01 03:51:00,0.125,1.076,NA
2024-05-01 03:52:00,0.121,0.991,NA
2024-05-01 03:53:00,0.112,0.928,NA
2024-05-01 03:54:00,0.119,0.877,NA
2024-05-01 03:55:00,0.122,0.841,NA
2024-05-01 03:56:00,0.115,0.791,NA
2024-05-01 03:57:00,0.108,0.776,NA
2024-05-01 03:58:00,0.105,0.737,NA
2024-05-01 03:59:00,0.109,0.685,NA
2024-05-01 04:00:00,0.11,0.66,NA
2024-05-01 04:01:00,0.116,0.643,NA
2024-05-01 04:02:00,0.125,0.644,NA
2024-05-01 04:03:00,0.12,0.657,NA
2024-05-01 04:04:00,0.135,0.664,NA
2024-05-01 04:05:00,0.139,0.715,NA
2024-05-01 04:06:00,0.132,0.801,NA
2024-05-01 04:07:00,0.126,0.923,NA
2024-05-01 04:08:00,0.123,1.052,NA
2024-05-01 04:09:00,0.12,1.11,NA
2024-05-01 04:10:00,0.112,1.15,NA
2024-05-01 04:11:00,0.112,1.174,NA
2024-05-01 04:12:00,0.113,1.17,NA
2024-05-01 04:13:00,0.115,1.171,NA
2024-05-01 04:14:00,0.127,1.145,NA
2024-05-01 04:15:00,0.156,1.042,NA
2024-05-01 04:16:00,0.174,0.937,NA
2024-05-01 04:17:00,0.176,0.855,NA
2024-05-01 04:18:00,0.18,0.81,NA
2024-05-01 04:19:00,0.189,0.773,NA
2024-05-01 04:20:00,0.194,0.756,NA
2024-05-01 04:21:00,0.186,0.742,NA
2024-05-01 04:22:00,0.176,0.712,NA
2024-05-01 04:23:00,0.162,0.673,NA
2024-05-01 04:24:00,0.152,0.645,NA
2024-05-01 04:25:00,0.158,0.623,NA
2024-05-01 04:26:00,0.165,0.595,NA
2024-05-01 04:27:00,0.169,0.553,NA
2024-05-01 04:28:00,0.158,0.541,NA
2024-05-01 04:29:00,0.147,0.522,NA
2024-05-01 04:30:00,0.138,0.524,NA
2024-05-01 04:31:00,0.135,0.532,NA
2024-05-01 04:32:00,0.134,0.544,NA
2024-05-01 04:33:00,0.138,0.604,NA
2024-05-01 04:34:00,0.135,0.656,NA
2024-05-01 04:35:00,0.139,0.703,NA
2024-05-01 04:36:00,0.15,0.754,NA
2024-05-01 04:37:00,0.158,0.827,NA
2024-05-01 04:38:00,0.165,0.888,NA
2024-05-01 04:39:00,0.17,0.939,NA
2024-05-01 04:40:00,0.18,0.99,NA
