"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2024-09-01,0.1,0.578,NA
2024-09-01 00:01:00,0.102,0.564,NA
2024-09-01 00:02:00,0.092,0.532,NA
2024-09-01 00:03:00,0.084,0.489,NA
2024-09-01 00:04:00,0.075,0.444,NA
2024-09-01 00:05:00,0.062,0.399,NA
2024-09-01 00:06:00,0.059,0.359,NA
2024-09-01 00:07:00,0.064,0.326,NA
2024-09-01 00:08:00,0.063,0.32,NA
2024-09-01 00:09:00,0.062,0.334,NA
2024-09-01 00:10:00,0.069,0.322,NA
2024-09-01 00:11:00,0.088,0.31,NA
2024-09-01 00:12:00,0.101,0.323,NA
2024-09-01 00:13:00,0.106,0.315,NA
2024-09-01 00:14:00,0.109,0.292,NA
2024-09-01 00:15:00,0.109,0.274,NA
2024-09-01 00:16:00,0.1,0.257,NA
2024-09-01 00:17:00,0.104,0.218,NA
2024-09-01 00:18:00,0.097,0.179,NA
2024-09-01 00:19:00,0.089,0.158,NA
2024-09-01 00:20:00,0.083,0.153,NA
2024-09-01 00:21:00,0.081,0.147,NA
2024-09-01 00:22:00,0.09,0.134,NA
2024-09-01 00:23:00,0.097,0.128,NA
2024-09-01 00:24:00,0.102,0.113,NA
2024-09-01 00:25:00,0.097,0.09,NA
2024-09-01 00:26:00,0.088,0.079,NA
2024-09-01 00:27:00,0.09,0.09,NA
2024-09-01 00:28:00,0.091,0.097,NA
2024-09-01 00:29:00,0.09,0.087,NA
2024-09-01 00:30:00,0.09,0.091,NA
2024-09-01 00:31:00,0.091,0.085,NA
2024-09-01 00:32:00,0.094,0.068,NA
2024-09-01 00:33:00,0.094,0.067,NA
2024-09-01 00:34:00,0.104,0.066,NA
2024-09-01 00:35:00,0.112,0.06,NA
2024-09-01 00:36:00,0.105,0.051,NA
2024-09-01 00:37:00,0.108,0.054,NA
2024-09-01 00:38:00,0.116,0.06,NA
2024-09-01 00:39:00,0.123,0.064,NA
2024-09-01 00:40:00,0.122,0.068,NA
2024-09-01 00:41:00,0.116,0.069,NA
2024-09-01 00:42:00,0.12,0.062,NA
2024-09-01 00:43:00,0.101,0.068,NA
2024-09-01 00:44:00,0.097,0.076,NA
2024-09-01 00:45:00,0.101,0.086,NA
2024-09-01 00:46:00,0.101,0.096,NA
2024-09-01 00:47:00,0.091,0.093,NA
2024-09-01 00:48:00,0.086,0.084,NA
2024-09-01 00:49:00,0.091,0.094,NA
2024-09-01 00:50:00,0.097,0.102,NA
