"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2024-12-01,0.7,3.411,NA
2024-12-01 00:01:00,0.693,3.424,NA
2024-12-01 00:02:00,0.797,3.584,NA
2024-12-01 00:03:00,0.963,3.923,NA
2024-12-01 00:04:00,0.919,3.914,NA
2024-12-01 00:05:00,0.858,3.886,NA
2024-12-01 00:06:00,0.963,4.044,NA
2024-12-01 00:07:00,1.045,4.256,NA
2024-12-01 00:08:00,1.077,4.355,NA
2024-12-01 00:09:00,1.075,4.397,NA
2024-12-01 00:10:00,1.009,4.335,NA
2024-12-01 00:11:00,0.879,4.132,NA
2024-12-01 00:12:00,0.786,3.935,NA
2024-12-01 00:13:00,0.782,3.943,NA
2024-12-01 00:14:00,0.706,3.793,NA
2024-12-01 00:15:00,0.619,3.58,NA
2024-12-01 00:16:00,0.567,3.444,NA
2024-12-01 00:17:00,0.53,3.306,NA
2024-12-01 00:18:00,0.591,3.341,NA
2024-12-01 00:19:00,0.59,3.316,NA
2024-12-01 00:20:00,0.538,3.189,NA
2024-12-01 00:21:00,0.492,3.072,NA
2024-12-01 00:22:00,0.508,3.092,NA
2024-12-01 00:23:00,0.556,3.188,NA
2024-12-01 00:24:00,0.493,3.111,NA
2024-12-01 00:25:00,0.523,3.14,NA
2024-12-01 00:26:00,0.59,3.26,NA
2024-12-01 00:27:00,0.549,3.241,NA
2024-12-01 00:28:00,0.559,3.218,NA
2024-12-01 00:29:00,0.54,3.15,NA
2024-12-01 00:30:00,0.536,3.14,NA
2024-12-01 00:31:00,0.517,3.148,NA
2024-12-01 00:32:00,0.553,3.27,NA
2024-12-01 00:33:00,0.704,3.495,NA
2024-12-01 00:34:00,0.677,3.459,NA
2024-12-01 00:35:00,0.852,3.68,NA
2024-12-01 00:36:00,1.096,4.1,NA
2024-12-01 00:37:00,1.198,4.365,NA
2024-12-01 00:38:00,1.312,4.587,NA
2024-12-01 00:39:00,1.325,4.647,NA
2024-12-01 00:40:00,1.324,4.603,NA
2024-12-01 00:41:00,1.301,4.517,NA
2024-12-01 00:42:00,1.267,4.479,NA
2024-12-01 00:43:00,1.227,4.47,NA
2024-12-01 00:44:00,0.974,4.126,NA
2024-12-01 00:45:00,0.83,3.8,NA
2024-12-01 00:46:00,0.712,3.533,NA
2024-12-01 00:47:00,0.774,3.591,NA
