"Date_UTC","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm"
2023-07-01 16:00:00,"LW",0,0.0214526833910745,0.560989070332806,0,0.176258255535176,0.463383333333333,0.440466666666667,0.420183333333333,0.412633333333333,0.3903,0.363616666666667,0.364033333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-01 17:00:00,"LW",NA,NA,NA,NA,NA,0.576483333333333,0.549,0.524583333333333,0.517833333333333,0.491533333333333,0.473733333333333,0.472833333333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b"
2023-07-01 18:00:00,"LW",1.81527866623722,0,0,0.0945005423734188,0,0.62095,0.593716666666667,0.567866666666667,0.560183333333333,0.532016666666667,0.5123,0.511316666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-01 19:00:00,"LW",0,0.127491715024191,0,0.671229150641306,0,0.546183333333333,0.513466666666667,0.489133333333333,0.481016666666667,0.452866666666667,0.437433333333333,0.433816666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-01 20:00:00,"LW",0,0.00825780026452009,1.65923426348529,0.467529123395045,0,0.516916666666667,0.485233333333333,0.460983333333333,0.4513,0.425533333333333,0.409833333333333,0.40695,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-01 21:00:00,"LW",1.17508557804569,0,1.11510139798945,0.0669796452021563,0.334789396032665,0.671033333333333,0.639416666666667,0.6095,0.59895,0.568966666666667,0.56465,0.565766666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-01 22:00:00,"LW",0,0.181394149879528,0,0.462167813975792,0,0.562316666666667,0.530466666666667,0.50255,0.492416666666667,0.463166666666667,0.457216666666667,0.454733333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-01 23:00:00,"LW",0,0.0303789233266681,0.205740286111895,0.209763861054062,0.0311675279963017,0.35655,0.335433333333333,0.31795,0.31115,0.2902,0.291816666666667,0.287183333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02,NA,1.25232377504285,0.16733878090011,0,0,0.281934305563475,0.495363636363636,0.339272727272727,0.313181818181818,0.313636363636364,0.296363636363636,0.280848484848485,0.288484848484849,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 01:00:00,"LW",0,0.0690276309195245,0.816754647785022,0,0.819624741689093,0.461583333333333,0.4245,0.398416666666667,0.391983333333333,0.37175,0.37285,0.367233333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 02:00:00,"LW",0,0,1.4317336013813,0.024403337636773,0.654591030673235,0.4102,0.397583333333333,0.375033333333333,0.369683333333333,0.352183333333333,0.347633333333333,0.342166666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 03:00:00,"LW",0,0,0,0.0722921656105902,0.117023284759817,0.379933333333333,0.370166666666667,0.346516666666667,0.339983333333333,0.322333333333333,0.3175,0.3138,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 04:00:00,"LW",NA,NA,NA,NA,NA,0.253116666666667,0.2429,0.229,0.226066666666667,0.21385,0.210083333333333,0.20685,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 05:00:00,"LW",2.98784776539911,0.0245378879625885,0.89575283304528,0.254898271414412,0,0.22505,0.217216666666667,0.20485,0.20215,0.1928,0.187716666666667,0.185933333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 06:00:00,"LW",0,0.00796291868495437,0,0.372938438309339,0,0.1776,0.171133333333333,0.164083333333333,0.162883333333333,0.157666666666667,0.149135593220339,0.148366666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 07:00:00,"LW",0.93631264293077,0.189255802741215,1.99750772275107,0,0.569963644361813,0.219283333333333,0.212183333333333,0.201133333333333,0.1995,0.194933333333333,0.178283333333333,0.183133333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 08:00:00,"LW",6.00474943677082,0,0,0.817083595725684,0.625768334631653,0.252333333333333,0.2564,0.2434,0.239916666666667,0.233066666666667,0.2178,0.222233333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 09:00:00,"LW",1.64347069751697,0,0.284270914236248,0.296312954746797,0,0.168810344827586,0.163183333333333,0.15555,0.154166666666667,0.149983333333333,0.152298245614035,0.162236363636364,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 10:00:00,"LW",0,0.157146600990276,0,0.681703690625355,0,0.1377,0.13625,0.129233333333333,0.127233333333333,0.123633333333333,0.120068965517241,0.131418181818182,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 11:00:00,"LW",0,0.138853560113571,0.562844975556617,0,0.475398100720717,0.162210526315789,0.15095,0.146440677966102,0.142516666666667,0.140433333333333,0.152037037037037,0.160037735849057,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 12:00:00,"LW",1.61962047516992,0,0,0.454534049186658,0,0.170383333333333,0.164966666666667,0.15645,0.155483333333333,0.152083333333333,0.143566666666667,0.156155172413793,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 13:00:00,"LW",1.38150014922265,0.00294554591241307,0,1.00580289269912,0,0.142474576271186,0.139366666666667,0.1329,0.137103448275862,0.133881355932203,0.140722222222222,0.151075471698113,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 14:00:00,"LW",6.20718948696858,0.174614252908173,0.22031721900141,0.954006035756487,0,0.154440677966102,0.15285,0.146683333333333,0.145833333333333,0.142783333333333,0.151381818181818,0.148448275862069,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 15:00:00,"LW",6.62248643361242,0.1079520912447,1.0229554248003,0,0,0.126237288135593,0.12205,0.115883333333333,0.11545,0.11275,0.130403846153846,0.129888888888889,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 16:00:00,"LW",0,0.0176614616204779,1.6565221928076,0,0.219969008063886,0.155833333333333,0.154716666666667,0.146733333333333,0.14495,0.141633333333333,0.138966666666667,0.145948275862069,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 17:00:00,"LW",0,0,1.19386326573503,0,0,0.169183333333333,0.163833333333333,0.153766666666667,0.151866666666667,0.1457,0.1453,0.147016666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 18:00:00,"LW",3.93594848261313,0.119278401105791,2.81495072620758,0.2369621777599,0.891403463229872,0.213066666666667,0.218433333333333,0.207433333333333,0.204316666666667,0.19695,0.198166666666667,0.1992,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 19:00:00,"LW",0.901829379634592,0,0,0.255289605111086,0,0.397483333333333,0.4061,0.384783333333333,0.3802,0.3654,0.36915,0.3694,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 20:00:00,"LW",0,0,1.5528303507445,0.591604311885619,0,0.477966666666667,0.49245,0.46715,0.4619,0.445033333333333,0.449066666666667,0.451033333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 21:00:00,"LW",0,0.0693687078546317,0,0,0.665220434167561,0.35955,0.367066666666667,0.350083333333333,0.347283333333333,0.333766666666667,0.339816666666667,0.339583333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 22:00:00,"LW",3.15308327685195,0.0894478931506791,3.22656254833404,0.301998685401601,0.190358306146296,0.327283333333333,0.348483333333333,0.339266666666667,0.3413,0.330233333333333,0.337,0.336516666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-02 23:00:00,"LW",0,0.0344255055717714,0,0,0,0.132466666666667,0.130383333333333,0.124583333333333,0.123916666666667,0.1175,0.123816666666667,0.121033333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03,NA,2.59932596448634,0.00699269979487581,2.94817580967227,1.0629791002338,0,0.13485,0.1275,0.119783333333333,0.117883333333333,0.110533333333333,0.114883333333333,0.113366666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 01:00:00,"LW",1.69816593093263,0.0597655567824987,0.708643518443906,0.10382909724235,0,0.11345,0.110583333333333,0.10485,0.102816666666667,0.0967333333333333,0.102066666666667,0.0993,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 02:00:00,"LW",0,0.105947712977268,0,0,0,0.11895,0.11425,0.108133333333333,0.106616666666667,0.1,0.101783333333333,0.1003,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 03:00:00,"LW",5.82389537399132,0,0,1.06946547855244,0,0.125733333333333,0.124116666666667,0.118383333333333,0.11825,0.11225,0.115516666666667,0.1142,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 04:00:00,"LW",0.118150330095132,0.119571535518825,1.71564631366516,0,0.498479699786994,0.145666666666667,0.146233333333333,0.139366666666667,0.137133333333333,0.1315,0.133766666666667,0.133583333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 05:00:00,"LW",0,0,0,1.5273291587434,1.4382165833301,0.15555,0.156883333333333,0.14995,0.1494,0.14255,0.144333333333333,0.144533333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 06:00:00,"LW",3.7671465678576,0.0786025523051551,0,0.367494914221851,0,0.187216666666667,0.188416666666667,0.18015,0.1788,0.1738,0.173733333333333,0.1763,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 07:00:00,"LW",0,0.0872699576145162,0.726896068402478,0.269651062826981,0.257642369174612,0.232616666666667,0.2254,0.21315,0.21015,0.203083333333333,0.203135593220339,0.210603448275862,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 08:00:00,"LW",1.37176099555906,0.224909514030424,0,0,0.312008776807186,0.171933333333333,0.1677,0.1607,0.160266666666667,0.158813559322034,0.153542372881356,0.158576271186441,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 09:00:00,"LW",0,0,0.778898922726758,0.529687623298668,0,0.16505,0.16005,0.1523,0.151516666666667,0.14785,0.14305,0.149305084745763,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 10:00:00,"LW",0,0.16707955476485,1.60307745361138,0.862457073831365,0,0.236116666666667,0.22885,0.219266666666667,0.217833333333333,0.212016666666667,0.20975,0.21465,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 11:00:00,"LW",NA,NA,NA,NA,NA,0.315516666666667,0.314016666666667,0.3001,0.297533333333333,0.28745,0.284233333333333,0.286766666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 12:00:00,"LW",0.268486341588494,0,0,1.14706596856318,0.814709011224119,0.229549019607843,0.206072727272727,0.198888888888889,0.192581818181818,0.197730769230769,0.211916666666667,0.218520833333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 13:00:00,"LW",0,0.164580882086254,2.23764386611462,1.14443835566739,0,0.158052631578947,0.141559322033898,0.136948275862069,0.132881355932203,0.135859649122807,0.139072727272727,0.147037037037037,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 14:00:00,"LW",6.55513978247747,0,0,0.0193796919784743,0.111302375467848,0.162509090909091,0.143915254237288,0.139206896551724,0.140368421052632,0.138736842105263,0.141134615384615,0.152,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 15:00:00,"LW",2.92638838476848,0,1.39455269457101,1.19454696589263,0.0853400137823834,0.16545,0.1605,0.153383333333333,0.151416666666667,0.150133333333333,0.152263157894737,0.159245614035088,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 16:00:00,"LW",0,0.026393403261124,0,0,0.0233146103745685,0.150413793103448,0.148169491525424,0.141576271186441,0.142775862068966,0.138474576271186,0.143963636363636,0.156,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 17:00:00,"LW",3.96876723919491,0,0,0.0022439582060237,0,0.157263157894737,0.148166666666667,0.144,0.142186440677966,0.139389830508475,0.150418181818182,0.159358490566038,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 18:00:00,"LW",1.43507134386986,0.288215922495356,0,0,0.446432568851913,0.138728813559322,0.140847457627119,0.1323,0.1309,0.125716666666667,0.13098275862069,0.132396551724138,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 19:00:00,"LW",4.09285449606001,0,0,0,0,0.149166666666667,0.143716666666667,0.13635,0.135183333333333,0.128283333333333,0.136716666666667,0.136016666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 20:00:00,"LW",4.67046960924879,0.0790665829709177,0,0.499626706558061,0.141334795714483,0.17665,0.169566666666667,0.161316666666667,0.16015,0.15245,0.161733333333333,0.159633333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 21:00:00,"LW",3.85917095430546,0,0.589974585448736,0.271857367074765,0,0.182483333333333,0.17495,0.1657,0.163416666666667,0.1548,0.16215,0.1604,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 22:00:00,"LW",0,0.0442026768011967,1.61558539420785,0,0.268757399406174,0.161416666666667,0.154416666666667,0.146766666666667,0.14525,0.1365,0.144333333333333,0.141383333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-03 23:00:00,"LW",NA,NA,NA,NA,NA,0.158016666666667,0.148116666666667,0.141166666666667,0.13885,0.131,0.141766666666667,0.139733333333333,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04,NA,0,0.108910128787801,0.881135939501249,0,0,0.170866666666667,0.1633,0.155366666666667,0.15285,0.145766666666667,0.150166666666667,0.147866666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 01:00:00,"LW",0,0.0032846800604381,1.56549894270591,0.743191245322023,0,0.128966666666667,0.121716666666667,0.1166,0.116383333333333,0.1089,0.1141,0.113833333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 02:00:00,"LW",NA,NA,NA,NA,NA,0.127366666666667,0.122416666666667,0.11685,0.1159,0.1112,0.1135,0.113166666666667,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 03:00:00,"LW",0,0.0867964435113282,0.156824114459979,0.15714811528878,0,0.161183333333333,0.1578,0.152316666666667,0.152216666666667,0.1469,0.152716666666667,0.153483333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 04:00:00,"LW",3.15520469056211,0,0.456239417915394,0.518155131817179,0,0.1493,0.148316666666667,0.1428,0.141516666666667,0.136116666666667,0.139033333333333,0.139283333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 05:00:00,"LW",0,0,0.666137912401437,0.380761483768675,0.76667856391232,0.206101694915254,0.201491525423729,0.19371186440678,0.19264406779661,0.184898305084746,0.19135593220339,0.192491525423729,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 06:00:00,"LW",8.44912936344898,0,0,0.34267101032351,0,0.235683333333333,0.2317,0.222866666666667,0.221333333333333,0.214033333333333,0.2118,0.220169491525424,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 07:00:00,"LW",0,0.0507172973003395,1.64504916795728,0.171644248250395,0,0.247,0.24305,0.2335,0.231916666666667,0.2261,0.223233333333333,0.22765,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 08:00:00,"LW",7.84841849666938,0.0919825229487626,0,0,0,0.2832,0.27965,0.2675,0.2646,0.25615,0.25085,0.257,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 09:00:00,"LW",7.85485610277455,0,0,0.655466162405018,0.343890572566156,0.353316666666667,0.346033333333333,0.329583333333333,0.324033333333333,0.312483333333333,0.3104,0.314366666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 10:00:00,"LW",0.989858110533992,0.00801709513800548,0,0.307344473166607,0,0.340983333333333,0.330416666666667,0.314933333333333,0.31105,0.300516666666667,0.297116666666667,0.3019,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 11:00:00,"LW",0,0,0,0,0.280924775098796,0.405383333333333,0.399633333333333,0.384366666666667,0.37985,0.367183333333333,0.361733333333333,0.367616666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 12:00:00,"LW",0.401664027324865,8.51223812342756e-05,0.313194236489793,0.244211635827889,0.396886961132209,0.407433333333333,0.394683333333333,0.378616666666667,0.3747,0.363283333333333,0.3555,0.3617,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 13:00:00,"LW",0,0,1.52294277534293,0.401910665593088,1.09669831960725,0.3993,0.38205,0.361783333333333,0.35395,0.340833333333333,0.330516666666667,0.335433333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 14:00:00,"LW",1.79640476673083,0.18015325027068,0,0,0,0.396383333333333,0.384333333333333,0.365616666666667,0.358583333333333,0.344216666666667,0.337966666666667,0.341683333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 15:00:00,"LW",0,0,1.20423416875657,0,0.149009680414469,0.412316666666667,0.393966666666667,0.374383333333333,0.368233333333333,0.3498,0.349466666666667,0.348816666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 16:00:00,"LW",0,0.142383112365782,0.736238178732031,0.733781064822961,0.505074409078139,0.43465,0.412966666666667,0.393,0.3874,0.372183333333333,0.367866666666667,0.3716,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 17:00:00,"LW",0,0,0.35650725691926,0,1.01888827682949,0.530333333333333,0.507116666666667,0.485183333333333,0.4773,0.46065,0.457283333333333,0.464966666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 18:00:00,"LW",0.0697352351752682,0,0.607786721883132,0,0,0.751133333333333,0.72675,0.6944,0.68465,0.661533333333333,0.658133333333333,0.667383333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 19:00:00,"LW",6.1502727491884,0.16140351980847,0.0133462419451132,0.685265209390001,0.915565713649297,0.61975,0.595583333333333,0.5671,0.557883333333333,0.535783333333333,0.529083333333333,0.5337,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 20:00:00,"LW",0,0.136803060438124,2.80993807661541,0,0,0.394166666666667,0.377883333333333,0.358516666666667,0.35045,0.337016666666667,0.335133333333333,0.338816666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 21:00:00,"LW",NA,NA,NA,NA,NA,0.343833333333333,0.322,0.303633333333333,0.297516666666667,0.284583333333333,0.2876,0.29115,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 22:00:00,"LW",2.27182547563857,0.0334808648846521,1.33762365986387,0,0.472611766406521,0.382233333333333,0.3617,0.343016666666667,0.335183333333333,0.32025,0.321416666666667,0.32285,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-04 23:00:00,"LW",NA,NA,NA,NA,NA,0.47615,0.450716666666667,0.4272,0.419066666666667,0.398683333333333,0.403316666666667,0.40435,"0b","0b","0b","0b","0b","1b","1b","1b","1b","1b","1b","1b"
2023-07-05,NA,0,0.0206945371149092,0.190739917345488,0.514040076554619,0.376427999317387,0.3564,0.3272,0.307266666666667,0.299533333333333,0.283216666666667,0.289133333333333,0.2874,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-05 01:00:00,"LW",0,0,0.844745308168331,0.0289146122932092,0,NA,NA,NA,NA,NA,NA,NA,"3b","3b","3b","3b","2b","3","3","3","3","3","3","3"
2023-07-05 02:00:00,"LW",2.01386294076909,0,0.2877679207172,0.0772658233238625,0.189560973584023,NA,NA,NA,NA,NA,NA,NA,"3b","3b","3b","3b","2b","3","3","3","3","3","3","3"
2023-07-05 03:00:00,"LW",1.01946165672909,0.0137850181504758,0.701648496686246,0,0,0.158083333333333,0.159116666666667,0.1527,0.151233333333333,0.141366666666667,0.149883333333333,0.147066666666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-05 04:00:00,"LW",2.33857828457342,0.0873588614751548,0,0.440331095543432,1.06158608571577,0.321553571428571,0.302571428571429,0.294321428571429,0.294017857142857,0.283392857142857,0.295482142857143,0.299571428571429,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-05 05:00:00,"LW",0,0.0218768802425026,0.335475908908333,0.371468437880992,0,0.335866666666667,0.249616666666667,0.2334,0.231166666666667,0.222416666666667,0.219766666666667,0.224083333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
2023-07-05 06:00:00,"LW",1.10476361199161,0.196846704463162,0,0.729860431882647,0,0.433216666666667,0.43235,0.405816666666667,0.400783333333333,0.387116666666667,0.382566666666667,0.386283333333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b"
