"Date_UTC","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","PM1","PM2p5","PM10","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2020-05-01,"BAQS",0.830929575896068,0.208433701809533,0.421293307336494,0.140083117076489,0.0115415046371671,0.269983333333333,0.203683333333333,0.181366666666667,0.170833333333333,0.529872727272727,0.1468,0.144816666666667,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 01:00:00,"BAQS",0.852091929165716,0.237830427386536,0.435294987359687,0.188411850370467,0,0.164016666666667,0.131966666666667,0.119316666666667,0.113566666666667,0.228728813559322,0.0916,0.09615,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 02:00:00,"BAQS",0.735214083840223,0.107285623062583,0.33205468635097,0.126607830116328,0.0172260565207451,0.107983333333333,0.120183333333333,0.111283333333333,0.108033333333333,0.657711538461538,0.10365,0.1005,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 03:00:00,"BAQS",0.53193539110903,0.295180549724202,0.483992761560672,0.173843222605578,0.0276874332994387,0.148466666666667,0.13265,0.123083333333333,0.119733333333333,0.626388888888889,0.107666666666667,0.1063,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 04:00:00,"BAQS",0.886648372132709,0.300171720323468,0.419898489657087,0.22123465618061,0.00166181576554405,0.297266666666667,0.2651,0.245016666666667,0.236283333333333,0.620462962962963,0.201016666666667,0.20575,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 05:00:00,"BAQS",1.84885368012484,0.325401605459832,0.928003971830758,0.396735945926119,0.027405279810382,0.879333333333333,0.850683333333333,0.797516666666667,0.778783333333333,0.906655172413793,0.71625,0.73085,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 06:00:00,"BAQS",1.55693938800542,0.496540484516923,0.858198150959312,0.512972338686949,0.0667928678070815,0.398383333333333,0.397533333333333,0.373233333333333,0.36415,0.350166666666667,0.324166666666667,0.3344,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 07:00:00,"BAQS",2.00158689852569,0.47886284793497,0.925442973819194,0.670116854891565,0.00203890340320362,0.43775,0.469383333333333,0.442966666666667,0.4327,2.83884444444444,0.40875,0.4044,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 08:00:00,"BAQS",2.33367039898479,0.576107714799911,1.42998825673261,0.82448912984286,0.00402814136616702,0.552066666666667,0.550733333333333,0.518916666666667,0.50945,10.2142,0.47595,0.472366666666667,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 09:00:00,"BAQS",2.12069545171214,0.608984239580101,1.42059820512716,0.883326506137586,0.0362836286481421,0.463766666666667,0.461366666666667,0.4321,0.417316666666667,2.41550943396226,0.382583333333333,0.381383333333333,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 10:00:00,"BAQS",2.12823352753129,0.535478069400009,1.70956530133303,0.651341105870316,0.0137940908711923,0.457883333333333,0.454433333333333,0.427283333333333,0.417783333333333,2.435,0.399677966101695,0.395593220338983,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 11:00:00,"BAQS",1.89615618858944,0.558735358796522,1.17227861399031,0.445164324592872,0.0137783852093204,0.446413793103448,0.43101724137931,0.400603448275862,0.397421052631579,0.947754716981132,0.420588235294118,0.404132075471698,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 12:00:00,"BAQS",2.41466863365848,0.435518799203031,1.60833593185329,0.561122718445776,0,0.484259259259259,0.421553571428571,0.393090909090909,0.386944444444444,0.603730769230769,0.37643137254902,0.38972,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 13:00:00,"BAQS",1.54364034410891,0.353632936255005,1.51613372880949,0.145278012368842,0,0.264555555555556,0.25462962962963,0.22375,0.223527272727273,0.297450980392157,0.2393,0.23492,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 14:00:00,"BAQS",1.57947299016637,0.346663608060497,1.47022409148351,0.113354666834151,0.00440102266117994,0.280553571428571,0.260120689655172,0.242189655172414,0.239157894736842,0.221157894736842,0.246074074074074,0.249433962264151,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 15:00:00,"BAQS",1.37931123430626,0.211611482809292,1.13771166597378,0.0995977468552658,0,0.44419298245614,0.411603448275862,0.380603448275862,0.367586206896552,2.93841304347826,0.342964912280702,0.356054545454545,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 16:00:00,"BAQS",1.61631536277326,0.353497151756733,1.15299195600215,0.119202371460641,0,0.372942307692308,0.334796296296296,0.304163636363636,0.30688679245283,3.30409523809524,0.30572,0.320938775510204,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 17:00:00,"BAQS",1.28292358775277,0.2418112318065,1.18125723276191,0.0967679708267866,0.0116951101853567,0.259474576271186,0.248084745762712,0.230203389830508,0.221627118644068,0.518592592592593,0.227264150943396,0.233865384615385,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
2020-05-01 18:00:00,"BAQS",1.5721885513216,0.318992907064588,1.08506694543263,0.0997000283929491,0,0.268616666666667,0.244316666666667,0.225816666666667,0.2175,0.206576271186441,0.202689655172414,0.210210526315789,NA,NA,NA,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",0,0,0
