"Date_UTC","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","PM1","PM2p5","PM10","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2023-04-01,"BAQS",0,0.659167028626885,0.745805207405765,0.362665375822212,0.0309072620230683,0.580416666666667,0.555466666666667,0.527016666666667,0.515883333333333,0.490216666666667,0.4817,0.48765,6.96243505,7.7058563,9.22695245,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 01:00:00,"BAQS",0.280455325356463,0,0,0.47443754245853,0,0.4986,0.479916666666667,0.45425,0.446483333333333,0.425316666666667,0.417983333333333,0.421733333333333,7.32127205,7.90005068333333,8.77100736666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 02:00:00,"BAQS",0.525957817581158,0.384489616551282,0,0.323054004605816,0.0665220014828765,0.272661016949153,0.259366666666667,0.24595,0.244,0.227933333333333,0.225559322033898,0.227949152542373,8.01287755,8.57785961666667,9.64434511666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 03:00:00,"BAQS",0,0.263365943273901,1.04692769421766,0.0564794291063534,0,0.136683333333333,0.139483333333333,0.131233333333333,0.12875,0.123283333333333,0.123116666666667,0.12455,8.75682416666667,9.35833421666667,11.1199819333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 04:00:00,"BAQS",2.03696240396107,0.13257426462892,0.406941183532255,0.128022943249621,0.0949899264855406,0.152683333333333,0.152983333333333,0.145933333333333,0.143083333333333,0.134266666666667,0.136733333333333,0.136616666666667,6.16062831666667,6.61658,7.30162501666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 05:00:00,"BAQS",0.987216356101163,0,0,0.0651734048130629,0,0.185833333333333,0.189533333333333,0.182466666666667,0.180716666666667,0.170216666666667,0.174366666666667,0.174033333333333,3.59329998333333,4.0355937,4.50032205,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 06:00:00,"BAQS",0.246614270658448,0.909519573057744,0.0252617733602235,0.305644574828936,0.0595809113804933,0.188333333333333,0.18815,0.178833333333333,0.175166666666667,0.165333333333333,0.1687,0.168416666666667,3.57042478333333,4.03577978333333,4.62312248333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 07:00:00,"BAQS",0,1.0798202892718,0.154613237265171,0.349402621378204,0.00192980074733843,0.25615,0.25725,0.243583333333333,0.237316666666667,0.223516666666667,0.2286,0.228966666666667,4.7538736,5.19560616666667,5.61042281666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 08:00:00,"BAQS",0,0,0.240867522453629,0.121553500424769,0,0.281482142857143,0.256357142857143,0.241875,0.237803571428571,0.222535714285714,0.224982142857143,0.232909090909091,4.81353083333333,5.40663568333333,6.29735813333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 09:00:00,"BAQS",0.0172440693448035,0,0,0.0161092030368057,0,0.347683333333333,0.270966666666667,0.25225,0.248816666666667,0.236883333333333,0.2321,0.233633333333333,3.51304723333333,4.15280578333333,5.06705135,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 10:00:00,"BAQS",1.46699015339636,0.152815896561527,0,0.177892418536903,0.0208269079248794,0.261183333333333,0.248383333333333,0.232866666666667,0.229683333333333,0.22125,0.21545,0.216933333333333,2.48928625,2.96987748333333,3.65473561666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 11:00:00,"BAQS",0,0.424801222037339,1.18068832627718,0.00748932644490169,0.0564133575583517,0.264566666666667,0.251383333333333,0.233116666666667,0.228716666666667,0.220566666666667,0.208833333333333,0.212766666666667,2.1704687,2.62446033333333,3.86514878333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 12:00:00,"BAQS",0.954068070197965,0.533434973370477,0.890782661920397,0.260857548436948,0,0.415483333333333,0.408166666666667,0.382933333333333,0.376783333333333,0.364233333333333,0.348983333333333,0.35365,2.24556846666667,2.76708775,4.24770803333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 13:00:00,"BAQS",0.872605160643669,0,0,0.379614227951099,0,0.4545,0.452683333333333,0.4224,0.413466666666667,0.396666666666667,0.378233333333333,0.382533333333333,2.35253156666667,2.9538347,5.03443811666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 14:00:00,"BAQS",3.36131339833527,0,0,0.381587222086961,0.057809646244441,0.383,0.380766666666667,0.356533333333333,0.348616666666667,0.334083333333333,0.322316666666667,0.325916666666667,3.48617453333333,4.11171026666667,5.89469971666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 15:00:00,"BAQS",1.60090168446351,0.877805780019513,0,0.381329810119941,0,0.3969,0.399133333333333,0.374883333333333,0.367783333333333,0.35395,0.34415,0.346283333333333,2.17291151666667,2.79129941666667,5.21946415,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 16:00:00,"BAQS",2.74711152074387,0.912025490031603,0.419397321992737,0.167483012387195,0,0.381533333333333,0.3818,0.3587,0.351383333333333,0.3368,0.3288,0.330966666666667,1.93966628333333,2.43299296666667,4.1236617,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 17:00:00,"BAQS",0,0.860715689815674,0.605365797416818,0.28419847783754,0,0.417133333333333,0.392183333333333,0.362116666666667,0.35075,0.33345,0.322266666666667,0.322216666666667,1.28333035,1.66333378333333,3.23954503333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 18:00:00,"BAQS",1.72207901651014,0,0.394255584381866,0.111520657824309,0,0.583633333333333,0.534833333333333,0.488566666666667,0.47105,0.444966666666667,0.428566666666667,0.429116666666667,1.23898348333333,1.57211033333333,2.86126728333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 19:00:00,"BAQS",1.7702538594997,0,0.0312425757046196,0.116117182001113,0,0.56675,0.521516666666667,0.478166666666667,0.462233333333333,0.435466666666667,0.42225,0.420116666666667,1.83962085,2.25579411666667,3.5483189,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 20:00:00,"BAQS",2.28627722156869,0.126823465794094,0,0.282489656435708,0.0363126198892154,0.706633333333333,0.660183333333333,0.610666666666667,0.592566666666667,0.5608,0.543933333333333,0.544216666666667,2.4793675,2.88880668333333,3.74738895,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 21:00:00,"BAQS",2.85872273763151,0,0.748140585504906,0.247178509594037,0,0.487916666666667,0.44945,0.41485,0.40185,0.377816666666667,0.365183333333333,0.36425,2.93203708333333,3.493751,4.40652615,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2023-04-01 22:00:00,"BAQS",0.266340912318185,0.411663978565198,0.502647994701962,0.204486536892925,0.131259571568752,0.547583333333333,0.49455,0.45475,0.4382,0.411716666666667,0.3967,0.395366666666667,4.3452365,5.17785866666667,6.50002661666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
