"Date_UTC","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","PM1","PM2p5","PM10","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2019-08-01,"BAQS",3.71282642688055,1.28283806029143,2.46769358971021,0.867418857855539,0.02260290292249,0.404683333333333,0.415316666666667,0.400333333333333,0.399116666666667,0.376916666666667,0.3823,0.381766666666667,6.55304553333333,7.76233101666667,10.5959176166667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2019-08-01 01:00:00,"BAQS",3.29828483363696,1.18782745385486,2.45841809280763,0.921955126557816,0.085562986341627,0.393516666666667,0.399216666666667,0.383783333333333,0.3821,0.361666666666667,0.36455,0.365816666666667,6.8576229,8.07618715,11.0726738,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2019-08-01 02:00:00,"BAQS",3.43717016279428,1.50367335546662,2.25504589477163,1.2740043288469,0.061416521473664,0.365883333333333,0.373433333333333,0.3619,0.360433333333333,0.341983333333333,0.346316666666667,0.347366666666667,7.26565625,8.40551793333333,11.1307504166667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2019-08-01 03:00:00,"BAQS",3.37455656709951,1.44822872524862,2.4682064201901,1.23161705618762,0.0978779277937576,0.348533333333333,0.358833333333333,0.347283333333333,0.346966666666667,0.32895,0.3316,0.3328,7.77168755,9.03800035,12.9159592333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2019-08-01 04:00:00,"BAQS",3.57500293529867,1.5621293007389,2.45462467252776,1.21214189555534,0.0532519927140243,0.3401,0.3504,0.340366666666667,0.339016666666667,0.323316666666667,0.326566666666667,0.328666666666667,7.8335594,9.09317506666667,12.6070318166667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2019-08-01 05:00:00,"BAQS",3.03880917979044,1.83482075322692,2.51083626985296,1.39442878459206,0.0901212909475273,0.6138,0.656466666666667,0.636716666666667,0.63835,0.61155,0.625266666666667,0.632483333333333,7.17153605,8.42107593333333,11.4407383166667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2019-08-01 06:00:00,"BAQS",2.55786478075288,1.60056891476599,2.80401403236542,0.946604150249336,0.0459616943822581,0.669483333333333,0.688166666666667,0.660616666666667,0.655083333333333,0.6244,0.625716666666667,0.633483333333333,7.64330421666667,9.21022295,13.1867169333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2019-08-01 07:00:00,"BAQS",2.31239904125481,1.50023492721104,2.99488851456585,0.671651174312004,0.0764252865918208,0.748913793103448,0.770379310344828,0.737948275862069,0.7285,0.693896551724138,0.688172413793103,0.699086206896552,7.3769117,9.20325803333333,13.2952163833333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2019-08-01 08:00:00,"BAQS",1.61379946125584,1.90735842427058,3.21878775469696,0.991071564975354,0.188791992590087,0.98801724137931,0.889344827586207,0.842206896551724,0.834862068965517,0.805051724137931,0.790224137931035,0.801155172413793,7.84223681666667,9.84647531666667,14.2750389666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2019-08-01 09:00:00,"BAQS",2.50429943125738,1.6444948646609,3.92920175924439,0.973928109148536,0.126558231915664,0.841766666666667,0.827483333333333,0.775766666666667,0.760666666666667,0.728433333333333,0.716966666666667,0.72225,9.32640086666667,11.74981095,15.8669921,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
