"Date_UTC","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","PM1","PM2p5","PM10","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2024-07-01,"BAQS",0.070878291644267,1.18019873025446,1.43957693019746,0.507649641350813,0.282269994830514,0.256816666666667,0.2437,0.23055,0.227016666666667,0.246766666666667,0.232866666666667,0.231433333333333,2.60290481666667,3.94693145,6.81656115,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-07-01 01:00:00,"BAQS",0.828407419437198,0.829786210417353,0,0.577176400693646,0.430434096430298,0.224133333333333,0.207716666666667,0.195566666666667,0.192633333333333,0.20865,0.1971,0.19605,2.25194238333333,3.4085821,6.13065603333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-07-01 02:00:00,"BAQS",0.000777451065645793,0.979298259149406,0.19846498773466,0.405987877287327,0.213830106552198,0.173766666666667,0.161716666666667,0.1515,0.148883333333333,0.160433333333333,0.152766666666667,0.15125,2.54443943333333,3.72599378333333,6.4729467,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-07-01 03:00:00,"BAQS",0.997764608462733,0.436687454742566,0,0.424218864096624,0.191671453494054,0.119333333333333,0.1129,0.105916666666667,0.103733333333333,0.113833333333333,0.105316666666667,0.102983333333333,2.68342135,3.81273888333333,6.42085325,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-07-01 04:00:00,"BAQS",0,1.23549403457537,0.794946433407726,0.553533960422745,0.208117233537863,0.162283333333333,0.1533,0.145683333333333,0.143366666666667,0.1559,0.152783333333333,0.1524,2.39088698333333,3.34092626666667,5.0912273,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-07-01 05:00:00,"BAQS",0,1.28187847869987,0.16048440319307,0.664847437809953,0.281350163630433,0.345683333333333,0.340133333333333,0.3226,0.31955,0.349383333333333,0.328183333333333,0.33055,1.90308333333333,2.65506048333333,4.17907386666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-07-01 06:00:00,"BAQS",0.728019150631929,1.16784323066592,1.03106562188606,0.749533342147928,0.248800405348521,0.242733333333333,0.235983333333333,0.224883333333333,0.222416666666667,0.245216666666667,0.229016666666667,0.231066666666667,1.85103975,2.50214291666667,3.87984346666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-07-01 07:00:00,"BAQS",2.20509118380787,0.324691645549024,0,0.468445721998173,0.23941393966144,0.244,0.229083333333333,0.218466666666667,0.224689655172414,0.244542372881356,0.230526315789474,0.236122807017544,1.96231786666667,2.69141995,4.22107593333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-07-01 08:00:00,"BAQS",0,0,0,0.665550273397299,0.0691564085461471,0.367733333333333,0.34905,0.33135,0.327133333333333,0.364416666666667,0.324083333333333,0.333266666666667,2.13884681666667,3.1282248,5.72268508333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-07-01 09:00:00,"BAQS",1.03708107653765,2.3622507264114,0,0.712940547919322,0.160774661548605,0.315416666666667,0.295633333333333,0.2797,0.276166666666667,0.30855,0.27285,0.2813,2.79375998333333,4.00462955,7.20099856666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-07-01 10:00:00,"BAQS",3.04794632312809,1.24345233018622,0.695336887315857,0.783678279331159,0.083892540180856,0.32655,0.310916666666667,0.2967,0.2939,0.330016666666667,0.29695,0.30515,3.4699835,5.01207696666667,9.4316024,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-07-01 11:00:00,"BAQS",0.343724364799777,0,1.04649248387062,0.726365350450928,0.149955802221413,0.465833333333333,0.452016666666667,0.431733333333333,0.427366666666667,0.4776,0.4348,0.4433,3.63668661666667,5.37349701666667,8.58081675,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-07-01 12:00:00,"BAQS",1.58399000655994,0,0,0.41308300565832,0.0645259913051729,0.257166666666667,0.24815,0.235416666666667,0.2329,0.259116666666667,0.233766666666667,0.244152542372881,3.82980248333333,5.54659405,9.28220161666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-07-01 13:00:00,"BAQS",1.58881688372096,0.38414472307418,0.571257657872715,0.072812644830461,0.00716332622245882,0.192271186440678,0.183423728813559,0.174067796610169,0.170186440677966,0.189949152542373,0.170372881355932,0.174237288135593,3.3624767,4.83970495,9.36440606666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-07-01 14:00:00,"BAQS",1.81001162609449,1.69947048789976,0,0.0860739505878837,0.0495491550827933,0.237847457627119,0.21425,0.20175,0.1983,0.2209,0.207758620689655,0.209203389830508,1.51286896666667,2.32419486666667,6.59542683333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
