"Date_UTC","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","PM1","PM2p5","PM10","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2024-08-01,"BAQS",0,1.38015427946424,1.35719250093759,0.180870555953408,0,0.360016666666667,0.358066666666667,0.337616666666667,0.331116666666667,0.31145,0.311816666666667,0.307333333333333,7.0944705,8.70576421666667,16.2969121,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-08-01 01:00:00,"BAQS",0,0.579981640037521,0.308195390737806,0.180978673756266,0.0541880594425621,0.38285,0.373966666666667,0.3504,0.343033333333333,0.32135,0.322016666666667,0.317816666666667,5.15846803333333,6.53561793333333,13.2550720333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-08-01 02:00:00,"BAQS",0,0.480018276069378,0.864860611007062,0.283034109546129,0,0.397216666666667,0.3891,0.365816666666667,0.35855,0.335766666666667,0.339383333333333,0.334983333333333,4.07826843333333,5.2824598,11.6129615833333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-08-01 03:00:00,"BAQS",0.699859336583238,0.0630717589178203,0.458394004617957,0.243413212071897,0.0526457480902657,0.409816666666667,0.402766666666667,0.378816666666667,0.3715,0.346183333333333,0.349816666666667,0.344633333333333,3.968216,5.17829048333333,11.0192343,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-08-01 04:00:00,"BAQS",1.22591767285268,0.527409266471245,0.00206594030313874,0.155663944189789,0,0.455933333333333,0.45025,0.426816666666667,0.420933333333333,0.393183333333333,0.400683333333333,0.394333333333333,3.8928336,5.1048473,10.3862351333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-08-01 05:00:00,"BAQS",0.718331703243386,0.408992099695469,0,0.610342586578318,0.0470644458297756,0.599616666666667,0.607816666666667,0.578383333333333,0.572133333333333,0.534916666666667,0.543233333333333,0.538433333333333,3.91697076666667,4.95327303333333,9.03167765,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-08-01 06:00:00,"BAQS",1.73284979167415,0.692702675113477,0.205132846400769,1.03036653233117,0.0244168144301651,0.836616666666667,0.8487,0.807833333333333,0.797466666666667,0.745383333333333,0.764716666666667,0.7597,4.1388781,5.31872476666667,9.81982075,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-08-01 07:00:00,"BAQS",0,1.46971210154307,0,1.23009675390839,0.0328175047395499,2.32058333333333,2.4051,2.29805,2.27696666666667,2.13161666666667,2.23026666666667,2.22453333333333,4.42543055,5.45536441666667,8.91550926666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-08-01 08:00:00,"BAQS",0,1.19239643638312,0.2042886866557,1.91450632942037,0.123558756181459,1.1613,1.14728333333333,1.0904,1.07305,0.995083333333333,1.02301666666667,1.01638333333333,4.83018341666667,5.98720478333333,9.91470908333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2024-08-01 09:00:00,"BAQS",1.81143602972683,3.49541839330948,0.371832604958462,7.95889589847124,0.396802754902746,2.31638333333333,2.27733333333333,2.1607,2.12251666666667,1.97053333333333,2.01615,2.01193333333333,5.32750051666667,6.60936296666667,10.39172925,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
