"Date_UTC","source_pm2p5","Org","NH4","SO4","NO3","Chl","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","PM1","PM2p5","PM10","qc_flag_Org","qc_flag_NH4","qc_flag_SO4","qc_flag_NO3","qc_flag_Chl","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
2020-10-01,"BAQS",0,0.232328914801217,0.810299569212333,0.00467015332172225,0.0456090563240563,0.18235,0.1628,0.151433333333333,0.14595,0.13775,0.123183333333333,0.12655,3.19384101666667,4.36037345,7.03470768333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-10-01 01:00:00,"BAQS",1.29538253839874,0.179485757544413,0.297885472593733,0,0.000642497997430955,0.114,0.09485,0.088,0.0839166666666667,0.0854333333333333,0.0573166666666667,0.0688983050847458,2.07367016666667,3.04935356666667,5.89648256666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-10-01 02:00:00,"BAQS",1.67288122119047,0,0.262226038828581,0.011455858466702,0.0113761520186664,0.117016666666667,0.102583333333333,0.0954,0.0912833333333333,0.0952333333333333,0.0663,0.0791,1.24624106666667,2.0615745,4.66506105,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-10-01 03:00:00,"BAQS",0.279332347294875,0.438691891300455,0,0.105154419159256,0,0.133833333333333,0.125083333333333,0.11815,0.114133333333333,0.116316666666667,0.0944333333333333,0.105266666666667,1.07211695,1.9084691,5.35366058333333,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-10-01 04:00:00,"BAQS",0,0,0.594051757754766,0.0188817192007523,0,0.192283333333333,0.217666666666667,0.206833333333333,0.20335,0.189133333333333,0.199183333333333,0.197266666666667,1.28602508333333,2.06642703333333,5.32579516666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-10-01 05:00:00,"BAQS",0.103127774286035,0,0.0857780628028333,0.0610080324578002,0.00268677686018093,0.330966666666667,0.33975,0.323433333333333,0.320433333333333,0.296883333333333,0.321266666666667,0.314416666666667,1.58447973333333,2.36424208333333,5.99035231666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-10-01 06:00:00,"BAQS",1.4898930982774,0,0,0.0996472131897322,0.0166117043935229,0.826416666666667,0.845966666666667,0.810366666666667,0.803233333333333,0.765866666666667,0.7762,0.789283333333333,1.32372658333333,1.94295608333333,4.26837771666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-10-01 07:00:00,"BAQS",1.253231319272,0,0.613437386268577,0.0061752646181196,0.0118145052675102,NA,NA,NA,NA,NA,NA,NA,1.32476485,2.0236547,4.83823321666667,"3b","3b","3b","3b","2b","3","3","3","3","3","3","3",1,1,1
2020-10-01 08:00:00,"BAQS",6.90279374826054,2.09492720403867,0,0.181429689721745,0,1.84493333333333,1.77483333333333,1.64026666666667,1.57171666666667,1.45775,1.35225,1.36335,4.03988346666667,5.37418695,9.12535486666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-10-01 09:00:00,"BAQS",0,0.0755102650220027,0,0.0615999644752105,0,0.538,0.558483333333333,0.5313,0.522283333333333,0.490666666666667,0.4971,0.498833333333333,4.78604823333333,7.24929938333333,12.00021175,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-10-01 10:00:00,"BAQS",0.467762928222573,0,0,0.06962586496832,0,0.451220338983051,0.449883333333333,0.425383333333333,0.416566666666667,0.388083333333333,0.398966101694915,0.406862068965517,2.45463951666667,4.15190468333333,7.9986407,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-10-01 11:00:00,"BAQS",1.89150551074736,0,0.350182136266397,0.177272222274865,0.00393737626157507,0.466661016949153,0.47171186440678,0.451016949152542,0.443898305084746,0.418542372881356,0.430152542372881,0.432745762711864,2.29692801666667,4.17210641666667,8.21318106666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
2020-10-01 12:00:00,"BAQS",1.6946426560083,0,0.0427869854218902,0.0734481055553257,0,0.450549019607843,0.405057692307692,0.37375,0.354660377358491,0.326849056603774,0.34322,0.369708333333333,2.1330606,3.73510243333333,7.35877956666667,"3b","3b","3b","3b","2b","1b","1b","1b","1b","1b","1b","1b",1,1,1
