"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2023-03-01,0.472,4.353,NA
2023-03-01 00:01:00,0.459,4.338,NA
2023-03-01 00:02:00,0.42,4.293,NA
2023-03-01 00:03:00,0.348,4.115,NA
2023-03-01 00:04:00,0.271,3.805,NA
2023-03-01 00:05:00,0.262,3.722,NA
2023-03-01 00:06:00,0.254,3.735,NA
2023-03-01 00:07:00,0.256,3.69,NA
2023-03-01 00:08:00,0.262,3.589,NA
2023-03-01 00:09:00,0.289,3.675,NA
2023-03-01 00:10:00,0.293,3.721,NA
2023-03-01 00:11:00,0.3,3.677,NA
2023-03-01 00:12:00,0.319,3.685,NA
2023-03-01 00:13:00,0.317,3.701,NA
2023-03-01 00:14:00,0.307,3.677,NA
2023-03-01 00:15:00,0.293,3.729,NA
2023-03-01 00:16:00,0.27,3.768,NA
2023-03-01 00:17:00,0.224,3.71,NA
2023-03-01 00:18:00,0.195,3.572,NA
2023-03-01 00:19:00,0.187,3.6,NA
2023-03-01 00:20:00,0.178,3.606,NA
2023-03-01 00:21:00,0.181,3.66,NA
2023-03-01 00:22:00,0.163,3.639,NA
2023-03-01 00:23:00,0.16,3.542,NA
2023-03-01 00:24:00,0.186,3.526,NA
2023-03-01 00:25:00,0.193,3.488,NA
2023-03-01 00:26:00,0.179,3.404,NA
2023-03-01 00:27:00,0.163,3.307,NA
2023-03-01 00:28:00,0.159,3.314,NA
2023-03-01 00:29:00,0.15,3.308,NA
2023-03-01 00:30:00,0.132,3.356,NA
2023-03-01 00:31:00,0.141,3.596,NA
2023-03-01 00:32:00,0.14,3.853,NA
2023-03-01 00:33:00,0.137,3.925,NA
2023-03-01 00:34:00,0.187,4.197,NA
2023-03-01 00:35:00,0.2,4.433,NA
2023-03-01 00:36:00,0.2,4.511,NA
2023-03-01 00:37:00,0.196,4.556,NA
2023-03-01 00:38:00,0.196,4.482,NA
2023-03-01 00:39:00,0.222,4.451,NA
2023-03-01 00:40:00,0.233,4.376,NA
2023-03-01 00:41:00,0.225,4.252,NA
2023-03-01 00:42:00,0.196,4.107,NA
2023-03-01 00:43:00,0.143,3.825,NA
2023-03-01 00:44:00,0.136,3.693,NA
2023-03-01 00:45:00,0.136,3.666,NA
2023-03-01 00:46:00,0.14,3.671,NA
2023-03-01 00:47:00,0.139,3.698,NA
2023-03-01 00:48:00,0.121,3.651,NA
2023-03-01 00:49:00,0.113,3.63,NA
2023-03-01 00:50:00,0.113,3.64,NA
2023-03-01 00:51:00,0.125,3.687,NA
2023-03-01 00:52:00,0.127,3.739,NA
2023-03-01 00:53:00,0.14,3.774,NA
2023-03-01 00:54:00,0.157,3.803,NA
2023-03-01 00:55:00,0.164,3.86,NA
2023-03-01 00:56:00,0.155,3.889,NA
2023-03-01 00:57:00,0.135,3.814,NA
2023-03-01 00:58:00,0.129,3.875,NA
2023-03-01 00:59:00,0.143,3.978,NA
2023-03-01 01:00:00,0.146,4.076,NA
2023-03-01 01:01:00,0.181,4.232,NA
2023-03-01 01:02:00,0.203,4.356,NA
2023-03-01 01:03:00,0.196,4.373,NA
2023-03-01 01:04:00,0.201,4.354,NA
2023-03-01 01:05:00,0.207,4.311,NA
2023-03-01 01:06:00,0.212,4.195,NA
2023-03-01 01:07:00,0.204,4.069,NA
2023-03-01 01:08:00,0.193,3.932,NA
2023-03-01 01:09:00,0.172,3.699,NA
2023-03-01 01:10:00,0.124,3.399,NA
2023-03-01 01:11:00,0.124,3.254,NA
2023-03-01 01:12:00,0.122,3.121,NA
2023-03-01 01:13:00,0.131,2.988,NA
2023-03-01 01:14:00,0.129,2.919,NA
2023-03-01 01:15:00,0.13,2.863,NA
2023-03-01 01:16:00,0.139,2.811,NA
2023-03-01 01:17:00,0.152,2.798,NA
2023-03-01 01:18:00,0.157,2.83,NA
2023-03-01 01:19:00,0.148,2.829,NA
2023-03-01 01:20:00,0.152,2.878,NA
2023-03-01 01:21:00,0.157,2.938,NA
2023-03-01 01:22:00,0.156,3.075,NA
2023-03-01 01:23:00,0.159,3.297,NA
2023-03-01 01:24:00,0.16,3.552,NA
2023-03-01 01:25:00,0.167,3.855,NA
