"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2023-02-01,0.317,1.259,NA
2023-02-01 00:01:00,0.246,1.103,NA
2023-02-01 00:02:00,0.22,0.992,NA
2023-02-01 00:03:00,0.179,0.945,NA
2023-02-01 00:04:00,0.141,0.878,NA
2023-02-01 00:05:00,0.094,0.763,NA
2023-02-01 00:06:00,0.071,0.655,NA
2023-02-01 00:07:00,0.06,0.603,NA
2023-02-01 00:08:00,0.039,0.571,NA
2023-02-01 00:09:00,0.049,0.589,NA
2023-02-01 00:10:00,0.058,0.697,NA
2023-02-01 00:11:00,0.079,0.805,NA
2023-02-01 00:12:00,0.169,0.988,NA
2023-02-01 00:13:00,0.23,1.104,NA
2023-02-01 00:14:00,0.236,1.193,NA
2023-02-01 00:15:00,0.231,1.247,NA
2023-02-01 00:16:00,0.201,1.225,NA
2023-02-01 00:17:00,0.176,1.219,NA
2023-02-01 00:18:00,0.122,1.189,NA
2023-02-01 00:19:00,0.068,1.055,NA
2023-02-01 00:20:00,-0.009,0.918,NA
2023-02-01 00:21:00,-0.144,0.696,NA
2023-02-01 00:22:00,-0.203,0.518,NA
2023-02-01 00:23:00,-0.241,0.379,NA
2023-02-01 00:24:00,-0.275,0.261,NA
2023-02-01 00:25:00,-0.28,0.185,NA
2023-02-01 00:26:00,-0.24,0.154,NA
2023-02-01 00:27:00,-0.124,0.312,NA
2023-02-01 00:28:00,-0.063,0.443,NA
2023-02-01 00:29:00,-0.024,0.522,NA
2023-02-01 00:30:00,0.001,0.664,NA
2023-02-01 00:31:00,0.001,0.721,NA
2023-02-01 00:32:00,0.006,0.782,NA
2023-02-01 00:33:00,-0.008,0.748,NA
2023-02-01 00:34:00,-0.025,0.733,NA
2023-02-01 00:35:00,-0.13,0.547,NA
2023-02-01 00:36:00,-0.232,0.313,NA
2023-02-01 00:37:00,-0.267,0.226,NA
2023-02-01 00:38:00,-0.255,0.183,NA
2023-02-01 00:39:00,-0.244,0.141,NA
2023-02-01 00:40:00,-0.231,0.118,NA
2023-02-01 00:41:00,-0.205,0.13,NA
2023-02-01 00:42:00,-0.168,0.179,NA
2023-02-01 00:43:00,-0.121,0.234,NA
2023-02-01 00:44:00,-0.048,0.355,NA
2023-02-01 00:45:00,-0.025,0.367,NA
2023-02-01 00:46:00,-0.028,0.345,NA
2023-02-01 00:47:00,-0.082,0.236,NA
2023-02-01 00:48:00,-0.112,0.154,NA
2023-02-01 00:49:00,-0.116,0.126,NA
2023-02-01 00:50:00,-0.139,0.034,NA
2023-02-01 00:51:00,-0.174,-0.086,NA
2023-02-01 00:52:00,-0.214,-0.21,NA
2023-02-01 00:53:00,-0.271,-0.297,NA
2023-02-01 00:54:00,-0.25,-0.249,NA
2023-02-01 00:55:00,-0.206,-0.192,NA
2023-02-01 00:56:00,-0.153,-0.117,NA
2023-02-01 00:57:00,-0.11,-0.049,NA
2023-02-01 00:58:00,-0.061,0.067,NA
2023-02-01 00:59:00,-0.01,0.15,NA
2023-02-01 01:00:00,0.045,0.252,NA
2023-02-01 01:01:00,0.067,0.249,NA
2023-02-01 01:02:00,0.067,0.175,NA
2023-02-01 01:03:00,0.042,0.074,NA
2023-02-01 01:04:00,-0.003,-0.041,NA
2023-02-01 01:05:00,-0.046,-0.104,NA
2023-02-01 01:06:00,-0.086,-0.14,NA
2023-02-01 01:07:00,-0.138,-0.213,NA
2023-02-01 01:08:00,-0.169,-0.254,NA
2023-02-01 01:09:00,-0.188,-0.263,NA
2023-02-01 01:10:00,-0.158,-0.166,NA
2023-02-01 01:11:00,-0.11,-0.044,NA
2023-02-01 01:12:00,-0.101,0.006,NA
2023-02-01 01:13:00,-0.1,0.025,NA
2023-02-01 01:14:00,-0.089,-0.005,NA
2023-02-01 01:15:00,-0.021,0.057,NA
2023-02-01 01:16:00,0.096,0.292,NA
2023-02-01 01:17:00,0.104,0.33,NA
2023-02-01 01:18:00,0.132,0.413,NA
2023-02-01 01:19:00,0.098,0.349,NA
2023-02-01 01:20:00,0.091,0.337,NA
2023-02-01 01:21:00,0.101,0.32,NA
2023-02-01 01:22:00,0.116,0.311,NA
2023-02-01 01:23:00,0.099,0.294,NA
2023-02-01 01:24:00,-0.053,0.026,NA
2023-02-01 01:25:00,-0.058,-0.038,NA
2023-02-01 01:26:00,-0.05,-0.076,NA
2023-02-01 01:27:00,-0.068,-0.175,NA
2023-02-01 01:28:00,-0.065,-0.2,NA
2023-02-01 01:29:00,-0.041,-0.159,NA
2023-02-01 01:30:00,-0.022,-0.09,NA
2023-02-01 01:31:00,0.01,0.021,NA
2023-02-01 01:32:00,0.043,0.086,NA
2023-02-01 01:33:00,0.048,0.073,NA
2023-02-01 01:34:00,0.045,0.074,NA
2023-02-01 01:35:00,0.04,0.083,NA
2023-02-01 01:36:00,0.038,0.078,NA
2023-02-01 01:37:00,0.041,0.074,NA
2023-02-01 01:38:00,0.026,0.01,NA
2023-02-01 01:39:00,0.001,-0.089,NA
2023-02-01 01:40:00,-0.002,-0.096,NA
2023-02-01 01:41:00,0.022,-0.021,NA
2023-02-01 01:42:00,0.026,0.033,NA
2023-02-01 01:43:00,0.041,0.051,NA
2023-02-01 01:44:00,0.086,0.203,NA
2023-02-01 01:45:00,0.109,0.299,NA
2023-02-01 01:46:00,0.177,0.49,NA
2023-02-01 01:47:00,0.25,0.65,NA
2023-02-01 01:48:00,0.286,0.777,NA
2023-02-01 01:49:00,0.35,0.957,NA
2023-02-01 01:50:00,0.34,0.95,NA
2023-02-01 01:51:00,0.34,0.983,NA
2023-02-01 01:52:00,0.326,0.961,NA
2023-02-01 01:53:00,0.281,0.892,NA
2023-02-01 01:54:00,0.257,0.871,NA
2023-02-01 01:55:00,0.17,0.753,NA
2023-02-01 01:56:00,0.179,0.876,NA
2023-02-01 01:57:00,0.144,0.839,NA
2023-02-01 01:58:00,0.107,0.763,NA
2023-02-01 01:59:00,0.117,0.801,NA
2023-02-01 02:00:00,0.124,0.861,NA
2023-02-01 02:01:00,0.132,0.869,NA
2023-02-01 02:02:00,0.144,0.869,NA
2023-02-01 02:03:00,0.189,0.946,NA
2023-02-01 02:04:00,0.223,0.979,NA
2023-02-01 02:05:00,0.19,0.8,NA
2023-02-01 02:06:00,0.182,0.705,NA
2023-02-01 02:07:00,0.18,0.599,NA
2023-02-01 02:08:00,0.177,0.472,NA
2023-02-01 02:09:00,0.17,0.387,NA
2023-02-01 02:10:00,0.161,0.315,NA
2023-02-01 02:11:00,0.137,0.194,NA
2023-02-01 02:12:00,0.1,0.024,NA
2023-02-01 02:13:00,0.076,-0.077,NA
2023-02-01 02:14:00,0.121,-0.013,NA
2023-02-01 02:15:00,0.151,0.043,NA
2023-02-01 02:16:00,0.162,0.116,NA
2023-02-01 02:17:00,0.187,0.178,NA
2023-02-01 02:18:00,0.201,0.203,NA
2023-02-01 02:19:00,0.205,0.242,NA
2023-02-01 02:20:00,0.197,0.246,NA
2023-02-01 02:21:00,0.2,0.265,NA
2023-02-01 02:22:00,0.207,0.256,NA
2023-02-01 02:23:00,0.151,0.164,NA
2023-02-01 02:24:00,0.135,0.106,NA
2023-02-01 02:25:00,0.114,0.036,NA
2023-02-01 02:26:00,0.104,-0.03,NA
2023-02-01 02:27:00,0.107,-0.039,NA
2023-02-01 02:28:00,0.114,-0.045,NA
2023-02-01 02:29:00,0.128,-0.055,NA
2023-02-01 02:30:00,0.146,-0.047,NA
2023-02-01 02:31:00,0.174,0.028,NA
2023-02-01 02:32:00,0.198,0.101,NA
2023-02-01 02:33:00,0.205,0.147,NA
2023-02-01 02:34:00,0.204,0.156,NA
2023-02-01 02:35:00,0.214,0.216,NA
2023-02-01 02:36:00,0.234,0.285,NA
2023-02-01 02:37:00,0.247,0.356,NA
2023-02-01 02:38:00,0.222,0.367,NA
2023-02-01 02:39:00,0.204,0.352,NA
2023-02-01 02:40:00,0.159,0.265,NA
2023-02-01 02:41:00,0.152,0.271,NA
2023-02-01 02:42:00,0.146,0.36,NA
2023-02-01 02:43:00,0.142,0.438,NA
2023-02-01 02:44:00,0.123,0.398,NA
2023-02-01 02:45:00,0.142,0.439,NA
2023-02-01 02:46:00,0.157,0.49,NA
2023-02-01 02:47:00,0.168,0.578,NA
2023-02-01 02:48:00,0.181,0.669,NA
2023-02-01 02:49:00,0.171,0.702,NA
2023-02-01 02:50:00,0.185,0.736,NA
2023-02-01 02:51:00,0.213,0.764,NA
2023-02-01 02:52:00,0.221,0.694,NA
2023-02-01 02:53:00,0.195,0.612,NA
2023-02-01 02:54:00,0.16,0.46,NA
2023-02-01 02:55:00,0.152,0.343,NA
2023-02-01 02:56:00,0.141,0.219,NA
2023-02-01 02:57:00,0.145,0.129,NA
2023-02-01 02:58:00,0.155,0.044,NA
2023-02-01 02:59:00,0.143,-0.069,NA
2023-02-01 03:00:00,0.142,-0.118,NA
2023-02-01 03:01:00,0.128,-0.186,NA
2023-02-01 03:02:00,0.159,-0.156,NA
2023-02-01 03:03:00,0.158,-0.159,NA
2023-02-01 03:04:00,0.154,-0.184,NA
2023-02-01 03:05:00,0.171,-0.219,NA
2023-02-01 03:06:00,0.27,-0.026,NA
2023-02-01 03:07:00,0.27,-0.046,NA
2023-02-01 03:08:00,0.249,-0.095,NA
2023-02-01 03:09:00,0.244,-0.092,NA
2023-02-01 03:10:00,0.238,-0.135,NA
2023-02-01 03:11:00,0.226,-0.203,NA
2023-02-01 03:12:00,0.233,-0.199,NA
2023-02-01 03:13:00,0.257,-0.179,NA
2023-02-01 03:14:00,0.23,-0.205,NA
2023-02-01 03:15:00,0.139,-0.396,NA
2023-02-01 03:16:00,0.188,-0.341,NA
2023-02-01 03:17:00,0.229,-0.306,NA
2023-02-01 03:18:00,0.227,-0.341,NA
2023-02-01 03:19:00,0.22,-0.345,NA
2023-02-01 03:20:00,0.23,-0.333,NA
2023-02-01 03:21:00,0.279,-0.199,NA
2023-02-01 03:22:00,0.302,-0.119,NA
2023-02-01 03:23:00,0.312,-0.114,NA
2023-02-01 03:24:00,0.311,-0.116,NA
2023-02-01 03:25:00,0.28,-0.141,NA
2023-02-01 03:26:00,0.272,-0.162,NA
2023-02-01 03:27:00,0.293,-0.146,NA
2023-02-01 03:28:00,0.306,-0.134,NA
2023-02-01 03:29:00,0.299,-0.184,NA
2023-02-01 03:30:00,0.265,-0.335,NA
2023-02-01 03:31:00,0.257,-0.357,NA
2023-02-01 03:32:00,0.275,-0.303,NA
2023-02-01 03:33:00,0.314,-0.243,NA
2023-02-01 03:34:00,0.335,-0.184,NA
2023-02-01 03:35:00,0.404,-0.064,NA
2023-02-01 03:36:00,0.441,0.017,NA
2023-02-01 03:37:00,0.488,0.105,NA
2023-02-01 03:38:00,0.515,0.219,NA
2023-02-01 03:39:00,0.512,0.223,NA
2023-02-01 03:40:00,0.509,0.164,NA
2023-02-01 03:41:00,0.497,0.123,NA
2023-02-01 03:42:00,0.488,0.065,NA
2023-02-01 03:43:00,0.461,-0.024,NA
2023-02-01 03:44:00,0.403,-0.165,NA
2023-02-01 03:45:00,0.386,-0.176,NA
2023-02-01 03:46:00,0.334,-0.299,NA
2023-02-01 03:47:00,0.337,-0.331,NA
2023-02-01 03:48:00,0.352,-0.299,NA
2023-02-01 03:49:00,0.371,-0.223,NA
2023-02-01 03:50:00,0.432,-0.031,NA
2023-02-01 03:51:00,0.456,0.074,NA
2023-02-01 03:52:00,0.515,0.188,NA
2023-02-01 03:53:00,0.552,0.288,NA
2023-02-01 03:54:00,0.571,0.34,NA
2023-02-01 03:55:00,0.571,0.34,NA
2023-02-01 03:56:00,0.564,0.278,NA
2023-02-01 03:57:00,0.577,0.223,NA
2023-02-01 03:58:00,0.531,0.097,NA
2023-02-01 03:59:00,0.482,-0.044,NA
2023-02-01 04:00:00,0.451,-0.095,NA
2023-02-01 04:01:00,0.404,-0.184,NA
2023-02-01 04:02:00,0.408,-0.18,NA
2023-02-01 04:03:00,0.41,-0.161,NA
2023-02-01 04:04:00,0.425,-0.071,NA
2023-02-01 04:05:00,0.453,0.087,NA
2023-02-01 04:06:00,0.47,0.171,NA
2023-02-01 04:07:00,0.535,0.299,NA
2023-02-01 04:08:00,0.558,0.333,NA
2023-02-01 04:09:00,0.562,0.34,NA
2023-02-01 04:10:00,0.557,0.305,NA
2023-02-01 04:11:00,0.527,0.219,NA
2023-02-01 04:12:00,0.516,0.169,NA
2023-02-01 04:13:00,0.491,0.07,NA
2023-02-01 04:14:00,0.448,-0.055,NA
2023-02-01 04:15:00,0.414,-0.094,NA
2023-02-01 04:16:00,0.37,-0.18,NA
2023-02-01 04:17:00,0.358,-0.144,NA
2023-02-01 04:18:00,0.397,-0.029,NA
2023-02-01 04:19:00,0.441,0.105,NA
2023-02-01 04:20:00,0.481,0.193,NA
2023-02-01 04:21:00,0.493,0.245,NA
2023-02-01 04:22:00,0.519,0.336,NA
2023-02-01 04:23:00,0.529,0.38,NA
2023-02-01 04:24:00,0.52,0.355,NA
2023-02-01 04:25:00,0.493,0.266,NA
2023-02-01 04:26:00,0.452,0.164,NA
2023-02-01 04:27:00,0.403,0.001,NA
2023-02-01 04:28:00,0.339,-0.2,NA
2023-02-01 04:29:00,0.322,-0.252,NA
2023-02-01 04:30:00,0.306,-0.315,NA
2023-02-01 04:31:00,0.28,-0.44,NA
2023-02-01 04:32:00,0.275,-0.467,NA
2023-02-01 04:33:00,0.278,-0.436,NA
2023-02-01 04:34:00,0.302,-0.329,NA
2023-02-01 04:35:00,0.317,-0.231,NA
2023-02-01 04:36:00,0.33,-0.158,NA
2023-02-01 04:37:00,0.343,-0.144,NA
2023-02-01 04:38:00,0.4,-0.031,NA
2023-02-01 04:39:00,0.414,0.037,NA
2023-02-01 04:40:00,0.402,0.029,NA
2023-02-01 04:41:00,0.399,0.004,NA
2023-02-01 04:42:00,0.389,-0.056,NA
2023-02-01 04:43:00,0.386,-0.116,NA
2023-02-01 04:44:00,0.37,-0.176,NA
2023-02-01 04:45:00,0.358,-0.174,NA
2023-02-01 04:46:00,0.34,-0.169,NA
2023-02-01 04:47:00,0.282,-0.311,NA
2023-02-01 04:48:00,0.28,-0.343,NA
2023-02-01 04:49:00,0.28,-0.363,NA
2023-02-01 04:50:00,0.317,-0.276,NA
2023-02-01 04:51:00,0.329,-0.207,NA
2023-02-01 04:52:00,0.373,-0.147,NA
2023-02-01 04:53:00,0.477,0.055,NA
2023-02-01 04:54:00,0.495,0.128,NA
2023-02-01 04:55:00,0.485,0.095,NA
2023-02-01 04:56:00,0.477,0.102,NA
2023-02-01 04:57:00,0.479,0.108,NA
2023-02-01 04:58:00,0.474,0.084,NA
2023-02-01 04:59:00,0.442,-0.008,NA
2023-02-01 05:00:00,0.426,0.007,NA
2023-02-01 05:01:00,0.355,-0.054,NA
2023-02-01 05:02:00,0.26,-0.254,NA
2023-02-01 05:03:00,0.241,-0.288,NA
2023-02-01 05:04:00,0.246,-0.283,NA
2023-02-01 05:05:00,0.31,-0.166,NA
2023-02-01 05:06:00,0.313,-0.144,NA
2023-02-01 05:07:00,0.343,-0.096,NA
2023-02-01 05:08:00,0.4,-0.005,NA
2023-02-01 05:09:00,0.412,-0.01,NA
2023-02-01 05:10:00,0.421,-0.045,NA
2023-02-01 05:11:00,0.431,-0.061,NA
2023-02-01 05:12:00,0.429,-0.052,NA
2023-02-01 05:13:00,0.406,-0.066,NA
2023-02-01 05:14:00,0.362,-0.12,NA
2023-02-01 05:15:00,0.349,-0.084,NA
2023-02-01 05:16:00,0.313,-0.124,NA
2023-02-01 05:17:00,0.282,-0.173,NA
2023-02-01 05:18:00,0.291,-0.131,NA
2023-02-01 05:19:00,0.324,-0.045,NA
2023-02-01 05:20:00,0.381,0.101,NA
2023-02-01 05:21:00,0.43,0.19,NA
2023-02-01 05:22:00,0.601,0.4,NA
2023-02-01 05:23:00,0.628,0.458,NA
2023-02-01 05:24:00,0.61,0.41,NA
2023-02-01 05:25:00,0.619,0.401,NA
2023-02-01 05:26:00,0.62,0.38,NA
2023-02-01 05:27:00,0.59,0.323,NA
2023-02-01 05:28:00,0.559,0.263,NA
2023-02-01 05:29:00,0.485,0.132,NA
2023-02-01 05:30:00,0.349,0.01,NA
2023-02-01 05:31:00,0.282,-0.053,NA
2023-02-01 05:32:00,0.278,-0.029,NA
2023-02-01 05:33:00,0.267,-0.039,NA
2023-02-01 05:34:00,0.273,0.045,NA
2023-02-01 05:35:00,0.297,0.151,NA
2023-02-01 05:36:00,0.321,0.273,NA
2023-02-01 05:37:00,0.322,0.297,NA
2023-02-01 05:38:00,0.331,0.31,NA
2023-02-01 05:39:00,0.369,0.421,NA
2023-02-01 05:40:00,0.379,0.538,NA
2023-02-01 05:41:00,0.373,0.578,NA
2023-02-01 05:42:00,0.366,0.564,NA
2023-02-01 05:43:00,0.35,0.503,NA
2023-02-01 05:44:00,0.313,0.433,NA
2023-02-01 05:45:00,0.294,0.407,NA
2023-02-01 05:46:00,0.301,0.447,NA
2023-02-01 05:47:00,0.321,0.496,NA
2023-02-01 05:48:00,0.307,0.365,NA
2023-02-01 05:49:00,0.293,0.298,NA
2023-02-01 05:50:00,0.287,0.301,NA
2023-02-01 05:51:00,0.276,0.326,NA
2023-02-01 05:52:00,0.297,0.366,NA
2023-02-01 05:53:00,0.388,0.553,NA
