"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2023-06-01,0.069,1.678,NA
2023-06-01 00:01:00,0.068,1.653,NA
2023-06-01 00:02:00,0.067,1.587,NA
2023-06-01 00:03:00,0.058,1.491,NA
2023-06-01 00:04:00,0.06,1.417,NA
2023-06-01 00:05:00,0.058,1.322,NA
2023-06-01 00:06:00,0.06,1.201,NA
2023-06-01 00:07:00,0.066,1.051,NA
2023-06-01 00:08:00,0.057,0.821,NA
2023-06-01 00:09:00,0.071,0.612,NA
2023-06-01 00:10:00,0.084,0.397,NA
2023-06-01 00:11:00,0.086,0.262,NA
2023-06-01 00:12:00,0.102,0.136,NA
2023-06-01 00:13:00,0.107,0.014,NA
2023-06-01 00:14:00,0.102,-0.045,NA
2023-06-01 00:15:00,0.097,-0.077,NA
2023-06-01 00:16:00,0.097,-0.084,NA
2023-06-01 00:17:00,0.087,-0.075,NA
2023-06-01 00:18:00,0.074,-0.04,NA
2023-06-01 00:19:00,0.07,0.015,NA
2023-06-01 00:20:00,0.065,0.072,NA
2023-06-01 00:21:00,0.057,0.102,NA
2023-06-01 00:22:00,0.054,0.121,NA
2023-06-01 00:23:00,0.058,0.137,NA
2023-06-01 00:24:00,0.068,0.132,NA
2023-06-01 00:25:00,0.075,0.11,NA
2023-06-01 00:26:00,0.09,0.09,NA
2023-06-01 00:27:00,0.102,0.069,NA
2023-06-01 00:28:00,0.107,0.022,NA
2023-06-01 00:29:00,0.113,0.007,NA
2023-06-01 00:30:00,0.119,0.007,NA
2023-06-01 00:31:00,0.129,0.008,NA
2023-06-01 00:32:00,0.142,0.006,NA
2023-06-01 00:33:00,0.154,0.011,NA
2023-06-01 00:34:00,0.159,0.035,NA
2023-06-01 00:35:00,0.165,0.064,NA
2023-06-01 00:36:00,0.161,0.101,NA
2023-06-01 00:37:00,0.157,0.124,NA
2023-06-01 00:38:00,0.156,0.139,NA
2023-06-01 00:39:00,0.166,0.162,NA
2023-06-01 00:40:00,0.162,0.175,NA
2023-06-01 00:41:00,0.15,0.176,NA
2023-06-01 00:42:00,0.142,0.181,NA
2023-06-01 00:43:00,0.13,0.168,NA
2023-06-01 00:44:00,0.123,0.157,NA
2023-06-01 00:45:00,0.119,0.172,NA
2023-06-01 00:46:00,0.12,0.193,NA
2023-06-01 00:47:00,0.124,0.209,NA
2023-06-01 00:48:00,0.116,0.219,NA
2023-06-01 00:49:00,0.121,0.259,NA
2023-06-01 00:50:00,0.133,0.321,NA
2023-06-01 00:51:00,0.14,0.407,NA
2023-06-01 00:52:00,0.149,0.483,NA
2023-06-01 00:53:00,0.156,0.586,NA
2023-06-01 00:54:00,0.166,0.659,NA
2023-06-01 00:55:00,0.165,0.737,NA
2023-06-01 00:56:00,0.156,0.805,NA
2023-06-01 00:57:00,0.155,0.864,NA
2023-06-01 00:58:00,0.146,0.877,NA
2023-06-01 00:59:00,0.132,0.871,NA
2023-06-01 01:00:00,0.12,0.862,NA
2023-06-01 01:01:00,0.108,0.837,NA
2023-06-01 01:02:00,0.104,0.769,NA
2023-06-01 01:03:00,0.093,0.657,NA
2023-06-01 01:04:00,0.092,0.552,NA
2023-06-01 01:05:00,0.092,0.464,NA
2023-06-01 01:06:00,0.086,0.406,NA
2023-06-01 01:07:00,0.086,0.394,NA
2023-06-01 01:08:00,0.088,0.396,NA
2023-06-01 01:09:00,0.092,0.408,NA
2023-06-01 01:10:00,0.095,0.462,NA
2023-06-01 01:11:00,0.099,0.566,NA
2023-06-01 01:12:00,0.089,0.631,NA
2023-06-01 01:13:00,0.074,0.656,NA
2023-06-01 01:14:00,0.071,0.636,NA
2023-06-01 01:15:00,0.074,0.578,NA
2023-06-01 01:16:00,0.064,0.475,NA
2023-06-01 01:17:00,0.067,0.379,NA
2023-06-01 01:18:00,0.065,0.264,NA
2023-06-01 01:19:00,0.072,0.154,NA
