"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2023-12-01,1.951,15.679,NA
2023-12-01 00:01:00,1.978,15.779,NA
2023-12-01 00:02:00,1.979,15.884,NA
2023-12-01 00:03:00,2.021,15.928,NA
2023-12-01 00:04:00,2.04,16.027,NA
2023-12-01 00:05:00,2.056,16.098,NA
2023-12-01 00:06:00,2.042,16.16,NA
2023-12-01 00:07:00,1.988,16.121,NA
2023-12-01 00:08:00,1.919,16.054,NA
2023-12-01 00:09:00,1.832,16.037,NA
2023-12-01 00:10:00,1.778,15.972,NA
2023-12-01 00:11:00,1.722,16.005,NA
2023-12-01 00:12:00,1.687,15.988,NA
2023-12-01 00:13:00,1.669,16.024,NA
2023-12-01 00:14:00,1.674,16.266,NA
2023-12-01 00:15:00,1.717,16.47,NA
2023-12-01 00:16:00,1.757,16.617,NA
2023-12-01 00:17:00,1.811,16.817,NA
2023-12-01 00:18:00,1.88,16.98,NA
2023-12-01 00:19:00,1.941,17.123,NA
2023-12-01 00:20:00,2.033,17.301,NA
2023-12-01 00:21:00,2.17,17.52,NA
2023-12-01 00:22:00,2.281,17.666,NA
2023-12-01 00:23:00,2.364,17.739,NA
2023-12-01 00:24:00,2.445,17.842,NA
2023-12-01 00:25:00,2.561,17.989,NA
2023-12-01 00:26:00,2.67,18.163,NA
2023-12-01 00:27:00,2.788,18.299,NA
2023-12-01 00:28:00,2.922,18.566,NA
2023-12-01 00:29:00,3.039,18.816,NA
2023-12-01 00:30:00,3.103,18.995,NA
2023-12-01 00:31:00,3.202,19.172,NA
2023-12-01 00:32:00,3.318,19.514,NA
2023-12-01 00:33:00,3.421,19.813,NA
2023-12-01 00:34:00,3.532,20.008,NA
2023-12-01 00:35:00,3.604,20.108,NA
2023-12-01 00:36:00,3.671,20.134,NA
2023-12-01 00:37:00,3.703,20.15,NA
2023-12-01 00:38:00,3.757,20.207,NA
2023-12-01 00:39:00,3.775,20.236,NA
2023-12-01 00:40:00,3.774,20.142,NA
2023-12-01 00:41:00,3.742,19.985,NA
2023-12-01 00:42:00,3.706,19.893,NA
2023-12-01 00:43:00,3.686,19.954,NA
2023-12-01 00:44:00,3.671,19.994,NA
2023-12-01 00:45:00,3.691,20.046,NA
2023-12-01 00:46:00,3.693,20.031,NA
2023-12-01 00:47:00,3.711,20.057,NA
2023-12-01 00:48:00,3.777,20.277,NA
2023-12-01 00:49:00,3.824,20.34,NA
2023-12-01 00:50:00,3.886,20.479,NA
2023-12-01 00:51:00,3.953,20.578,NA
2023-12-01 00:52:00,4.084,20.723,NA
2023-12-01 00:53:00,4.3,21.039,NA
2023-12-01 00:54:00,4.548,21.33,NA
2023-12-01 00:55:00,5.022,21.856,NA
2023-12-01 00:56:00,5.544,22.278,NA
2023-12-01 00:57:00,5.984,22.7,NA
2023-12-01 00:58:00,6.548,23.363,NA
2023-12-01 00:59:00,7.187,23.955,NA
2023-12-01 01:00:00,7.946,24.665,NA
2023-12-01 01:01:00,8.407,25.101,NA
