"Elements","11-2022"
"Al_Concentration (ng/m3)","564"
"Si_Concentration (ng/m3)","0.0211"
"P_Concentration (ng/m3)","0.00249"
"S_Concentration (ng/m3)","187"
"Cl_Concentration (ng/m3)","822"
"K_Concentration (ng/m3)","88.0"
"Ca_Concentration (ng/m3)","40.6"
"Ti_Concentration (ng/m3)","1.68"
"V_Concentration (ng/m3)","0.0894"
"Cr_Concentration (ng/m3)","0.176"
"Mn_Concentration (ng/m3)","0.366"
"Fe_Concentration (ng/m3)","70.6"
"Co_Concentration (ng/m3)","0.000310"
"Ni_Concentration (ng/m3)","0.0465"
"Cu_Concentration (ng/m3)","4.79"
"Zn_Concentration (ng/m3)","15.4"
"Ga_Concentration (ng/m3)","0"
"Ge_Concentration (ng/m3)","0"
"As_Concentration (ng/m3)","1.49"
"Se_Concentration (ng/m3)","0.0623"
"Br_Concentration (ng/m3)","4.61"
"Sr_Concentration (ng/m3)","3.17"
"Y_Concentration (ng/m3)","0"
"Zr_Concentration (ng/m3)","0"
"Mo_Concentration (ng/m3)","0"
"Pd_Concentration (ng/m3)","15.4"
"Ag_Concentration (ng/m3)","0.00456"
"Cd_Concentration (ng/m3)","0.00410"
"In_Concentration (ng/m3)","0.000445"
"Sn_Concentration (ng/m3)","0.00494"
"Sb_Concentration (ng/m3)","0.00647"
"Te_Concentration (ng/m3)","0"
"Ba_Concentration (ng/m3)","2.99"
"La_Concentration (ng/m3)","0.0116"
"Ce_Concentration (ng/m3)","0.000373"
"Pt_Concentration (ng/m3)","0.0000373"
"Hg_Concentration (ng/m3)","0.0000996"
"Tl_Concentration (ng/m3)","0"
"Pb_Concentration (ng/m3)","4.91"
"Bi_Concentration (ng/m3)","0.229"
