"date (UTC+0)","Al_Flags","Al_Concentration (ng/m3)","Si_Flags","Si_Concentration (ng/m3)","P_Flags","P_Concentration (ng/m3)","S_Flags","S_Concentration (ng/m3)","Cl_Flags","Cl_Concentration (ng/m3)","K_Flags","K_Concentration (ng/m3)","Ca_Flags","Ca_Concentration (ng/m3)","Ti_Flags","Ti_Concentration (ng/m3)","V_Flags","V_Concentration (ng/m3)","Cr_Flags","Cr_Concentration (ng/m3)","Mn_Flags","Mn_Concentration (ng/m3)","Fe_Flags","Fe_Concentration (ng/m3)","Co_Flags","Co_Concentration (ng/m3)","Ni_Flags","Ni_Concentration (ng/m3)","Cu_Flags","Cu_Concentration (ng/m3)","Zn_Flags","Zn_Concentration (ng/m3)","Ga_Flags","Ga_Concentration (ng/m3)","Ge_Flags","Ge_Concentration (ng/m3)","As_Flags","As_Concentration (ng/m3)","Se_Flags","Se_Concentration (ng/m3)","Br_Flags","Br_Concentration (ng/m3)","Sr_Flags","Sr_Concentration (ng/m3)","Y_Flags","Y_Concentration (ng/m3)","Zr_Flags","Zr_Concentration (ng/m3)","Mo_Flags","Mo_Concentration (ng/m3)","Pd_Flags","Pd_Concentration (ng/m3)","Ag_Flags","Ag_Concentration (ng/m3)","Cd_Flags","Cd_Concentration (ng/m3)","In_Flags","In_Concentration (ng/m3)","Sn_Flags","Sn_Concentration (ng/m3)","Sb_Flags","Sb_Concentration (ng/m3)","Te_Flags","Te_Concentration (ng/m3)","Ba_Flags","Ba_Concentration (ng/m3)","La_Flags","La_Concentration (ng/m3)","Ce_Flags","Ce_Concentration (ng/m3)","Pt_Flags","Pt_Concentration (ng/m3)","Hg_Flags","Hg_Concentration (ng/m3)","Tl_Flags","Tl_Concentration (ng/m3)","Pb_Flags","Pb_Concentration (ng/m3)","Bi_Flags","Bi_Concentration (ng/m3)","PM size fraction"
2021-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-01 00:15:00,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"F: Auto Check",NA,"PM10"
2021-03-01 00:30:00,NA,0,NA,0,NA,0,NA,451.2797,NA,596.4662,NA,132.3134,NA,116.7166,NA,6.2969,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,229.737,"E: Uncertainty",NA,NA,0,NA,4.967,NA,29.0231,NA,0,NA,0,NA,5.4594,NA,0,NA,10.923,NA,0,NA,0,NA,0,NA,0,NA,27.8516,NA,0,"E: Uncertainty",NA,NA,0,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3.9529,NA,0,"PM10"
2021-03-01 01:00:00,NA,0,"E: Uncertainty",NA,NA,0,NA,428.3781,NA,537.3416,NA,141.3392,NA,89.8217,NA,4.4454,NA,0.0119,"E: Uncertainty",NA,NA,0.9288,NA,195.5969,NA,0,NA,0,NA,5.7349,NA,32.4245,NA,0,NA,0,NA,2.2558,"E: Uncertainty",NA,NA,11.2259,"E: Uncertainty",NA,NA,0,NA,0,NA,0,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,2.9394,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9.7557,NA,0,"PM10"
2021-03-01 02:00:00,"E: Uncertainty",NA,NA,0,NA,0,NA,422.9437,NA,557.8317,NA,140.058,NA,91.3308,NA,4.3644,NA,0,NA,0.8058,NA,1.6799,NA,174.041,NA,0,NA,0,NA,5.2423,NA,33.7989,NA,0,NA,0,NA,2.6283,"E: Uncertainty",NA,NA,10.5649,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,9.5216,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9.3567,NA,0,"PM10"
2021-03-01 03:00:00,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,393.6404,NA,432.3851,NA,126.5407,NA,82.0947,NA,3.5726,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0.8225,NA,92.5917,NA,0,"E: Uncertainty",NA,NA,6.6384,NA,25.8763,NA,0,NA,0,NA,3.7439,"E: Uncertainty",NA,NA,9.0275,"E: Uncertainty",NA,NA,0,NA,0,NA,0,"E: Uncertainty",NA,NA,0,NA,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6.3681,NA,0,"PM10"
2021-03-01 04:00:00,NA,0,NA,0,NA,0,NA,449.011,NA,380.6283,NA,114.0479,NA,75.9947,NA,4.0216,NA,0,"E: Uncertainty",NA,NA,0,NA,88.1174,NA,0,NA,0,NA,1.8386,NA,18.6127,NA,0,NA,0,NA,2.0569,"E: Uncertainty",NA,NA,9.3778,"E: Uncertainty",NA,NA,0,NA,0,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6.2243,NA,0,"PM10"
2021-03-01 05:00:00,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,501.8786,NA,354.2997,NA,118.8216,NA,114.9232,NA,2.8922,"E: Uncertainty",NA,NA,0.0034,NA,0.7824,NA,126.6771,NA,0,"E: Uncertainty",NA,NA,3.1668,NA,16.5254,NA,0,NA,0,NA,2.3198,NA,0.8114,NA,9.7876,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,16.7962,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4.4993,NA,0,"PM10"
2021-03-01 06:00:00,"E: Uncertainty",NA,NA,0,NA,0,NA,645.5106,NA,339.153,NA,113.9495,NA,156.3999,NA,5.6829,NA,0,"E: Uncertainty",NA,NA,1.182,NA,220.1638,NA,0,"E: Uncertainty",NA,NA,5.5189,NA,33.595,NA,0,NA,0,NA,2.3455,NA,0.4442,NA,7.6829,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,16.1976,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2.5706,NA,0,"PM10"
2021-03-01 07:00:00,"E: Uncertainty",NA,NA,0,NA,0,NA,1020.9947,NA,41.2402,NA,87.7281,NA,31.8371,NA,2.6808,NA,0,"E: Uncertainty",NA,NA,0.8207,NA,194.1957,NA,0,"E: Uncertainty",NA,NA,6.3557,NA,22.9487,NA,0,NA,0,NA,1.7417,NA,0.4831,NA,8.448,"E: Uncertainty",NA,NA,0,NA,0,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,NA,0,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,"E: Uncertainty",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3.7317,NA,0,"PM10"
