"date (UTC+0)","NO (ppb)","NOy (ppb)","NO Scaled (ppb)","NOy Scaled (ppb)","Flag"
2026-05-01,0.1231,10.8327833333333,0.133533333333333,11.7327,NA
2026-05-01 01:00:00,0.105533333333333,11.42185,0.11445,12.3714333333333,NA
2026-05-01 02:00:00,0.111266666666667,10.3837,0.120666666666667,11.2476,NA
2026-05-01 03:00:00,0.105133333333333,10.7444166666667,0.114066666666667,11.6390666666667,NA
2026-05-01 04:00:00,0.353183333333333,19.5773666666667,0.383116666666667,21.2088833333333,NA
2026-05-01 05:00:00,2.70415,25.6286,2.9334,27.76595,NA
2026-05-01 06:00:00,7.55935,29.7880833333333,8.20061666666667,32.2742,NA
2026-05-01 07:00:00,2.60528333333333,13.0786666666667,2.82645,14.1710833333333,NA
2026-05-01 08:00:00,2.35378333333333,9.16143333333333,2.55378333333333,9.92731666666667,NA
2026-05-01 09:00:00,1.23146666666667,6.24413333333333,1.33618333333333,6.76651666666667,NA
2026-05-01 10:00:00,0.958733333333333,5.32545,1.04031666666667,5.77133333333333,NA
2026-05-01 11:00:00,0.58265,4.30281666666667,0.632216666666667,4.66335,NA
2026-05-01 12:00:00,0.49575,3.77736666666667,0.538066666666667,4.09408333333333,NA
2026-05-01 13:00:00,0.2892,3.522,0.31385,3.8176,NA
2026-05-01 14:00:00,0.189263157894737,3.90357894736842,0.205438596491228,4.23145614035088,NA
2026-05-01 15:00:00,0.50875,5.96838333333333,0.552183333333333,6.47011666666667,NA
2026-05-01 16:00:00,0.391166666666667,6.79121666666667,0.424566666666667,7.3626,NA
2026-05-01 17:00:00,0.384966666666667,6.67288333333333,0.417966666666667,7.23471666666667,NA
2026-05-01 18:00:00,0.3052,7.1267,0.33135,7.72716666666667,NA
2026-05-01 19:00:00,0.151716666666667,5.25145,0.1647,5.69421666666667,NA
2026-05-01 20:00:00,0.166033333333333,6.8651,0.1803,7.44446666666667,NA
2026-05-01 21:00:00,0.19095,6.58173333333333,0.207333333333333,7.13758333333333,NA
