"date (UTC+0)","NO (ppb)","NOy (ppb)","NO Scaled (ppb)","NOy Scaled (ppb)","Flag"
2026-04-01,0.170966666666667,9.23111666666667,0.177066666666667,9.55905,NA
2026-04-01 01:00:00,0.176066666666667,7.6131,0.182433333333333,7.88415,NA
2026-04-01 02:00:00,0.156416666666667,6.00306666666667,0.162116666666667,6.21723333333333,NA
2026-04-01 03:00:00,0.116366666666667,3.81796666666667,0.120683333333333,3.95438333333333,NA
2026-04-01 04:00:00,0.1531,3.36165,0.158733333333333,3.48205,NA
2026-04-01 05:00:00,0.34365,6.30596666666667,0.356216666666667,6.53213333333333,NA
2026-04-01 06:00:00,2.12421666666667,18.0937666666667,2.2018,18.7439666666667,NA
2026-04-01 07:00:00,3.47793333333333,17.5732833333333,3.60525,18.2058166666667,NA
2026-04-01 08:00:00,1.28453333333333,7.32211666666667,1.33155,7.58621666666667,NA
2026-04-01 09:00:00,0.899216666666667,4.93,0.9322,5.10808333333333,NA
2026-04-01 10:00:00,0.706333333333333,2.9557,0.732283333333333,3.06265,NA
2026-04-01 11:00:00,0.67655,2.67168333333333,0.701416666666667,2.76856666666667,NA
2026-04-01 12:00:00,0.714283333333333,3.07815,0.740683333333333,3.19001666666667,NA
2026-04-01 13:00:00,0.576366666666667,2.71116666666667,0.597666666666667,2.80985,NA
2026-04-01 14:00:00,0.676983333333333,3.24303333333333,0.70205,3.3612,NA
2026-04-01 15:00:00,0.543766666666667,4.3709,0.563933333333333,4.53063333333333,NA
2026-04-01 16:00:00,0.637266666666667,5.5756,0.660966666666667,5.77968333333333,NA
2026-04-01 17:00:00,0.629616666666667,6.17505,0.65305,6.40146666666667,NA
2026-04-01 18:00:00,0.411866666666667,6.2029,0.427266666666667,6.4307,NA
2026-04-01 19:00:00,0.641233333333333,7.26921666666667,0.665233333333333,7.53673333333333,NA
2026-04-01 20:00:00,0.411133333333333,7.035,0.426483333333333,7.29426666666667,NA
2026-04-01 21:00:00,0.1432,3.4258,0.14855,3.55221666666667,NA
2026-04-01 22:00:00,0.0691833333333333,1.35978333333333,0.0717666666666667,1.41013333333333,NA
2026-04-01 23:00:00,0.1313,2.03708333333333,0.136266666666667,2.1126,NA
2026-04-02,0.0646333333333333,2.87323333333333,0.06705,2.97993333333333,NA
2026-04-02 01:00:00,0.105933333333333,1.4721,0.1099,1.52685,NA
2026-04-02 02:00:00,0.0888833333333333,1.14473333333333,0.0922666666666667,1.18735,NA
2026-04-02 03:00:00,0.121366666666667,1.86813333333333,0.125966666666667,1.93788333333333,NA
2026-04-02 04:00:00,0.1233,4.04425,0.127916666666667,4.19545,NA
2026-04-02 05:00:00,0.207083333333333,7.97851666666667,0.214983333333333,8.27741666666667,NA
2026-04-02 06:00:00,0.82235,11.6473166666667,0.8537,12.0842333333333,NA
2026-04-02 07:00:00,0.659583333333333,7.45335,0.6848,7.73341666666667,NA
2026-04-02 08:00:00,1.42985,6.7532,1.48455,7.00746666666667,NA
2026-04-02 09:00:00,1.44291666666667,4.60743333333333,1.49821666666667,4.78116666666667,NA
2026-04-02 10:00:00,1.29216666666667,4.06725,1.3418,4.2209,NA
2026-04-02 11:00:00,1.31805,3.98585,1.3688,4.13671666666667,NA
2026-04-02 12:00:00,1.86186666666667,5.24001666666667,1.93363333333333,5.43876666666667,NA
2026-04-02 13:00:00,1.92305263157895,5.48722807017544,1.99728070175439,5.69559649122807,NA
2026-04-02 14:00:00,1.50468333333333,4.14926666666667,1.56295,4.30715,NA
2026-04-02 15:00:00,1.45958333333333,4.5087,1.51611666666667,4.68056666666667,NA
2026-04-02 16:00:00,1.11278333333333,3.6584,1.15598333333333,3.79808333333333,NA
2026-04-02 17:00:00,0.841516666666667,4.14358333333333,0.874216666666667,4.30213333333333,NA
2026-04-02 18:00:00,0.5415,3.71933333333333,0.562583333333333,3.86185,NA
2026-04-02 19:00:00,0.639766666666667,5.2181,0.664733333333333,5.41835,NA
2026-04-02 20:00:00,0.4425,3.64748333333333,0.459783333333333,3.78766666666667,NA
2026-04-02 21:00:00,0.357366666666667,2.68103333333333,0.371433333333333,2.78428333333333,NA
2026-04-02 22:00:00,0.368,2.54148333333333,0.3824,2.63956666666667,NA
2026-04-02 23:00:00,0.605766666666667,2.81176666666667,0.62955,2.92036666666667,NA
2026-04-03,0.482466666666667,1.87296666666667,0.501483333333333,1.94546666666667,NA
2026-04-03 01:00:00,0.614316666666667,2.56133333333333,0.63855,2.6607,NA
2026-04-03 02:00:00,0.60645,1.87943333333333,0.6304,1.95246666666667,NA
2026-04-03 03:00:00,0.5653,2.15148333333333,0.587633333333333,2.23515,NA
2026-04-03 04:00:00,0.638633333333333,2.19571666666667,0.663966666666667,2.28135,NA
2026-04-03 05:00:00,1.23906666666667,3.62991666666667,1.28825,3.77165,NA
2026-04-03 06:00:00,1.13223333333333,3.54691666666667,1.1773,3.68556666666667,NA
2026-04-03 07:00:00,1.0985,3.6103,1.14221666666667,3.75171666666667,NA
2026-04-03 08:00:00,1.1272,4.1427,1.17221666666667,4.30526666666667,NA
2026-04-03 09:00:00,1.10681666666667,3.82695,1.151,3.97733333333333,NA
2026-04-03 10:00:00,1.11301666666667,3.24223333333333,1.15755,3.36981666666667,NA
