"date (UTC+0)","NO (ppb)","NOy (ppb)","NO Scaled (ppb)","NOy Scaled (ppb)","Flag"
2026-01-01,0.3653,3.22101666666667,0.362333333333333,3.20336666666667,NA
2026-01-01 01:00:00,0.32535,1.48801666666667,0.322783333333333,1.47993333333333,NA
2026-01-01 02:00:00,0.317083333333333,1.99686666666667,0.314483333333333,1.98596666666667,NA
2026-01-01 03:00:00,0.537316666666667,2.77915,0.532916666666667,2.76393333333333,NA
2026-01-01 04:00:00,0.640616666666667,2.53483333333333,0.635333333333333,2.521,NA
2026-01-01 05:00:00,0.775483333333333,3.06463333333333,0.769116666666667,3.04785,NA
2026-01-01 06:00:00,3.09586666666667,7.64591666666667,3.0705,7.60398333333333,NA
2026-01-01 07:00:00,0.862866666666667,4.51973333333333,0.855883333333333,4.4949,NA
2026-01-01 08:00:00,0.36765,2.07005,0.364616666666667,2.05866666666667,NA
2026-01-01 09:00:00,0.480416666666667,2.32648333333333,0.476466666666667,2.31371666666667,NA
2026-01-01 10:00:00,0.607283333333333,2.36471666666667,0.602216666666667,2.3517,NA
2026-01-01 11:00:00,0.779466666666667,3.06798333333333,0.773133333333333,3.05115,NA
2026-01-01 12:00:00,0.768866666666667,3.27908333333333,0.76255,3.26103333333333,NA
2026-01-01 13:00:00,0.6931,3.0907,0.687433333333333,3.0736,NA
2026-01-01 14:00:00,0.506733333333333,3.39425,0.50265,3.37561666666667,NA
2026-01-01 15:00:00,0.56055,2.77966666666667,0.55595,2.76441666666667,NA
2026-01-01 16:00:00,0.375633333333333,2.36935,0.372583333333333,2.35628333333333,NA
2026-01-01 17:00:00,0.533816666666667,5.26475,0.529366666666667,5.23578333333333,NA
2026-01-01 18:00:00,0.365066666666667,3.4057,0.36205,3.38701666666667,NA
2026-01-01 19:00:00,0.31935,3.03283333333333,0.316783333333333,3.0161,NA
2026-01-01 20:00:00,0.3866,3.09728333333333,0.383366666666667,3.08018333333333,NA
2026-01-01 21:00:00,0.55645,4.42761666666667,0.551866666666667,4.4033,NA
2026-01-01 22:00:00,0.456116666666667,3.35511666666667,0.45235,3.33666666666667,NA
2026-01-01 23:00:00,0.214283333333333,4.33443333333333,0.212433333333333,4.31051666666667,NA
2026-01-02,0.256533333333333,3.05943333333333,0.254366666666667,3.0426,NA
2026-01-02 01:00:00,0.173233333333333,0.167383333333333,0.171766666666667,0.166466666666667,"E: NO-NOy Conc. Uncertainty"
2026-01-02 02:00:00,0.101016666666667,-0.204466666666667,0.1001,-0.2034,"E: NO-NOy Conc. Uncertainty"
2026-01-02 03:00:00,0.153683333333333,0.857383333333333,0.152466666666667,0.85265,"E: NO-NOy Conc. Uncertainty"
2026-01-02 04:00:00,0.257866666666667,1.57461666666667,0.255766666666667,1.5659,"E: NO-NOy Conc. Uncertainty"
2026-01-02 05:00:00,0.191616666666667,1.09246666666667,0.190033333333333,1.08646666666667,NA
2026-01-02 06:00:00,0.197466666666667,1.5271,0.195816666666667,1.51866666666667,NA
2026-01-02 07:00:00,0.60795,4.90403333333333,0.602916666666667,4.87701666666667,NA
2026-01-02 08:00:00,1.42686666666667,8.03005,1.4151,7.9856,NA
2026-01-02 09:00:00,1.02368333333333,7.4687,1.01523333333333,7.42736666666667,NA
