"Date_UTC","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","Precipitation_amount","RH....","Temperature..C.","Station.Level.Pressure..hPa.","MSLP..hPa.","u","v","w","speed","direction","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","qc_flag_Relative_Humidity_pct"
2020-10-03 10:00:00,2.58106666666667,2.61753333333333,2.61753333333333,0,220.064833333333,26.525,100,NA,97.9157883,12.0360181666667,972.642854866667,989.927250884753,-0.995225620311598,0.233077322562031,-0.0265923254472014,1.47248759376803,144.075505193306,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-03 11:00:00,1.28476666666667,1.25316666666667,1.25316666666667,0,222.2105,17.5933333333333,100,NA,98.5502354333333,11.9065943,971.67284955,988.947918822454,-1.1079518037518,0.142113131313131,-0.184224242424242,1.66210649350649,164.87932005772,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-03 12:00:00,2.14185,2.1359,2.1359,0,223.858166666667,21.32,100,NA,98.7383885,11.6736433,971.0620432,988.34049640991,-1.10072661662818,0.125931870669746,-0.0765424364896074,1.68315415704388,162.534758083141,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-03 13:00:00,1.80743333333333,1.81611666666667,1.81611666666667,0,225.731666666667,24.4266666666667,100,NA,98.6777728,11.4800758333333,970.529081316667,987.809900319448,-1.08025743145743,-0.0646533910533911,-0.111370851370851,1.77205194805195,183.012828282828,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-03 14:00:00,1.5104,1.4999,1.4999,0,227.315333333333,17.1083333333333,100,NA,98.3522177166667,11.2666309833333,969.897205583333,987.179847644786,-1.13166782106782,-0.119316883116883,-0.0984810966810967,1.89826782106782,187.485066089466,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-03 15:00:00,1.42023333333333,1.42266666666667,1.42266666666667,0,228.790166666667,20.25,100,NA,98.1556714333333,11.0589819833333,969.243593333333,986.527320312486,-0.905565907124315,-0.332858379002019,-0.0421254687049322,1.77086299394289,202.422115085088,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-03 16:00:00,1.36806666666667,1.37128333333333,1.37128333333333,0,230.2605,21.1083333333333,100,NA,98.4435501833333,10.8710561,968.655676233333,985.940448920172,-1.01009350649351,-0.376382395382395,-0.0981217893217893,2.01528051948052,196.725801154401,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-03 17:00:00,0.584383333333333,0.5574,0.5574,0,231.311,15.0683333333333,100,NA,98.1989280333333,10.4414421666667,968.057236766667,985.357735373799,-1.07696884016157,-0.485909405654934,-0.0190764570109636,2.14789930755915,205.26930034622,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-03 18:00:00,1.30488333333333,1.36595,1.36595,0,232.196166666667,21.7416666666667,100,NA,97.7552332666667,9.71204716666667,967.5805806,984.917558790999,-1.05538372763993,-0.761176860934795,-0.0814321984997115,2.210115406809,217.660853144836,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-03 19:00:00,0.926016666666667,0.869216666666667,0.869216666666667,0,233.521,18.37,100,NA,97.3697912333333,9.32499993333333,966.70604455,984.05128306982,-0.940291281755196,-0.56242292147806,0.00759699769053118,2.0678752886836,209.460897517321,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-03 20:00:00,0.245033333333333,0.2634,0.2634,0,233.840666666667,8.705,92.6166666666667,NA,97.4172577333333,9.3246044,965.60370995,982.929194206495,-0.753727220299885,-0.782292099192618,-0.020376585928489,1.92197058823529,219.123579296424,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-03 21:00:00,0.94635,0.97565,0.97565,0,234.576,20.9266666666667,100,NA,97.4223938666667,9.33698258333333,965.084014866667,982.39940862161,-0.768400519031142,-1.16824452133795,-0.0799723183391003,2.05930507497116,239.506629181084,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-03 22:00:00,1.82076666666667,1.85648333333333,1.85648333333333,0,235.793833333333,24.8633333333333,100,NA,97.5421949666667,9.13167341666667,964.02632855,981.335439899201,-0.700666474321985,-1.08115291402193,0.0141410848240046,2.03942527409117,235.080748124639,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-03 23:00:00,4.07763333333333,4.07686666666667,4.07686666666667,0,238.7775,31.6733333333333,100,NA,97.6757797166667,8.82963668333333,963.683607916667,981.005263745661,-0.288311508508797,-0.961410441303721,0.022116815690799,1.54885462936256,237.213706085953,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-04,3.02674137931034,3.02865517241379,3.02865517241379,0,242.502413793103,30.8293103448276,100,NA,98.0138695666667,8.55204136666667,963.0540283,980.381579152692,0.0274115950389386,-1.07485318719354,-0.0606556100374964,1.55736746466686,244.987926160946,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-04 01:00:00,3.20653333333333,3.2098,3.2098,0,245.4795,30.71,100,NA,98.3283029,8.3029941,962.364469433333,979.695070546039,0.308466955266955,-0.89290303030303,-0.0832242424242424,1.47668513708514,234.528115728716,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-04 02:00:00,2.68823333333333,2.63311666666667,2.63311666666667,0,248.608333333333,29.505,100,NA,98.5088335166667,8.25499541666667,961.798994016667,979.122392733094,0.282756491633006,-0.866912867859204,-0.00399163300634737,1.36151961915753,237.795589440277,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-04 03:00:00,2.27508333333333,2.33006666666667,2.33006666666667,0,250.782333333333,29.2033333333333,100,NA,98.6940950333333,8.26995513333333,961.2339761,978.546269882488,0.478922988174214,-0.827100951831555,-0.0732111335448515,1.33360859532737,233.44472021921,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-04 04:00:00,1.5476,1.4592,1.4592,0,253.042166666667,24.595,100,NA,98.8506591666667,8.41652108333333,960.813880533333,978.109520556007,0.422225555235074,-0.74210066339775,-0.0132117104124603,1.21371733487165,235.256478511682,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-04 05:00:00,1.2654,1.26736666666667,1.26736666666667,0,254.291666666667,21.5216666666667,100,NA,99.0040790166667,8.56241553333333,960.582190066667,977.86462369547,0.469041558441558,-0.767997402597403,0.0247099567099567,1.2353062049062,236.468704184704,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-04 06:00:00,0.806283333333333,0.795016666666667,0.795016666666667,0,255.3185,11.9583333333333,100,NA,99.22711575,8.7917394,960.5574554,977.825263094536,0.0742479815455594,-0.275988177623991,-0.0214979815455594,0.736521337946944,209.382551614764,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-04 07:00:00,0.6377,0.64965,0.64965,0,255.944166666667,9.73833333333333,100,NA,99.3704405,9.18322203333333,960.740846733333,977.987791351877,-0.201519031141869,-0.388565455594002,-0.0553549596309112,0.696980103806228,237.221114186851,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-04 08:00:00,0.2259,0.203516666666667,0.203516666666667,0,256.446833333333,-1.85,93.25,NA,99.37395035,9.32898345,961.13461505,978.379652717092,-1.65290452841073,1.22184914912028,0.05774935102394,2.27206951254687,77.020805307182,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-04 09:00:00,0.0136166666666667,0.0142166666666667,0.0142166666666667,0,256.493833333333,-8.08,94.9666666666667,NA,98.6234352166667,9.02036393333333,961.99153135,979.270980045301,-1.82490974625144,1.2775738177624,-0.00947058823529412,2.33435294117647,49.8966113033449,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-04 10:00:00,0.10345,0.105183333333333,0.105183333333333,0,256.532166666667,-2.185,95.3666666666667,NA,96.6536430333333,9.2765815,962.6877299,979.963859593913,-1.98186641661858,1.74477351413733,0.0160998268897865,2.75805395268321,43.1749154645124,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-04 11:00:00,0.0893166666666667,0.087,0.087,0,256.661666666667,-3.425,98.45,NA,96.38533135,9.5323619,963.2133758,980.483156795466,-2.26198759376803,1.74538315060589,0.0869079630698211,3.01801759953837,49.7196745527986,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-04 12:00:00,0.102016666666667,0.102916666666667,0.102916666666667,0,256.7855,-5.56833333333333,97.0333333333333,NA,95.6050892333333,9.7946515,963.781365966667,981.045175309235,-1.99987391806117,1.26024379688402,0.0253332371609925,2.5454795152914,62.2931110790537,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-04 13:00:00,0.00348333333333333,0.00255,0.00255,0,256.8,-9.47166666666667,91.4666666666667,NA,93.49239085,10.28282335,964.551286866667,981.798858591349,-1.33025879976919,0.672194171956145,0.0344411425274091,1.63092585112522,82.314577034045,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-04 14:00:00,0,0,0,0,256.8,-9.9,99.6833333333333,NA,88.3704472,11.0837454333333,965.129121933333,982.338018690094,-1.88540404040404,0.95489696969697,-0.0585875901875902,2.27553766233766,70.5792686868687,"1b","1b","1b","1b","1b","1b",1,"b"
2020-10-04 15:00:00,0.0211666666666667,0.0211333333333333,5e-04,0.0206333333333333,256.82,-9.1,100,NA,77.3998181333333,12.6236601666667,965.761681183333,982.88819557436,-2.28069033189033,1.46581356421356,0.06921443001443,2.86488484848485,54.4908894660895,"1b","1b","1b","1b","1b","1b",1,"b"
