"Date_UTC","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","Precipitation_amount","RH....","Temperature..C.","Station.Level.Pressure..hPa.","MSLP..hPa.","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","qc_flag_Relative_Humidity_pct"
2023-12-27 02:00:00,1.58733333333333,1.57785,1.56558333333333,0.01235,189.339666666667,23.8316666666667,100,NA,96.1550040666667,5.17402963333333,996.109433966667,1014.25121803769,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 03:00:00,1.53081666666667,1.53776666666667,1.52646666666667,0.0112,190.943,24.29,100,NA,96.6261131,5.3255551,994.570969633333,1012.67479238029,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 04:00:00,1.51821666666667,1.53376666666667,1.49936666666667,0.0344,192.465166666667,25.2,100,NA,97.4043230333333,5.79945316666667,992.8250916,1010.86616929867,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 05:00:00,0.846,0.79765,0.79535,0.00235,193.801,15.4816666666667,98.9,NA,97.9064276,6.61314163333333,991.2985352,1009.25900795486,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 06:00:00,1.27116666666667,1.3473,1.3473,0,194.519666666667,22.2566666666667,99.8833333333333,NA,98.29667125,7.54025586666667,989.71634725,1007.58841063905,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 07:00:00,2.09241666666667,2.15885,2.15885,0,196.233833333333,26.785,100,NA,98.4700561833333,8.69384711666667,988.35004475,1006.12372568007,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 08:00:00,1.58741666666667,1.4857,1.4857,0,198.283833333333,21.205,100,NA,98.32644255,9.53425776666667,987.0327352,1004.72947729314,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 09:00:00,0.2411,0.2028,0.2028,0,199.208666666667,2.11666666666667,98.75,NA,97.8378138333333,10.1324763166667,985.670327733333,1003.30498550743,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 10:00:00,0.177966666666667,0.180566666666667,0.180566666666667,0,199.3195,7.53166666666667,98.25,NA,96.1601102,10.8915840333333,984.398119083333,1001.96254448009,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 11:00:00,0.0778833333333333,0.0802,0.0802,0,199.458,6.86333333333333,99.8,NA,94.5000576333333,11.5180079666667,983.297617533333,1000.80343744001,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 12:00:00,1.2747,1.30326666666667,1.29836666666667,0.00488333333333333,200.1805,24.7166666666667,99.1666666666667,NA,92.4492176333333,11.7873590833333,982.017169216667,999.483517463699,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 13:00:00,0.175183333333333,0.140083333333333,0.140083333333333,0,200.911333333333,6.06833333333333,96.75,NA,92.21957075,11.7864601666667,980.30952455,997.745552740383,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 14:00:00,0.811316666666667,0.8324,0.802066666666667,0.0303333333333333,201.140166666667,12.7866666666667,94.4166666666667,NA,91.7924841833333,11.7977960833333,978.250459816667,995.649170229474,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 15:00:00,0.433633333333333,0.821916666666667,0.821916666666667,0,201.9535,-0.0250000000000002,97.6333333333333,NA,91.8479951333333,12.01515125,977.389195833333,994.75922071378,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 16:00:00,0.686333333333333,0.276016666666667,0.276016666666667,0,202.8605,0.135,96.75,NA,91.0513517666667,11.1764404,978.511444033333,995.953211203439,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 17:00:00,0.000333333333333333,0.00035,0.00035,0,202.88,-9.70666666666667,98.1,NA,86.5673714333333,9.14360763333333,979.7614502,997.352373849937,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 18:00:00,0,0,0,0,202.88,-9.9,100,NA,83.6174644333333,8.69140213333333,980.567303433333,998.201158615159,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 19:00:00,0,0,0,0,202.88,-9.9,99.9833333333333,NA,84.0949206333333,8.40786093333333,980.978015133333,998.637178022114,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 20:00:00,0,0,0,0,202.88,-9.9,99.8166666666667,NA,81.3516993666667,8.6301302,981.202386433333,998.851530619054,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 21:00:00,0.2624,0.281,0.281,0,202.9225,3.1,96.8666666666667,NA,83.6219671,8.58417436666667,981.1254649,998.776129898986,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 22:00:00,0.169366666666667,0.15175,0.15175,0,203.235,6.27666666666667,90.95,NA,82.8847209,8.66946476666667,980.5979838,998.233773037137,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-27 23:00:00,0.411116666666667,0.51065,0.493466666666667,0.0171666666666667,203.381166666667,3.40833333333333,95.9333333333333,NA,85.1419660833333,8.85086398333333,979.527239966667,997.132340821883,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28,0.113,0.0613448275862069,0.0613448275862069,0,203.913620689655,-4.56724137931035,98.6379310344828,NA,84.6870546,9.2268309,980.2790771,997.874022318442,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 01:00:00,0.416766666666667,0.417516666666667,0.395983333333333,0.0215333333333333,204.095666666667,2.45,93.3166666666667,NA,83.8521444333333,9.1023771,980.717032866667,998.327702307648,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 02:00:00,0.526266666666667,0.525483333333333,0.486883333333333,0.0386,204.7475,-4.025,96.0166666666667,NA,78.3216541833333,9.81254185,981.07348835,998.645951491366,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 03:00:00,0,0,0,0,204.86,-9.9,99.9166666666667,NA,79.88754375,9.62913863333333,981.898121066667,999.496844112794,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 04:00:00,0.00208333333333333,0.00333333333333333,0.00333333333333333,0,204.860166666667,-8.675,98.1333333333333,NA,75.4410995166667,10.0254375666667,982.830820683333,1000.42137405732,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 05:00:00,0.346516666666667,0.345233333333333,0.345233333333333,0,205.141166666667,-0.808333333333334,96.5833333333333,NA,77.4264982,10.0132936666667,983.440940416667,1001.04317612755,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 06:00:00,0.409033333333333,0.444133333333333,0.444133333333333,0,205.4165,8.33833333333333,95.3166666666667,NA,84.8961324166667,9.3142688,984.06021325,1001.71753586461,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 07:00:00,0.63455,0.6001,0.6001,0,206.156333333333,7.85666666666667,97.8833333333333,NA,86.4506133,9.1658737,984.6144714,1002.29110980811,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 08:00:00,0.0985166666666667,0.09785,0.09785,0,206.335166666667,-4.70166666666667,96.4333333333333,NA,88.5183535666667,8.22704586666667,985.0196818,1002.7631000199,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 09:00:00,0.0158333333333333,0.0166,0.0166,0,206.353166666667,-5.74166666666667,94.8166666666667,NA,84.5467378333333,8.48880371666667,985.2980845,1003.0298721367,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 10:00:00,0.0668333333333333,0.0660666666666667,0.0660666666666667,0,206.4035,-0.411666666666667,95.0333333333333,NA,84.4846706666667,8.56174045,985.336533583333,1003.06438252355,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 11:00:00,1.6574,1.85233333333333,1.85233333333333,0,206.756,12.4683333333333,98.9333333333333,NA,85.9589944333333,9.36653773333333,984.965886416667,1002.63615440829,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 12:00:00,1.19006666666667,1.02641666666667,1.02641666666667,0,209.132833333333,10.7433333333333,95.4666666666667,NA,86.6690448666667,9.6949751,984.021288083333,1001.65391284147,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 13:00:00,1.96925,1.93788333333333,1.90496666666667,0.0329166666666667,210.446,19.2016666666667,96.15,NA,90.3123736,9.63540653333333,983.1804097,1000.80173754921,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 14:00:00,0.0971666666666667,0.15855,0.15855,0,211.285333333333,-0.0166666666666668,93.95,NA,89.2721052,9.35732853333333,983.17834165,1000.81712737294,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 15:00:00,0.410483333333333,0.3491,0.3491,0,211.657,5.88,97.95,NA,88.1300180333333,9.45373098333333,983.294874016667,1000.92965691787,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 16:00:00,0,0,0,0,211.76,-9.9,100,NA,89.8752229666667,9.20398775,983.8028819,1001.46253685518,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 17:00:00,0,0,0,0,211.76,-9.9,100,NA,90.6571215,8.78411115,983.903154366667,1001.59113124446,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 18:00:00,0,0,0,0,211.76,-9.9,100,NA,80.6790646,9.25711016666667,984.1268381,1001.78893607259,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 19:00:00,0,0,0,0,211.76,-9.9,99.7833333333333,NA,77.7120652666667,9.4810548,984.228484066667,1001.87828434832,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 20:00:00,0,0,0,0,211.76,-9.9,100,NA,77.3889307666667,9.25423516666667,984.50778395,1002.17690265248,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 21:00:00,0,0,0,0,211.76,-9.9,99.9333333333333,NA,79.0359062,8.72849823333333,984.866766466667,1002.57558840724,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 22:00:00,0,0,0,0,211.76,-9.9,99.7833333333333,NA,75.5934637666667,8.6562506,985.2532023,1002.97355222355,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-28 23:00:00,0,0,0,0,211.76,-9.9,100,NA,74.0325731333333,8.54514393333333,985.528841133333,1003.26120263105,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29,0,0,0,0,211.76,-9.9,100,NA,75.1244145833333,8.34930303333333,985.7953318,1003.54493836877,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 01:00:00,0,0,0,0,211.76,-9.9,100,NA,75.5803189833333,8.35466136666667,985.895611433333,1003.64668255379,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 02:00:00,0,0,0,0,211.76,-9.9,100,NA,77.483142,8.3498347,985.9130127,1003.6647044421,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 03:00:00,0,0,0,0,211.76,-9.9,100,NA,77.4458058666667,8.23424406666667,985.9620036,1003.72193496298,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 04:00:00,0,0,0,0,211.76,-9.9,100,NA,77.5405793666667,7.90635243333333,986.019687866667,1003.80157165718,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 05:00:00,0,0,0,0,211.76,-9.9,100,NA,82.8390309333333,7.3861315,985.9720764,1003.78636589215,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 06:00:00,0,0,0,0,211.76,-9.9,100,NA,81.0279687666667,7.11809876666667,986.446883033333,1004.28694716807,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 07:00:00,0,0,0,0,211.76,-9.9,100,NA,78.5294159166667,6.7527367,986.703291933333,1004.57150116276,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 08:00:00,0,0,0,0,211.76,-9.9,100,NA,77.6145712833333,6.70125116666667,987.102801416667,1004.9815583577,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 09:00:00,0,0,0,0,211.76,-9.9,100,NA,78.92681875,6.54990043333333,987.563645366667,1005.46051504225,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 10:00:00,0,0,0,0,211.76,-9.9,100,NA,78.1288471333333,6.96073545,987.8436372,1005.71909704395,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 11:00:00,0.000133333333333333,0.000383333333333333,0.000383333333333333,0,211.76,-9.60166666666667,97.9833333333333,NA,76.30760985,7.6059279,988.027011016667,1005.86433252368,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 12:00:00,0.501666666666667,0.569183333333333,0.569183333333333,0,211.840666666667,0.108333333333333,97.5666666666667,NA,71.6152603666667,8.08687361666667,988.1533916,1005.96220781281,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 13:00:00,1.52348333333333,1.45681666666667,1.43183333333333,0.0249166666666667,213.417,20.7316666666667,100,NA,75.0677526,7.90780038333333,988.216813266667,1006.03826609817,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 14:00:00,0.25735,0.261333333333333,0.258233333333333,0.00308333333333333,213.869,1.32333333333333,99.8,NA,91.1214800833333,5.60184228333333,988.349352166667,1006.32196398558,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 15:00:00,0.00906666666666667,0.00396666666666667,0.00396666666666667,0,214.048333333333,-8.92833333333333,96.2333333333333,NA,93.33903715,5.19869855,988.2609915,1006.25822489961,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 16:00:00,0,0,0,0,214.05,-9.9,100,NA,94.1442944333333,5.38342743333333,988.467259683333,1006.45620237256,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 17:00:00,0,0,0,0,214.05,-9.9,100,NA,92.84980435,5.21703325,988.768089733333,1006.77336116131,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 18:00:00,0,0,0,0,214.05,-9.9,100,NA,90.635232,5.1040764,989.519696,1007.54603787318,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 19:00:00,0,0,0,0,214.05,-9.9,100,NA,88.6444728666667,4.89524516666667,989.998162933333,1008.04688715827,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 20:00:00,0,0,0,0,214.05,-9.9,100,NA,86.6813244666667,4.89316053333333,990.672619666667,1008.7337791432,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 21:00:00,0,0,0,0,214.05,-9.9,100,NA,87.2969577333333,4.6300456,991.115384866667,1009.20188416305,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 22:00:00,0,0,0,0,214.05,-9.9,100,NA,87.0194788333333,4.539708,991.526098766667,1009.62603221606,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-29 23:00:00,0,0,0,0,214.05,-9.9,100,NA,86.7098878333333,4.5886787,991.75984295,1009.86082225284,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30,0,0,0,0,214.05,-9.9,100,NA,84.7282504333333,4.8066424,992.086088066667,1010.17869551544,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 01:00:00,0,0,0,0,214.05,-9.9,100,NA,85.1090189,4.7695042,992.160251866667,1010.2566506199,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 02:00:00,0,0,0,0,214.05,-9.9,100,NA,84.9925784666667,4.80096203333333,992.444152933333,1010.54366300928,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 03:00:00,0,0,0,0,214.05,-9.9,100,NA,86.3391905,4.45281916666667,992.415529316667,1010.53743128521,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 04:00:00,0,0,0,0,214.05,-9.9,100,NA,86.3285264,4.4845219,992.2525064,1010.36935712632,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 05:00:00,0,0,0,0,214.05,-9.9,100,NA,86.6154068666667,4.48222391666667,991.593636016667,1009.698587445,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 06:00:00,0.242216666666667,0.272316666666667,0.2704,0.00191666666666667,214.099333333333,3.33333333333333,98.2333333333333,NA,90.9803120833333,4.91892415,990.978717083333,1009.04377917947,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 07:00:00,0.349683333333333,0.319483333333333,0.31815,0.00133333333333333,214.592666666667,3.18833333333333,96.4166666666667,NA,93.6271203333333,5.37522545,990.206733216667,1008.22786847609,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 08:00:00,0.0436166666666667,0.0436333333333333,0.0435333333333333,1e-04,214.6535,-7.33166666666667,95.65,NA,95.8426245833333,5.80256953333333,989.265571133333,1007.24175307863,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 09:00:00,0,0,0,0,214.68,-9.9,99.9333333333333,NA,96.6260364333333,6.01066283333333,988.375002066667,1006.32149273786,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 10:00:00,0.52975,0.529766666666667,0.529766666666667,0,214.959333333333,2.845,98.5333333333333,NA,97.1070285333333,6.75409733333333,987.127290866667,1005.00310241939,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 11:00:00,1.66666666666667e-05,0,0,0,215.21,-9.9,99.7666666666667,NA,97.3820336666667,7.82328641666667,986.309754466667,1004.10224521979,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 12:00:00,0.00138333333333333,0.00141666666666667,0.00141666666666667,0,215.21,-9.53833333333333,99.2666666666667,NA,95.2885062833333,9.19427471666667,985.123395716667,1002.80736856001,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 13:00:00,0,0,0,0,215.21,-9.9,99.9333333333333,NA,89.3312591666667,9.8568433,983.3365397,1000.94673719698,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 14:00:00,0.0088,0.01805,0.01805,0,215.212,-8.16,98.6666666666667,NA,85.6142713666667,10.5052325333333,981.744962533333,999.286101342519,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 15:00:00,0.0329,0.0237166666666667,0.0237166666666667,0,215.2495,-7.61166666666667,96.75,NA,84.5986343,10.8820073666667,980.376375366667,997.869615575271,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 16:00:00,0,0,0,0,215.25,-9.9,99.1833333333333,NA,85.8580965166667,11.0830389,978.779529833333,996.231826164096,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 17:00:00,0.000166666666666667,0.00015,0.00015,0,215.25,-9.84166666666667,97.5,NA,83.36174115,11.4544272833333,977.303114783333,994.706131036061,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 18:00:00,1.51151666666667,1.52433333333333,1.5063,0.01805,215.8835,11.7866666666667,98.35,NA,82.9860348333333,11.4421050333333,976.24793895,993.63292427884,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 19:00:00,0.750633333333333,0.774,0.774,0,217.098666666667,17.7083333333333,98.7,NA,87.2817745,10.0371477333333,975.93612575,993.402991287127,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 20:00:00,1.13523333333333,1.12006666666667,1.12006666666667,0,218.112666666667,23.1216666666667,100,NA,92.2624957333333,7.7376567,975.65339155,993.258991357358,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 21:00:00,1.7951,1.7796,1.7794,2e-04,219.6595,25.7316666666667,100,NA,94.44054915,7.422675,974.528847283333,992.13406701327,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 22:00:00,0.342883333333333,0.36495,0.358133333333333,0.00683333333333333,220.546,11.995,97.1333333333333,NA,95.5894250666667,7.08637513333333,973.194594333333,990.796997281914,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-30 23:00:00,0.26035,0.237233333333333,0.2352,0.00203333333333333,220.998166666667,10.785,99.3166666666667,NA,95.8602333,6.85099658333333,972.15361635,989.752106149294,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31,0.138741379310345,0.135931034482759,0.135310344827586,0.000637931034482759,221.130689655172,8.42241379310345,94.1206896551724,NA,95.99044195,6.80036081666667,971.4111745,988.999432931536,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 01:00:00,0.107233333333333,0.100433333333333,0.0983,0.00218333333333333,221.2725,3.975,92.5833333333333,NA,94.7069787,6.61112001666667,970.613548816667,988.199361662054,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 02:00:00,9e-04,0.000916666666666667,0.000916666666666667,0,221.29,-9.68,99.8,NA,94.2316530666667,6.44878673333333,969.998169033333,987.58312682827,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 03:00:00,0.13505,0.156016666666667,0.156016666666667,0,221.318666666667,-0.293333333333334,99.8833333333333,NA,94.9655448666667,6.34017733333333,969.358060766667,986.938304761409,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 04:00:00,2.282,2.26556666666667,2.23495,0.03065,222.7895,26.425,100,NA,95.8302104,6.13622173333333,968.7701417,986.352669936925,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 05:00:00,0.0228666666666667,0.0183666666666667,0.0183333333333333,1.66666666666667e-05,223.7295,-5.34,94.8166666666667,NA,96.7548775666667,6.07898606666667,968.44871,986.029040449672,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 06:00:00,0,0,0,0,223.73,-9.9,100,NA,96.6766448,5.75697063333333,968.000004033333,985.592661076406,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 07:00:00,0.00616666666666667,0.0124333333333333,0.0124166666666667,1.66666666666667e-05,223.737833333333,-7.85,96.2333333333333,NA,96.7028543,5.74930021666667,967.732825766667,985.321114870344,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 08:00:00,0.3638,0.362566666666667,0.352666666666667,0.00988333333333333,223.9385,15.5883333333333,99.7833333333333,NA,95.9099866333333,5.70102198333333,967.565931133333,985.154259453112,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 09:00:00,0.0488333333333333,0.0439166666666667,0.0428166666666667,0.00108333333333333,224.145666666667,-3.45,90.0833333333333,NA,94.2766425833333,5.84849733333333,967.402478016667,984.978454497955,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 10:00:00,0.0245333333333333,0.0313166666666667,0.0313166666666667,0,224.153,-5.24166666666667,98.5833333333333,NA,93.7275098,5.99481135,967.424457616667,984.991537574643,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 11:00:00,0.0721166666666667,0.0653,0.0653,0,224.222166666667,-4.015,91.9833333333333,NA,92.7272300333333,6.2953758,967.29418445,984.839846109306,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 12:00:00,0.264916666666667,0.273,0.273,0,224.368333333333,7.31333333333333,93.6166666666667,NA,93.1867909666667,6.71196796666667,967.082184883333,984.597644051699,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 13:00:00,0.36585,0.359833333333333,0.359833333333333,0,224.676166666667,7.23166666666667,98.2833333333333,NA,92.3534096833333,6.90973965,967.193228166667,984.698218004496,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 14:00:00,0.0446166666666667,0.0425666666666667,0.0425666666666667,0,224.9165,-5.575,94.4166666666667,NA,92.7844681333333,7.20903448333333,967.51053465,985.002407408101,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 15:00:00,8.33333333333333e-05,1e-04,1e-04,0,224.92,-9.86333333333333,99.3333333333333,NA,91.35813755,7.59962161666667,967.841354316667,985.314643638016,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 16:00:00,0.0115833333333333,0.01155,0.01155,0,224.924,-7.57333333333333,95.4166666666667,NA,84.9071213833333,7.71805943333333,968.55013535,986.028781755008,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 17:00:00,0.0122333333333333,0.0147166666666667,0.0146,0.000116666666666667,224.939666666667,-7.07666666666667,96.45,NA,84.5346298,7.35629993333333,969.256636566667,986.770796704926,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 18:00:00,0.101683333333333,0.1006,0.09975,0.000833333333333333,225.018,-0.338333333333333,97.5166666666667,NA,85.9623905666667,6.8537737,969.890108266667,987.447451344942,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 19:00:00,0.345666666666667,0.344233333333333,0.341033333333333,0.0032,225.264333333333,7.76333333333333,97,NA,89.1140744666667,6.59027396666667,970.566392033333,988.152681413783,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 20:00:00,0.04095,0.0422833333333333,0.04225,3.33333333333333e-05,225.421333333333,-4.98166666666667,95.2166666666667,NA,93.1224563666667,6.48379116666667,971.7174927,989.331394472899,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 21:00:00,0.03915,0.0376833333333333,0.0376666666666667,1.66666666666667e-05,225.4615,-2.88,94.7166666666667,NA,92.8552865,6.6607028,972.601190133333,990.219864256154,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 22:00:00,0.174833333333333,0.174833333333333,0.174833333333333,0,225.556333333333,-1.46166666666667,98.1166666666667,NA,92.2709887,6.85819813333333,973.5460134,991.169251338636,"1b","1b","1b","1b","1b","1b",1,"b"
2023-12-31 23:00:00,0,0,0,0,225.65,-9.9,100,NA,89.5857875666667,7.0214585,974.7037557,992.337578853648,"1b","1b","1b","1b","1b","1b",1,"b"
