"Date_UTC","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","Precipitation_amount","RH....","Temperature..C.","Station.Level.Pressure..hPa.","MSLP..hPa.","u","v","w","speed","direction","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","qc_flag_Relative_Humidity_pct"
2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,94.8766947833333,5.073122,1011.68841351667,1030.12070375932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,96.9561935,4.01367391666667,1012.0460144,1030.55592634755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,97.9533474166667,3.68654131666667,1011.6334666,1030.15789205203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,97.3406599833333,4.65296575,1011.91689763333,1030.38146361277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,95.9064598333333,5.00508201666667,1011.89353931667,1030.33408953272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,94.7028898666667,5.22137386666667,1012.07303758333,1030.50239739506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,94.5296605,5.17391763333333,1011.98305676667,1030.41394832379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,95.3065859333333,4.89484623333333,1012.40155836667,1030.85874877491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,95.98179955,4.77102925,1012.8479868,1031.32161510701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,95.9900730833333,4.8302061,1013.21360073333,1031.68992728991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,94.9561452333333,4.9700425,1013.14148971667,1031.60713024938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,93.5187350333333,5.23267826666667,1012.82142536667,1031.26365683441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,93.0625954333333,5.28182033333333,1012.50640656667,1030.93961896465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,92.6921672333333,5.45088326666667,1012.12957756667,1030.54465214016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,92.7238117,5.4118075,1011.9533,1030.36776846035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,92.8640135,5.4436502,1011.84660433333,1030.25701058702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,92.72305535,5.41516176666667,1011.8438414,1030.25610274427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,94.23971085,4.90813411666667,1011.82049535,1030.26620514047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,95.9286598333333,4.39858445,1011.80012506667,1030.27963355067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,97.07705945,4.19652113333333,1011.81820646667,1030.31163410553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,98.1477664166667,3.77992178333333,1011.84018126667,1030.36208640094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,98.5323121,3.20502195,1011.89240215,1030.45414685613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,98.7490338333333,2.47737928333333,1011.82576988333,1030.43573650644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,99.20551,2.51763043333333,1011.73077283333,1030.33624510155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02,NA,NA,NA,NA,NA,NA,NA,NA,99.47576425,2.5404212,1011.50594993333,1030.10573618676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,99.7482322333333,2.51692725,1011.08036701667,1029.67392789119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,99.8809841333333,2.35724173333333,1010.84226275,1029.44232016948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,99.9850365666667,2.16765458333333,1010.72367838333,1029.33447409306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,100,2.3488753,1010.44528093333,1029.03860334659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,100,2.38861923333333,1010.0727987,1028.6565590796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,100,2.2765193,1009.91666263333,1028.50518993761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,100,1.95678416666667,1009.87408263333,1028.48362065142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,100,2.29711346666667,1010.058606,1028.64833942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,100,2.60657256666667,1010.3241739,1028.89773764601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,100,3.00677115,1010.62432258333,1029.1762303753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,100,3.43262526666667,1010.40293078333,1028.92196542976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,99.9290739333333,4.16663701666667,1010.0906483,1028.55451636076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,97.4823402,5.1762751,1009.75045973333,1028.14057287497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
