"Date_UTC","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","Precipitation_amount","RH....","Temperature..C.","Station.Level.Pressure..hPa.","MSLP..hPa.","u","v","w","speed","direction","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","qc_flag_Relative_Humidity_pct"
2023-11-02 07:00:00,0,0,0,0,35.57,-9.9,100,NA,98.4883434833333,8.16009715,944.9700104,961.996091491626,-1.18086287528868,0.453556870669746,-0.0658640300230947,1.41163163972286,92.649099595843,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-02 08:00:00,0.0349833333333333,0.0392,0.0392,0,35.5751666666667,-5.18666666666667,99.5166666666667,NA,98.5330115666667,8.29107383333333,945.285713833333,962.309485311594,-0.522998557414887,-0.042033756491633,0.0120839584535488,0.813925562608194,178.931107039815,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-02 09:00:00,2.20206666666667,2.31038333333333,2.31038333333333,0,36.2783333333333,21.2833333333333,99.6166666666667,NA,98.4644640666667,8.87602953333333,945.655214366667,962.65000640227,-0.321787301587302,-0.409532178932179,-0.00331255411255411,0.87591544011544,223.568547763348,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-02 10:00:00,2.24291666666667,2.15921666666667,2.15921666666667,0,39.3506666666667,17.0766666666667,97.5666666666667,NA,98.1167397333333,9.29741366666667,946.175370233333,963.153913188311,-0.69096075036075,-0.148892929292929,-0.0225997113997114,1.263356998557,189.25591024531,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-02 11:00:00,0.7575,0.74135,0.74135,0,40.3875,14.815,98.5666666666667,NA,98.4400498666667,9.367325,947.159799216667,964.15175785801,-0.48289696969697,-0.758316305916306,0.0190493506493506,1.46760779220779,234.265595670996,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-02 12:00:00,0.68885,0.6928,0.6928,0,41.2705,13.9966666666667,99.1333333333333,NA,98.3773946666667,9.02336851666667,948.221381583333,965.253317678556,-0.322655411255411,-0.953149494949495,0.105854834054834,1.54600057720058,245.640960750361,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-02 13:00:00,0.4774,0.463116666666667,0.463116666666667,0,41.8873333333333,6.37,98.5,NA,98.3841610166667,8.62954246666667,949.43498125,966.512754493165,-0.42197114829775,-1.2226884016157,0.0995147143681477,1.88241748413156,247.657434795153,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-02 14:00:00,0.8239,0.840516666666667,0.840516666666667,0,42.346,11.7566666666667,98.2833333333333,NA,98.0190586666667,8.6388778,950.672846433333,967.772311460637,-0.0708097575057737,-1.12635912240185,0.132252309468822,1.58941050808314,251.354303117783,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-02 15:00:00,0.19385,0.174766666666667,0.174766666666667,0,42.944,2.085,91.9666666666667,NA,97.5108967166667,8.64867125,951.888505,969.009236289415,-0.185686868686869,-1.43772294372294,0.12750937950938,2.03189321789322,252.008612698413,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-02 16:00:00,0.0706166666666667,0.0712166666666667,0.0712166666666667,0,43.0371666666667,3.34666666666667,95.7166666666667,NA,96.304258,8.29788736666667,953.132328233333,970.296995102013,0.050086818575137,-1.15404441880588,0.156986155177387,1.63181770983559,246.203944909143,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-02 17:00:00,0.0460833333333333,0.0468,0.0468,0,43.082,-0.67,93.5166666666667,NA,92.6148347833333,8.24803183333333,954.502974483333,971.695391639533,0.14587856936833,-1.01144418805884,0.133368618402077,1.42867551197,242.235976636862,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-02 18:00:00,0.138366666666667,0.142716666666667,0.142716666666667,0,43.1536666666667,4.42833333333333,95.0333333333333,NA,89.2474623333333,8.14952363333333,955.896059133333,973.119652050872,0.192301385681293,-1.03581639722864,0.130313221709007,1.45522517321016,246.962670612009,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-02 19:00:00,0.314633333333333,0.317516666666667,0.317516666666667,0,43.3731666666667,14.2383333333333,100,NA,86.9781169333333,7.91616666666667,956.858514433333,974.113896786934,0.312002885170225,-1.07334910559723,0.0560926139642239,1.38484708597807,247.405419792268,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-02 20:00:00,0.0580833333333333,0.05005,0.05005,0,43.6016666666667,1.05833333333333,87.4,NA,89.8236866,7.76722246666667,957.730310033333,975.010646909489,0.331130986728217,-0.994398153491056,0.0326393537218696,1.33785862665897,244.18880525101,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-02 21:00:00,0.0890166666666667,0.0884833333333333,0.0884833333333333,0,43.6765,3.26166666666667,97.5666666666667,NA,90.9773728,8.06820306666667,958.644689933333,975.922848002086,0.462596885813149,-0.979940311418685,0.00288956170703576,1.33862629757785,243.134180507497,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-02 22:00:00,0,0,0,0,43.71,-9.9,100,NA,90.9914113333333,8.34498348333333,959.206727116667,976.477863525599,0.464704387990762,-0.97269688221709,0.0313859699769053,1.32761374133949,242.956931581986,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-02 23:00:00,0,0,0,0,43.71,-9.9,100,NA,92.0137012833333,8.19363276666667,959.652246066667,976.940785052868,0.453461316397229,-0.919294168591224,0.0631607967667436,1.26249509237875,244.371198036952,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03,0,0,0,0,43.71,-9.9,100,NA,93.2144865333333,7.7823394,960.2552664,977.580224304745,0.576578688997979,-0.914585330638175,0.0261530464914814,1.31441380306093,237.941690441813,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 01:00:00,0,0,0,0,43.71,-9.9,100,NA,92.85334995,8.01399626666667,960.763731916667,978.083449739339,0.967056533025671,-1.1458379002019,-0.00288866455148543,1.69000115373522,232.018912316123,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 02:00:00,0,0,0,0,43.71,-9.9,100,NA,92.0464229,7.92344196666667,961.271980733333,978.606496304638,1.1232817551963,-1.24321102771363,-0.0741128752886836,1.85420236720554,230.621149249423,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 03:00:00,0,0,0,0,43.71,-9.9,100,NA,92.6379541,7.60833073333333,961.609423866667,978.969660398066,1.54626168493941,-1.33116676283901,-0.127670225043278,2.21749624927871,222.429307847663,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 04:00:00,0,0,0,0,43.71,-9.9,100,NA,92.716708,7.7557572,961.8188995,979.17372167914,1.53691171379111,-1.50212088863243,-0.191878822850548,2.33094518176572,226.406359780727,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 05:00:00,0,0,0,0,43.71,-9.9,100,NA,93.0139618166667,7.829953,961.965666683333,979.318512400875,1.17643219849971,-1.31390998268898,-0.112038661281016,1.96281881130987,230.146557703405,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 06:00:00,0,0,0,0,43.71,-9.9,100,NA,93.3298169,7.86799716666667,962.2422242,979.597687829671,0.691010089362929,-0.845273277601614,-0.0135010089362929,1.29527904295186,232.120262323436,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 07:00:00,0,0,0,0,43.71,-9.9,100,NA,94.1532298333333,8.01954023333333,962.946887166667,980.305615366278,0.885255049047894,-0.842974321984997,-0.0470778995960762,1.37931448355453,226.919944316215,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 08:00:00,0,0,0,0,43.71,-9.9,99.9333333333333,NA,94.1169776833333,8.11511356666667,963.625226866667,980.990228471527,1.42319509379509,-0.958746608946609,-0.12632987012987,1.84077777777778,215.480273304473,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 09:00:00,0,0,0,0,43.71,-9.9,100,NA,92.6201732833333,8.6157861,964.11997585,981.46274642337,1.32800866300895,-1.06745942824141,-0.159020502454519,1.92118423332371,223.113981807681,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 10:00:00,0,0,0,0,43.71,-9.9,100,NA,89.5571702833333,9.64628428333333,964.637130783333,981.92546337438,0.616276349985562,-0.987207912214843,-0.0324721339878718,1.491520646838,238.071967369333,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 11:00:00,0,0,0,0,43.71,-9.9,99.9333333333333,NA,85.1951314,10.6361638833333,964.929485033333,982.162162522653,0.572839445567427,-0.97416950620849,-0.0725778226970834,1.42229309846953,237.891734623159,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 12:00:00,0,0,0,0,43.71,-9.9,100,NA,77.9618539333333,11.59527825,965.132318166667,982.31011382193,0.69398556998557,-1.07402395382395,-0.0405160173160173,1.56395411255411,237.89555988456,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 13:00:00,0,0,0,0,43.71,-9.9,99.9333333333333,NA,72.5474538,12.4059098,965.4349914,982.568895859406,0.614844245745601,-1.26819786558985,-0.0661828670320161,1.79195586962792,244.049956446496,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 14:00:00,0,0,0,0,43.71,-9.9,100,NA,68.3675848666667,13.0410078333333,965.686806233333,982.786840956042,0.543539260969977,-1.07335103926097,-0.0391798498845266,1.49213914549654,241.243091512702,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 15:00:00,0,0,0,0,43.71,-9.9,99.8666666666667,NA,72.3013006,11.8369664333333,965.954675233333,983.132319279475,0.215568791462359,-0.7699610614364,0.028077011825786,1.10674588981829,239.879633689068,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 16:00:00,0,0,0,0,43.71,-9.9,100,NA,78.0803187333333,10.8211411,966.088364766667,983.330428015441,0.259371791173926,-0.66678828958754,0.00767406980098067,0.963877992500721,243.542157773291,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 17:00:00,0,0,0,0,43.71,-9.9,100,NA,82.6422692333333,9.79434361666667,966.43039855,983.741690777985,0.376677056277056,-0.748396248196248,0.0305662337662338,1.07418643578644,243.222966810967,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 18:00:00,0,0,0,0,43.71,-9.9,100,NA,84.8589293666667,8.9280607,966.827378266667,984.199432369284,0.638474321984997,-0.913579919215234,0.0947599538372764,1.30823485285632,235.790847663012,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 19:00:00,0.001,0.000983333333333333,0.000983333333333333,0,43.71,-9.60833333333333,99.2333333333333,NA,85.3046708666667,8.7257072,966.833774733333,984.218518328452,0.551489901904212,-0.869314195037507,0.0792371609924986,1.20456953260242,237.996633294864,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 20:00:00,0,0,0,0,43.71,-9.9,100,NA,87.3683610666667,8.27986743333333,966.6249879,984.033759800663,1.30901845976348,-1.18344361119123,-0.0848058840496106,1.90622613210268,223.791544274589,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 21:00:00,0,0,0,0,43.71,-9.9,100,NA,88.9019253333333,7.94757586666667,966.5073121,983.934733082851,1.48047489901904,-1.44033756491633,-0.159474899019042,2.23959694171956,225.857501731102,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 22:00:00,0,0,0,0,43.71,-9.9,100,NA,91.25630865,7.49512548333333,966.5393768,983.995717636663,1.54708765859285,-1.10290397923875,-0.13690369088812,2.07970271049596,217.296759803922,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-03 23:00:00,0,0,0,0,43.71,-9.9,100,NA,90.0128937,8.00518216666667,966.284111466667,983.703899115335,1.16657052206519,-0.54831756561869,-0.0562287280069224,1.40935592731468,207.005627631958,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04,0,0,0,0,43.71,-9.9,100,NA,92.0205254166667,7.06684056666667,965.527243066667,982.99222631369,0.382107297375252,-0.116911739255841,0.0228984713008365,0.706150850879723,186.858276896452,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 01:00:00,0,0,0,0,43.71,-9.9,100,NA,94.8456925666667,5.82757758333333,964.4022431,981.925053930211,1.02983136350533,-0.369560680311329,-0.115863937734217,1.28285038916114,183.006783511098,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 02:00:00,0,0,0,0,43.71,-9.9,100,NA,95.8204751833333,5.777792,963.541208966667,981.051517934943,1.3207583621684,-0.284729815455594,-0.154210784313725,1.50062745098039,180.440612456747,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 03:00:00,0,0,0,0,43.71,-9.9,100,NA,96.0772690833333,5.94354971666667,962.113550816667,979.58743323728,0.679048759376803,-0.0549598961338719,-0.0387841892671668,0.821751009809579,173.631171090594,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 04:00:00,0,0,0,0,43.71,-9.9,100,NA,96.4165039333333,5.64042853333333,960.619503816667,978.085389365272,0.194931680599596,0.174280196021908,-0.00150273854136639,0.491294897665033,140.743028538484,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 05:00:00,0,0,0,0,43.71,-9.9,100,NA,96.7718318666667,5.17030803333333,959.2417582,976.712322277678,-0.0912084775086505,0.571827277970012,0.0531836793540946,0.724942906574394,109.540759803922,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 06:00:00,0,0,0,0,43.71,-9.9,100,NA,97.5497660166667,4.59531723333333,957.6723928,975.150809944554,-0.314232256203116,1.10733756491633,-0.0424108482400462,1.28339786497403,72.3074835545297,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 07:00:00,1.24125,1.34073333333333,1.31955,0.0211333333333333,44.1501666666667,14.6466666666667,99.6,NA,97.7273637,5.00713173333333,956.13988035,973.56426714924,0.0661499855783098,1.11385116815691,-0.00299596192673781,1.4314092875685,117.946150562446,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 08:00:00,1.48961666666667,1.42771666666667,1.3856,0.0421166666666667,45.8483333333333,28.0733333333333,100,NA,97.48793285,5.7002315,954.954675383333,972.313816102456,0.00720997980963369,1.18813210268243,0.00906662820882607,1.36781021055668,99.4496460917219,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 09:00:00,1.55583333333333,1.58398333333333,1.52845,0.0555666666666667,47.2623333333333,27.1466666666667,100,NA,97.9713250833333,5.9788306,953.55861,970.874906584675,-0.31913523644752,2.05150028835063,-0.0241903114186851,2.28014648212226,82.3610625720877,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 10:00:00,1.92308333333333,1.90166666666667,1.86198333333333,0.03975,48.9115,24.06,100,NA,98.3321946,6.32641053333333,951.8411173,969.104538545573,-1.55368906835881,2.67983847706951,0.0777256994519758,3.36511421978656,61.4557502163254,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 11:00:00,0.750716666666667,0.72745,0.722466666666667,0.005,50.328,13.0216666666667,98.1166666666667,NA,98.2695176333333,6.65344166666667,949.9221619,967.13045892773,-1.16842688203057,2.6445194692818,-0.00652696856071532,3.15753994808192,67.8058609749063,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 12:00:00,0.580633333333333,0.568533333333333,0.568533333333333,0,51.028,10.5716666666667,100,NA,98.1285227333333,6.8360195,948.660255933333,965.834386195996,-0.829606174264282,1.88641633006347,0.0636878245816503,2.27636381996538,68.0499333525678,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 13:00:00,0.0624333333333333,0.0534666666666667,0.0534666666666667,0,51.3056666666667,-6.13166666666667,98.5,NA,98.3437113166667,7.21298318333333,947.978935683333,965.117449014727,-0.952987889273356,1.23832151095732,0.070138985005767,1.69306257208766,55.80426816609,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 14:00:00,0.00256666666666667,0.00358333333333333,0.00358333333333333,0,51.3105,-8.815,93.3166666666667,NA,98.5322705166667,7.78330825,947.777241083333,964.877012916422,-0.295460651484578,0.587831651772845,0.000622081291438455,0.766505044681464,87.8601366388008,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 15:00:00,0.805116666666667,0.83955,0.83955,0,51.6728333333333,17.3133333333333,100,NA,98.3824082,8.14243045,947.805618433333,964.883871324839,-0.524480819152005,0.792545716758004,-0.0093092010383617,1.02419555811941,58.8964049610614,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 16:00:00,1.44793333333333,1.41248333333333,1.41248333333333,0,53.1205,14.13,99.0833333333333,NA,98.5664242666667,8.26681775,947.73260505,964.801924704409,-0.723220940294202,0.862884626478223,-0.00119584655321604,1.32827747331987,77.8971897894433,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 17:00:00,0.16065,0.161066666666667,0.161066666666667,0,53.6693333333333,-1.27,94.35,NA,98.8595245,8.29306401666667,947.841800883333,964.911481133768,-0.756386678200692,0.766415224913495,-0.00291839677047289,1.27254844290657,77.9088852364475,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 18:00:00,0.0182666666666667,0.0210333333333333,0.0210333333333333,0,53.7325,-7.32333333333333,99.3333333333333,NA,98.9673893333333,8.34281471666667,948.0446419,965.114929965537,-0.504445661573941,0.614778898818103,0.0118725857595849,0.905886134332661,80.0713574517152,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 19:00:00,0.0036,0.000316666666666667,0.000316666666666667,0,53.75,-9.87333333333333,99.9166666666667,NA,99.14873965,8.27805211666667,948.205367983333,965.282514284595,-0.551792556260819,0.598386035776111,0.0220897287939988,0.872545585689556,51.5481102135026,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 20:00:00,0.0132166666666667,0.0240833333333333,0.0240833333333333,0,53.751,-7.655,97.35,NA,99.3354480833333,8.23511503333333,948.377972366667,965.460857613441,-0.58237467551197,0.595453994808192,0.059545716758004,0.929161234496683,73.6019301990193,"1b","1b","1b","1b","1b","1b",1,"b"
2023-11-04 21:00:00,0.0481833333333333,0.03735,0.03735,0,53.8001666666667,-5.21833333333333,96.5833333333333,NA,99.4495224166667,8.33501505,948.961313866667,966.048584852045,-0.832422388920946,0.486055106751298,0.0239760530871321,1.0586961915753,84.6791733987305,"1b","1b","1b","1b","1b","1b",1,"b"
