"Date_UTC","RH....","Temperature..C.","Station.Level.Pressure..hPa.","MSLP..hPa.","u","v","w","speed","direction"
2025-11-01,90.0141397333333,12.736708,978.024039683333,995.361094339922,3.30049696969697,-0.918511111111111,-0.329724386724387,3.67436594516594,194.089681673882
2025-11-01 01:00:00,89.9073883166667,12.7760741166667,977.7438121,995.073489447245,3.99607198387561,-1.05358335732796,-0.481748344370861,4.39239360783185,195.020404837316
2025-11-01 02:00:00,85.2034056333333,12.4088163666667,977.718400016667,995.070112870969,4.19032526649381,-1.30219936617689,-0.520356093344857,4.6281673869202,197.063189282627
2025-11-01 03:00:00,82.9310706333333,12.1001094,978.0796712,995.456754191972,4.1332467607256,-2.15709501871581,-0.562102217103369,4.92098761877339,209.227853152894
2025-11-01 04:00:00,82.8042708,11.2338859666667,978.242675766667,995.676057254585,3.43478299711816,-1.61645821325648,-0.353983285302594,4.0260613832853,206.133276657061
2025-11-01 05:00:00,83.6151555333333,10.8412666,978.4578776,995.919409933179,3.24234434103873,-1.6806940858601,-0.379061543080156,3.88151846292405,208.179452416692
2025-11-01 06:00:00,84.2681719166667,10.44052565,978.880722,996.374708340898,NA,NA,NA,NA,NA
2025-11-01 07:00:00,84.6987877166667,10.2294035833333,979.059297716667,996.569623785709,NA,NA,NA,NA,NA
2025-11-01 08:00:00,83.7138658,10.5065054333333,980.172161866667,997.685119790547,NA,NA,NA,NA,NA
2025-11-01 09:00:00,81.8124172166667,11.2502025,981.332185816667,998.819609355638,NA,NA,NA,NA,NA
2025-11-01 10:00:00,78.9423490333333,12.0021573333333,982.532968133333,999.99526212723,NA,NA,NA,NA,NA
2025-11-01 11:00:00,79.3413457166667,12.6545757166667,983.628888983333,1001.07042147059,NA,NA,NA,NA,NA
2025-11-01 12:00:00,68.9457864166667,13.6532627166667,984.149495516667,1001.53892220941,NA,NA,NA,NA,NA
2025-11-01 13:00:00,64.1959612166667,14.2069246833333,984.64103395,1002.00529706205,NA,NA,NA,NA,NA
2025-11-01 14:00:00,65.5779212333333,13.6526225,984.949173933333,1002.35276706926,NA,NA,NA,NA,NA
2025-11-01 15:00:00,70.8410346333333,12.1584013,985.4624594,1002.96710031481,NA,NA,NA,NA,NA
2025-11-01 16:00:00,73.8170405333333,11.8906135666667,985.9189616,1003.448303058,NA,NA,NA,NA,NA
2025-11-01 17:00:00,83.02522755,10.3780191666667,986.543958566667,1004.17902822319,NA,NA,NA,NA,NA
2025-11-01 18:00:00,92.06089085,8.6359816,987.1904786,1004.94696847815,NA,NA,NA,NA,NA
2025-11-01 19:00:00,88.7560032,8.41057521666667,987.602795316667,1005.38104712177,NA,NA,NA,NA,NA
2025-11-01 20:00:00,87.98054725,7.70744393333333,987.99450475,1005.82475112963,NA,NA,NA,NA,NA
2025-11-01 21:00:00,91.6001507666667,6.93261446666667,988.31615505,1006.20197127707,NA,NA,NA,NA,NA
2025-11-01 22:00:00,92.2449697833333,6.691178,988.222533983333,1006.12222158737,NA,NA,NA,NA,NA
2025-11-01 23:00:00,92.8502047333333,6.73128558333333,988.113315766667,1006.00843720479,NA,NA,NA,NA,NA
2025-11-02,93.7046660333333,6.86183221666667,987.920099866667,1005.80330736864,1.84438038416764,-0.519476135040745,-0.231787543655413,2.04292200232829,196.588033178114
2025-11-02 01:00:00,92.9577159,6.7417856,987.468414233333,1005.351180178,2.01691702679343,-0.352885911840968,-0.255810429271103,2.1888694900605,188.611751368482
