"Elements","6-2025"
"Al_Concentration (ng/m3)","0"
"Si_Concentration (ng/m3)","28.5"
"P_Concentration (ng/m3)","0.208"
"S_Concentration (ng/m3)","419"
"Cl_Concentration (ng/m3)","427"
"K_Concentration (ng/m3)","81.9"
"Ca_Concentration (ng/m3)","91.3"
"Ti_Concentration (ng/m3)","4.07"
"V_Concentration (ng/m3)","0.112"
"Cr_Concentration (ng/m3)","1.22"
"Mn_Concentration (ng/m3)","0.524"
"Fe_Concentration (ng/m3)","91.5"
"Co_Concentration (ng/m3)","0.000142"
"Ni_Concentration (ng/m3)","0.0659"
"Cu_Concentration (ng/m3)","2.49"
"Zn_Concentration (ng/m3)","8.08"
"Ga_Concentration (ng/m3)","0.0000311"
"Ge_Concentration (ng/m3)","0.000104"
"As_Concentration (ng/m3)","1.23"
"Se_Concentration (ng/m3)","0.0879"
"Br_Concentration (ng/m3)","3.04"
"Sr_Concentration (ng/m3)","0.177"
"Y_Concentration (ng/m3)","0.531"
"Zr_Concentration (ng/m3)","0"
"Mo_Concentration (ng/m3)","0.0292"
"Pd_Concentration (ng/m3)","0.0963"
"Ag_Concentration (ng/m3)","0.000711"
"Cd_Concentration (ng/m3)","0.00126"
"In_Concentration (ng/m3)","0"
"Sn_Concentration (ng/m3)","0.00143"
"Sb_Concentration (ng/m3)","0.00174"
"Te_Concentration (ng/m3)","0.000429"
"Ba_Concentration (ng/m3)","0.150"
"La_Concentration (ng/m3)","0.000130"
"Ce_Concentration (ng/m3)","0.000202"
"Pt_Concentration (ng/m3)","0"
"Hg_Concentration (ng/m3)","0"
"Tl_Concentration (ng/m3)","0"
"Pb_Concentration (ng/m3)","0.594"
"Bi_Concentration (ng/m3)","0"
