"Elements","4-2026"
"Al_Concentration (ng/m3)","0"
"Si_Concentration (ng/m3)","64.7"
"P_Concentration (ng/m3)","0.000231"
"S_Concentration (ng/m3)","383"
"Cl_Concentration (ng/m3)","1590"
"K_Concentration (ng/m3)","103"
"Ca_Concentration (ng/m3)","168"
"Ti_Concentration (ng/m3)","5.64"
"V_Concentration (ng/m3)","0.137"
"Cr_Concentration (ng/m3)","1.20"
"Mn_Concentration (ng/m3)","0.627"
"Fe_Concentration (ng/m3)","138"
"Co_Concentration (ng/m3)","0.0000722"
"Ni_Concentration (ng/m3)","0.0950"
"Cu_Concentration (ng/m3)","3.40"
"Zn_Concentration (ng/m3)","11.0"
"Ga_Concentration (ng/m3)","0"
"Ge_Concentration (ng/m3)","0.0000746"
"As_Concentration (ng/m3)","1.79"
"Se_Concentration (ng/m3)","0.0903"
"Br_Concentration (ng/m3)","4.90"
"Sr_Concentration (ng/m3)","0.902"
"Y_Concentration (ng/m3)","0.0373"
"Zr_Concentration (ng/m3)","0"
"Mo_Concentration (ng/m3)","0"
"Pd_Concentration (ng/m3)","0.239"
"Ag_Concentration (ng/m3)","0.00121"
"Cd_Concentration (ng/m3)","0.00180"
"In_Concentration (ng/m3)","0.000493"
"Sn_Concentration (ng/m3)","0.00241"
"Sb_Concentration (ng/m3)","0.00223"
"Te_Concentration (ng/m3)","0.00237"
"Ba_Concentration (ng/m3)","0.553"
"La_Concentration (ng/m3)","0"
"Ce_Concentration (ng/m3)","0.000293"
"Pt_Concentration (ng/m3)","0"
"Hg_Concentration (ng/m3)","0.000101"
"Tl_Concentration (ng/m3)","0"
"Pb_Concentration (ng/m3)","2.29"
"Bi_Concentration (ng/m3)","0"
