"Elements","11-2025"
"Al_Concentration (ng/m3)","8.85"
"Si_Concentration (ng/m3)","10.5"
"P_Concentration (ng/m3)","0.567"
"S_Concentration (ng/m3)","251"
"Cl_Concentration (ng/m3)","1710"
"K_Concentration (ng/m3)","206"
"Ca_Concentration (ng/m3)","91.2"
"Ti_Concentration (ng/m3)","4.42"
"V_Concentration (ng/m3)","0.0200"
"Cr_Concentration (ng/m3)","1.60"
"Mn_Concentration (ng/m3)","0.646"
"Fe_Concentration (ng/m3)","119"
"Co_Concentration (ng/m3)","0"
"Ni_Concentration (ng/m3)","0.153"
"Cu_Concentration (ng/m3)","7.69"
"Zn_Concentration (ng/m3)","21.7"
"Ga_Concentration (ng/m3)","0.0000123"
"Ge_Concentration (ng/m3)","0.0000679"
"As_Concentration (ng/m3)","2.88"
"Se_Concentration (ng/m3)","0.0537"
"Br_Concentration (ng/m3)","6.09"
"Sr_Concentration (ng/m3)","4.86"
"Y_Concentration (ng/m3)","0.0533"
"Zr_Concentration (ng/m3)","0.0227"
"Mo_Concentration (ng/m3)","0.0290"
"Pd_Concentration (ng/m3)","0.102"
"Ag_Concentration (ng/m3)","0.00173"
"Cd_Concentration (ng/m3)","0"
"In_Concentration (ng/m3)","0.000200"
"Sn_Concentration (ng/m3)","0.00267"
"Sb_Concentration (ng/m3)","0.00272"
"Te_Concentration (ng/m3)","0.00163"
"Ba_Concentration (ng/m3)","7.71"
"La_Concentration (ng/m3)","0.0000208"
"Ce_Concentration (ng/m3)","0.0000512"
"Pt_Concentration (ng/m3)","0"
"Hg_Concentration (ng/m3)","0"
"Tl_Concentration (ng/m3)","0.0000232"
"Pb_Concentration (ng/m3)","5.55"
"Bi_Concentration (ng/m3)","1.02"
